date,service,lits_totaux,lits_occupes,taux_occupation
2025-02-28,Chirurgie,306,256,0.839
2025-02-28,Cardiologie,198,167,0.845
2025-02-28,Neurologie,180,146,0.813
2025-02-28,Maladies_infectieuses,126,89,0.711
2025-02-28,Pédiatrie,144,113,0.788
2025-02-28,Autres,261,211,0.811
2025-03-01,Réanimation,81,65,0.807
2025-03-01,Urgences,108,94,0.875
2025-03-01,Médecine,396,317,0.803
2025-03-01,Chirurgie,306,222,0.728
2025-03-01,Cardiologie,198,155,0.783
2025-03-01,Neurologie,180,143,0.796
2025-03-01,Maladies_infectieuses,126,91,0.729
2025-03-01,Pédiatrie,144,102,0.711
2025-03-01,Autres,261,200,0.768
2025-03-02,Réanimation,81,69,0.861
2025-03-02,Urgences,108,101,0.941
2025-03-02,Médecine,396,318,0.805
2025-03-02,Chirurgie,306,256,0.838
2025-03-02,Cardiologie,198,160,0.812
2025-03-02,Neurologie,180,131,0.732
2025-03-02,Maladies_infectieuses,126,85,0.681
2025-03-02,Pédiatrie,144,110,0.769
2025-03-02,Autres,261,200,0.769
2025-03-03,Réanimation,81,69,0.854
2025-03-03,Urgences,108,102,0.949
2025-03-03,Médecine,396,322,0.815
2025-03-03,Chirurgie,306,249,0.815
2025-03-03,Cardiologie,198,157,0.796
2025-03-03,Neurologie,180,145,0.809
2025-03-03,Maladies_infectieuses,126,84,0.672
2025-03-03,Pédiatrie,144,106,0.74
2025-03-03,Autres,261,192,0.739
2025-03-04,Réanimation,81,72,0.895
2025-03-04,Urgences,108,98,0.915
2025-03-04,Médecine,396,321,0.812
2025-03-04,Chirurgie,306,255,0.835
2025-03-04,Cardiologie,198,156,0.79
2025-03-04,Neurologie,180,146,0.812
2025-03-04,Maladies_infectieuses,126,90,0.719
2025-03-04,Pédiatrie,144,109,0.759
2025-03-04,Autres,261,204,0.785
2025-03-05,Réanimation,81,71,0.882
2025-03-05,Urgences,108,97,0.902
2025-03-05,Médecine,396,308,0.778
2025-03-05,Chirurgie,306,258,0.843
2025-03-05,Cardiologie,198,147,0.745
2025-03-05,Neurologie,180,132,0.736
2025-03-05,Maladies_infectieuses,126,91,0.723
2025-03-05,Pédiatrie,144,105,0.73
2025-03-05,Autres,261,196,0.751
2025-03-06,Réanimation,81,70,0.865
2025-03-06,Urgences,108,98,0.917
2025-03-06,Médecine,396,319,0.806
2025-03-06,Chirurgie,306,260,0.852
2025-03-06,Cardiologie,198,157,0.797
2025-03-06,Neurologie,180,137,0.762
2025-03-06,Maladies_infectieuses,126,90,0.721
2025-03-06,Pédiatrie,144,104,0.728
2025-03-06,Autres,261,201,0.772
2025-03-07,Réanimation,81,70,0.864
2025-03-07,Urgences,108,104,0.966
2025-03-07,Médecine,396,325,0.822
2025-03-07,Chirurgie,306,246,0.807
2025-03-07,Cardiologie,198,153,0.777
2025-03-07,Neurologie,180,132,0.738
2025-03-07,Maladies_infectieuses,126,89,0.714
2025-03-07,Pédiatrie,144,107,0.747
2025-03-07,Autres,261,197,0.759
2025-03-08,Réanimation,81,70,0.869
2025-03-08,Urgences,108,96,0.898
2025-03-08,Médecine,396,314,0.795
2025-03-08,Chirurgie,306,234,0.766
2025-03-08,Cardiologie,198,156,0.789
2025-03-08,Neurologie,180,143,0.796
2025-03-08,Maladies_infectieuses,126,85,0.676
2025-03-08,Pédiatrie,144,101,0.707
2025-03-08,Autres,261,188,0.722
2025-03-09,Réanimation,81,71,0.889
2025-03-09,Urgences,108,97,0.903
2025-03-09,Médecine,396,313,0.793
2025-03-09,Chirurgie,306,257,0.841
2025-03-09,Cardiologie,198,154,0.78
2025-03-09,Neurologie,180,136,0.759
2025-03-09,Maladies_infectieuses,126,86,0.684
2025-03-09,Pédiatrie,144,105,0.735
2025-03-09,Autres,261,196,0.753
2025-03-10,Réanimation,81,68,0.847
2025-03-10,Urgences,108,103,0.959
2025-03-10,Médecine,396,319,0.806
2025-03-10,Chirurgie,306,247,0.808
2025-03-10,Cardiologie,198,158,0.798
2025-03-10,Neurologie,180,139,0.775
2025-03-10,Maladies_infectieuses,126,87,0.693
2025-03-10,Pédiatrie,144,100,0.699
2025-03-10,Autres,261,215,0.824
2025-03-11,Réanimation,81,73,0.907
2025-03-11,Urgences,108,95,0.883
2025-03-11,Médecine,396,334,0.844
2025-03-11,Chirurgie,306,262,0.858
2025-03-11,Cardiologie,198,153,0.776
2025-03-11,Neurologie,180,140,0.78
2025-03-11,Maladies_infectieuses,126,88,0.7
2025-03-11,Pédiatrie,144,104,0.725
2025-03-11,Autres,261,199,0.763
2025-03-12,Réanimation,81,68,0.844
2025-03-12,Urgences,108,96,0.895
2025-03-12,Médecine,396,314,0.794
2025-03-12,Chirurgie,306,246,0.806
2025-03-12,Cardiologie,198,152,0.769
2025-03-12,Neurologie,180,140,0.783
2025-03-12,Maladies_infectieuses,126,90,0.718
2025-03-12,Pédiatrie,144,105,0.734
2025-03-12,Autres,261,196,0.754
2025-03-13,Réanimation,81,69,0.859
2025-03-13,Urgences,108,95,0.883
2025-03-13,Médecine,396,322,0.815
2025-03-13,Chirurgie,306,259,0.847
2025-03-13,Cardiologie,198,157,0.794
2025-03-13,Neurologie,180,139,0.772
2025-03-13,Maladies_infectieuses,126,86,0.69
2025-03-13,Pédiatrie,144,108,0.751
2025-03-13,Autres,261,198,0.759
2025-03-14,Réanimation,81,75,0.934
2025-03-14,Urgences,108,93,0.865
2025-03-14,Médecine,396,339,0.858
2025-03-14,Chirurgie,306,256,0.84
2025-03-14,Cardiologie,198,152,0.768
2025-03-14,Neurologie,180,140,0.779
2025-03-14,Maladies_infectieuses,126,89,0.709
2025-03-14,Pédiatrie,144,105,0.735
2025-03-14,Autres,261,202,0.776
2025-03-15,Réanimation,81,68,0.843
2025-03-15,Urgences,108,98,0.909
2025-03-15,Médecine,396,320,0.81
2025-03-15,Chirurgie,306,255,0.834
2025-03-15,Cardiologie,198,151,0.766
2025-03-15,Neurologie,180,141,0.787
2025-03-15,Maladies_infectieuses,126,89,0.712
2025-03-15,Pédiatrie,144,105,0.733
2025-03-15,Autres,261,192,0.738
2025-03-16,Réanimation,81,72,0.892
2025-03-16,Urgences,108,93,0.865
2025-03-16,Médecine,396,325,0.821
2025-03-16,Chirurgie,306,248,0.81
2025-03-16,Cardiologie,198,152,0.768
2025-03-16,Neurologie,180,138,0.768
2025-03-16,Maladies_infectieuses,126,86,0.687
2025-03-16,Pédiatrie,144,103,0.716
2025-03-16,Autres,261,193,0.74
2025-03-17,Réanimation,81,71,0.878
2025-03-17,Urgences,108,97,0.9
2025-03-17,Médecine,396,316,0.799
2025-03-17,Chirurgie,306,257,0.843
2025-03-17,Cardiologie,198,156,0.793
2025-03-17,Neurologie,180,142,0.794
2025-03-17,Maladies_infectieuses,126,84,0.674
2025-03-17,Pédiatrie,144,100,0.697
2025-03-17,Autres,261,198,0.76
2025-03-18,Réanimation,81,70,0.872
2025-03-18,Urgences,108,99,0.918
2025-03-18,Médecine,396,324,0.819
2025-03-18,Chirurgie,306,251,0.823
2025-03-18,Cardiologie,198,159,0.803
2025-03-18,Neurologie,180,138,0.769
2025-03-18,Maladies_infectieuses,126,88,0.703
2025-03-18,Pédiatrie,144,105,0.729
2025-03-18,Autres,261,200,0.769
2025-03-19,Réanimation,81,72,0.893
2025-03-19,Urgences,108,97,0.904
2025-03-19,Médecine,396,319,0.808
2025-03-19,Chirurgie,306,256,0.838
2025-03-19,Cardiologie,198,158,0.803
2025-03-19,Neurologie,180,136,0.76
2025-03-19,Maladies_infectieuses,126,83,0.663
2025-03-19,Pédiatrie,144,110,0.768
2025-03-19,Autres,261,202,0.777
2025-03-20,Réanimation,81,65,0.814
2025-03-20,Urgences,108,100,0.929
2025-03-20,Médecine,396,316,0.798
2025-03-20,Chirurgie,306,262,0.856
2025-03-20,Cardiologie,198,154,0.783
2025-03-20,Neurologie,180,133,0.744
2025-03-20,Maladies_infectieuses,126,83,0.662
2025-03-20,Pédiatrie,144,111,0.778
2025-03-20,Autres,261,205,0.787
2025-03-21,Réanimation,81,71,0.877
2025-03-21,Urgences,108,100,0.93
2025-03-21,Médecine,396,320,0.808
2025-03-21,Chirurgie,306,243,0.794
2025-03-21,Cardiologie,198,149,0.753
2025-03-21,Neurologie,180,134,0.75
2025-03-21,Maladies_infectieuses,126,89,0.706
2025-03-21,Pédiatrie,144,107,0.748
2025-03-21,Autres,261,190,0.731
2025-03-22,Réanimation,81,64,0.793
2025-03-22,Urgences,108,96,0.896
2025-03-22,Médecine,396,307,0.776
2025-03-22,Chirurgie,306,246,0.806
2025-03-22,Cardiologie,198,151,0.767
2025-03-22,Neurologie,180,138,0.769
2025-03-22,Maladies_infectieuses,126,87,0.695
2025-03-22,Pédiatrie,144,104,0.728
2025-03-22,Autres,261,201,0.772
2025-03-23,Réanimation,81,69,0.856
2025-03-23,Urgences,108,96,0.896
2025-03-23,Médecine,396,319,0.806
2025-03-23,Chirurgie,306,252,0.826
2025-03-23,Cardiologie,198,154,0.782
2025-03-23,Neurologie,180,129,0.717
2025-03-23,Maladies_infectieuses,126,88,0.701
2025-03-23,Pédiatrie,144,107,0.746
2025-03-23,Autres,261,195,0.748
2025-03-24,Réanimation,81,70,0.871
2025-03-24,Urgences,108,100,0.932
2025-03-24,Médecine,396,312,0.79
2025-03-24,Chirurgie,306,254,0.833
2025-03-24,Cardiologie,198,165,0.836
2025-03-24,Neurologie,180,138,0.771
2025-03-24,Maladies_infectieuses,126,89,0.709
2025-03-24,Pédiatrie,144,105,0.734
2025-03-24,Autres,261,205,0.786
2025-03-25,Réanimation,81,69,0.86
2025-03-25,Urgences,108,97,0.902
2025-03-25,Médecine,396,331,0.836
2025-03-25,Chirurgie,306,256,0.84
2025-03-25,Cardiologie,198,154,0.783
2025-03-25,Neurologie,180,144,0.804
2025-03-25,Maladies_infectieuses,126,88,0.704
2025-03-25,Pédiatrie,144,110,0.766
2025-03-25,Autres,261,203,0.781
2025-03-26,Réanimation,81,72,0.893
2025-03-26,Urgences,108,103,0.96
2025-03-26,Médecine,396,321,0.811
2025-03-26,Chirurgie,306,261,0.855
2025-03-26,Cardiologie,198,160,0.812
2025-03-26,Neurologie,180,144,0.802
2025-03-26,Maladies_infectieuses,126,89,0.707
2025-03-26,Pédiatrie,144,104,0.725
2025-03-26,Autres,261,191,0.734
2025-03-27,Réanimation,81,72,0.893
2025-03-27,Urgences,108,103,0.957
2025-03-27,Médecine,396,319,0.807
2025-03-27,Chirurgie,306,253,0.829
2025-03-27,Cardiologie,198,148,0.752
2025-03-27,Neurologie,180,143,0.795
2025-03-27,Maladies_infectieuses,126,91,0.729
2025-03-27,Pédiatrie,144,108,0.754
2025-03-27,Autres,261,189,0.726
2025-03-28,Réanimation,81,72,0.9
2025-03-28,Urgences,108,104,0.968
2025-03-28,Médecine,396,309,0.781
2025-03-28,Chirurgie,306,258,0.844
2025-03-28,Cardiologie,198,160,0.811
2025-03-28,Neurologie,180,137,0.762
2025-03-28,Maladies_infectieuses,126,89,0.71
2025-03-28,Pédiatrie,144,110,0.765
2025-03-28,Autres,261,207,0.796
2025-03-29,Réanimation,81,68,0.844
2025-03-29,Urgences,108,99,0.918
2025-03-29,Médecine,396,325,0.823
2025-03-29,Chirurgie,306,249,0.815
2025-03-29,Cardiologie,198,149,0.754
2025-03-29,Neurologie,180,141,0.787
2025-03-29,Maladies_infectieuses,126,89,0.707
2025-03-29,Pédiatrie,144,109,0.761
2025-03-29,Autres,261,202,0.776
2025-03-30,Réanimation,81,68,0.851
2025-03-30,Urgences,108,94,0.871
2025-03-30,Médecine,396,334,0.844
2025-03-30,Chirurgie,306,242,0.793
2025-03-30,Cardiologie,198,146,0.742
2025-03-30,Neurologie,180,142,0.791
2025-03-30,Maladies_infectieuses,126,84,0.672
2025-03-30,Pédiatrie,144,97,0.68
2025-03-30,Autres,261,191,0.735
2025-03-31,Réanimation,81,71,0.88
2025-03-31,Urgences,108,92,0.858
2025-03-31,Médecine,396,325,0.821
2025-03-31,Chirurgie,306,248,0.811
2025-03-31,Cardiologie,198,157,0.794
2025-03-31,Neurologie,180,140,0.778
2025-03-31,Maladies_infectieuses,126,87,0.697
2025-03-31,Pédiatrie,144,103,0.72
2025-03-31,Autres,261,201,0.771
2025-04-01,Réanimation,81,70,0.873
2025-04-01,Urgences,108,92,0.857
2025-04-01,Médecine,396,306,0.773
2025-04-01,Chirurgie,306,254,0.831
2025-04-01,Cardiologie,198,145,0.734
2025-04-01,Neurologie,180,137,0.765
2025-04-01,Maladies_infectieuses,126,85,0.681
2025-04-01,Pédiatrie,144,100,0.696
2025-04-01,Autres,261,193,0.742
2025-04-02,Réanimation,81,68,0.848
2025-04-02,Urgences,108,96,0.896
2025-04-02,Médecine,396,315,0.798
2025-04-02,Chirurgie,306,248,0.811
2025-04-02,Cardiologie,198,155,0.783
2025-04-02,Neurologie,180,137,0.764
2025-04-02,Maladies_infectieuses,126,88,0.7
2025-04-02,Pédiatrie,144,110,0.764
2025-04-02,Autres,261,209,0.804
2025-04-03,Réanimation,81,72,0.894
2025-04-03,Urgences,108,102,0.951
2025-04-03,Médecine,396,324,0.82
2025-04-03,Chirurgie,306,249,0.816
2025-04-03,Cardiologie,198,150,0.759
2025-04-03,Neurologie,180,139,0.774
2025-04-03,Maladies_infectieuses,126,89,0.707
2025-04-03,Pédiatrie,144,109,0.759
2025-04-03,Autres,261,199,0.764
2025-04-04,Réanimation,81,71,0.883
2025-04-04,Urgences,108,100,0.93
2025-04-04,Médecine,396,294,0.744
2025-04-04,Chirurgie,306,258,0.845
2025-04-04,Cardiologie,198,150,0.758
2025-04-04,Neurologie,180,148,0.822
2025-04-04,Maladies_infectieuses,126,87,0.697
2025-04-04,Pédiatrie,144,104,0.723
2025-04-04,Autres,261,209,0.802
2025-04-05,Réanimation,81,70,0.869
2025-04-05,Urgences,108,98,0.91
2025-04-05,Médecine,396,310,0.785
2025-04-05,Chirurgie,306,237,0.777
2025-04-05,Cardiologie,198,150,0.76
2025-04-05,Neurologie,180,135,0.753
2025-04-05,Maladies_infectieuses,126,85,0.677
2025-04-05,Pédiatrie,144,105,0.735
2025-04-05,Autres,261,198,0.762
2025-04-06,Réanimation,81,66,0.822
2025-04-06,Urgences,108,94,0.875
2025-04-06,Médecine,396,306,0.775
2025-04-06,Chirurgie,306,250,0.819
2025-04-06,Cardiologie,198,153,0.774
2025-04-06,Neurologie,180,136,0.76
2025-04-06,Maladies_infectieuses,126,88,0.699
2025-04-06,Pédiatrie,144,100,0.697
2025-04-06,Autres,261,193,0.743
2025-04-07,Réanimation,81,71,0.885
2025-04-07,Urgences,108,97,0.905
2025-04-07,Médecine,396,296,0.75
2025-04-07,Chirurgie,306,245,0.802
2025-04-07,Cardiologie,198,153,0.774
2025-04-07,Neurologie,180,146,0.812
2025-04-07,Maladies_infectieuses,126,92,0.731
2025-04-07,Pédiatrie,144,108,0.755
2025-04-07,Autres,261,198,0.759
2025-04-08,Réanimation,81,69,0.855
2025-04-08,Urgences,108,94,0.879
2025-04-08,Médecine,396,317,0.802
2025-04-08,Chirurgie,306,255,0.834
2025-04-08,Cardiologie,198,166,0.842
2025-04-08,Neurologie,180,135,0.754
2025-04-08,Maladies_infectieuses,126,91,0.728
2025-04-08,Pédiatrie,144,108,0.75
2025-04-08,Autres,261,197,0.758
2025-04-09,Réanimation,81,72,0.893
2025-04-09,Urgences,108,98,0.912
2025-04-09,Médecine,396,317,0.803
2025-04-09,Chirurgie,306,259,0.847
2025-04-09,Cardiologie,198,156,0.791
2025-04-09,Neurologie,180,143,0.798
2025-04-09,Maladies_infectieuses,126,84,0.67
2025-04-09,Pédiatrie,144,105,0.731
2025-04-09,Autres,261,197,0.757
2025-04-10,Réanimation,81,73,0.903
2025-04-10,Urgences,108,91,0.847
2025-04-10,Médecine,396,339,0.858
2025-04-10,Chirurgie,306,269,0.881
2025-04-10,Cardiologie,198,157,0.795
2025-04-10,Neurologie,180,132,0.737
2025-04-10,Maladies_infectieuses,126,87,0.694
2025-04-10,Pédiatrie,144,108,0.757
2025-04-10,Autres,261,210,0.805
2025-04-11,Réanimation,81,72,0.894
2025-04-11,Urgences,108,98,0.911
2025-04-11,Médecine,396,315,0.797
2025-04-11,Chirurgie,306,251,0.823
2025-04-11,Cardiologie,198,151,0.767
2025-04-11,Neurologie,180,140,0.783
2025-04-11,Maladies_infectieuses,126,91,0.726
2025-04-11,Pédiatrie,144,106,0.743
2025-04-11,Autres,261,203,0.78
2025-04-12,Réanimation,81,67,0.834
2025-04-12,Urgences,108,97,0.899
2025-04-12,Médecine,396,327,0.827
2025-04-12,Chirurgie,306,233,0.763
2025-04-12,Cardiologie,198,153,0.775
2025-04-12,Neurologie,180,135,0.754
2025-04-12,Maladies_infectieuses,126,89,0.709
2025-04-12,Pédiatrie,144,103,0.722
2025-04-12,Autres,261,188,0.723
2025-04-13,Réanimation,81,68,0.84
2025-04-13,Urgences,108,95,0.887
2025-04-13,Médecine,396,318,0.803
2025-04-13,Chirurgie,306,262,0.858
2025-04-13,Cardiologie,198,149,0.757
2025-04-13,Neurologie,180,138,0.772
2025-04-13,Maladies_infectieuses,126,89,0.707
2025-04-13,Pédiatrie,144,102,0.713
2025-04-13,Autres,261,198,0.76
2025-04-14,Réanimation,81,73,0.907
2025-04-14,Urgences,108,95,0.884
2025-04-14,Médecine,396,317,0.801
2025-04-14,Chirurgie,306,258,0.844
2025-04-14,Cardiologie,198,146,0.739
2025-04-14,Neurologie,180,146,0.816
2025-04-14,Maladies_infectieuses,126,89,0.707
2025-04-14,Pédiatrie,144,104,0.727
2025-04-14,Autres,261,202,0.778
2025-04-15,Réanimation,81,70,0.875
2025-04-15,Urgences,108,98,0.912
2025-04-15,Médecine,396,326,0.824
2025-04-15,Chirurgie,306,250,0.819
2025-04-15,Cardiologie,198,169,0.854
2025-04-15,Neurologie,180,145,0.809
2025-04-15,Maladies_infectieuses,126,87,0.692
2025-04-15,Pédiatrie,144,108,0.753
2025-04-15,Autres,261,208,0.8
2025-04-16,Réanimation,81,68,0.844
2025-04-16,Urgences,108,98,0.914
2025-04-16,Médecine,396,316,0.799
2025-04-16,Chirurgie,306,270,0.883
2025-04-16,Cardiologie,198,155,0.784
2025-04-16,Neurologie,180,139,0.775
2025-04-16,Maladies_infectieuses,126,87,0.692
2025-04-16,Pédiatrie,144,109,0.76
2025-04-16,Autres,261,197,0.757
2025-04-17,Réanimation,81,74,0.919
2025-04-17,Urgences,108,95,0.888
2025-04-17,Médecine,396,332,0.84
2025-04-17,Chirurgie,306,248,0.812
2025-04-17,Cardiologie,198,154,0.783
2025-04-17,Neurologie,180,138,0.771
2025-04-17,Maladies_infectieuses,126,88,0.7
2025-04-17,Pédiatrie,144,109,0.762
2025-04-17,Autres,261,199,0.764
2025-04-18,Réanimation,81,70,0.872
2025-04-18,Urgences,108,97,0.903
2025-04-18,Médecine,396,326,0.825
2025-04-18,Chirurgie,306,262,0.857
2025-04-18,Cardiologie,198,155,0.787
2025-04-18,Neurologie,180,142,0.792
2025-04-18,Maladies_infectieuses,126,87,0.695
2025-04-18,Pédiatrie,144,102,0.71
2025-04-18,Autres,261,198,0.759
2025-04-19,Réanimation,81,70,0.864
2025-04-19,Urgences,108,94,0.87
2025-04-19,Médecine,396,305,0.773
2025-04-19,Chirurgie,306,254,0.833
2025-04-19,Cardiologie,198,154,0.779
2025-04-19,Neurologie,180,135,0.754
2025-04-19,Maladies_infectieuses,126,85,0.678
2025-04-19,Pédiatrie,144,102,0.715
2025-04-19,Autres,261,196,0.754
2025-04-20,Réanimation,81,69,0.86
2025-04-20,Urgences,108,98,0.91
2025-04-20,Médecine,396,309,0.78
2025-04-20,Chirurgie,306,250,0.818
2025-04-20,Cardiologie,198,149,0.754
2025-04-20,Neurologie,180,138,0.771
2025-04-20,Maladies_infectieuses,126,86,0.689
2025-04-20,Pédiatrie,144,100,0.695
2025-04-20,Autres,261,200,0.77
2025-04-21,Réanimation,81,67,0.839
2025-04-21,Urgences,108,97,0.901
2025-04-21,Médecine,396,329,0.832
2025-04-21,Chirurgie,306,270,0.885
2025-04-21,Cardiologie,198,157,0.794
2025-04-21,Neurologie,180,133,0.74
2025-04-21,Maladies_infectieuses,126,80,0.637
2025-04-21,Pédiatrie,144,109,0.758
2025-04-21,Autres,261,191,0.734
2025-04-22,Réanimation,81,73,0.909
2025-04-22,Urgences,108,103,0.96
2025-04-22,Médecine,396,316,0.799
2025-04-22,Chirurgie,306,264,0.865
2025-04-22,Cardiologie,198,157,0.794
2025-04-22,Neurologie,180,139,0.778
2025-04-22,Maladies_infectieuses,126,90,0.72
2025-04-22,Pédiatrie,144,105,0.735
2025-04-22,Autres,261,198,0.762
2025-04-23,Réanimation,81,74,0.917
2025-04-23,Urgences,108,97,0.9
2025-04-23,Médecine,396,323,0.816
2025-04-23,Chirurgie,306,236,0.772
2025-04-23,Cardiologie,198,157,0.796
2025-04-23,Neurologie,180,142,0.793
2025-04-23,Maladies_infectieuses,126,90,0.722
2025-04-23,Pédiatrie,144,109,0.761
2025-04-23,Autres,261,202,0.777
2025-04-24,Réanimation,81,72,0.89
2025-04-24,Urgences,108,103,0.961
2025-04-24,Médecine,396,317,0.801
2025-04-24,Chirurgie,306,247,0.809
2025-04-24,Cardiologie,198,150,0.761
2025-04-24,Neurologie,180,132,0.739
2025-04-24,Maladies_infectieuses,126,89,0.709
2025-04-24,Pédiatrie,144,107,0.744
2025-04-24,Autres,261,201,0.77
2025-04-25,Réanimation,81,71,0.88
2025-04-25,Urgences,108,98,0.908
2025-04-25,Médecine,396,330,0.835
2025-04-25,Chirurgie,306,264,0.863
2025-04-25,Cardiologie,198,160,0.811
2025-04-25,Neurologie,180,138,0.767
2025-04-25,Maladies_infectieuses,126,90,0.716
2025-04-25,Pédiatrie,144,107,0.745
2025-04-25,Autres,261,190,0.731
2025-04-26,Réanimation,81,69,0.861
2025-04-26,Urgences,108,97,0.906
2025-04-26,Médecine,396,320,0.808
2025-04-26,Chirurgie,306,242,0.792
2025-04-26,Cardiologie,198,159,0.807
2025-04-26,Neurologie,180,144,0.805
2025-04-26,Maladies_infectieuses,126,88,0.705
2025-04-26,Pédiatrie,144,103,0.718
2025-04-26,Autres,261,194,0.745
2025-04-27,Réanimation,81,69,0.862
2025-04-27,Urgences,108,98,0.914
2025-04-27,Médecine,396,317,0.803
2025-04-27,Chirurgie,306,256,0.839
2025-04-27,Cardiologie,198,152,0.772
2025-04-27,Neurologie,180,134,0.745
2025-04-27,Maladies_infectieuses,126,84,0.67
2025-04-27,Pédiatrie,144,105,0.73
2025-04-27,Autres,261,193,0.742
2025-04-28,Réanimation,81,70,0.87
2025-04-28,Urgences,108,97,0.901
2025-04-28,Médecine,396,310,0.784
2025-04-28,Chirurgie,306,255,0.835
2025-04-28,Cardiologie,198,154,0.778
2025-04-28,Neurologie,180,137,0.763
2025-04-28,Maladies_infectieuses,126,90,0.715
2025-04-28,Pédiatrie,144,105,0.734
2025-04-28,Autres,261,222,0.851
2025-04-29,Réanimation,81,71,0.878
2025-04-29,Urgences,108,97,0.902
2025-04-29,Médecine,396,332,0.839
2025-04-29,Chirurgie,306,262,0.858
2025-04-29,Cardiologie,198,156,0.789
2025-04-29,Neurologie,180,138,0.768
2025-04-29,Maladies_infectieuses,126,90,0.719
2025-04-29,Pédiatrie,144,105,0.731
2025-04-29,Autres,261,211,0.81
2025-04-30,Réanimation,81,69,0.859
2025-04-30,Urgences,108,100,0.927
2025-04-30,Médecine,396,326,0.823
2025-04-30,Chirurgie,306,265,0.869
2025-04-30,Cardiologie,198,156,0.791
2025-04-30,Neurologie,180,138,0.771
2025-04-30,Maladies_infectieuses,126,87,0.693
2025-04-30,Pédiatrie,144,104,0.728
2025-04-30,Autres,261,198,0.76
2025-05-01,Réanimation,81,71,0.879
2025-05-01,Urgences,108,95,0.885
2025-05-01,Médecine,396,315,0.796
2025-05-01,Chirurgie,306,249,0.817
2025-05-01,Cardiologie,198,153,0.773
2025-05-01,Neurologie,180,135,0.752
2025-05-01,Maladies_infectieuses,126,95,0.759
2025-05-01,Pédiatrie,144,110,0.764
2025-05-01,Autres,261,205,0.789
2025-05-02,Réanimation,81,71,0.882
2025-05-02,Urgences,108,100,0.927
2025-05-02,Médecine,396,329,0.832
2025-05-02,Chirurgie,306,248,0.813
2025-05-02,Cardiologie,198,153,0.775
2025-05-02,Neurologie,180,131,0.731
2025-05-02,Maladies_infectieuses,126,88,0.701
2025-05-02,Pédiatrie,144,103,0.717
2025-05-02,Autres,261,201,0.772
2025-05-03,Réanimation,81,68,0.85
2025-05-03,Urgences,108,98,0.912
2025-05-03,Médecine,396,306,0.774
2025-05-03,Chirurgie,306,251,0.821
2025-05-03,Cardiologie,198,150,0.759
2025-05-03,Neurologie,180,131,0.731
2025-05-03,Maladies_infectieuses,126,87,0.698
2025-05-03,Pédiatrie,144,105,0.734
2025-05-03,Autres,261,206,0.791
2025-05-04,Réanimation,81,65,0.81
2025-05-04,Urgences,108,97,0.902
2025-05-04,Médecine,396,320,0.808
2025-05-04,Chirurgie,306,245,0.804
2025-05-04,Cardiologie,198,149,0.756
2025-05-04,Neurologie,180,139,0.778
2025-05-04,Maladies_infectieuses,126,84,0.672
2025-05-04,Pédiatrie,144,103,0.721
2025-05-04,Autres,261,200,0.768
2025-05-05,Réanimation,81,64,0.8
2025-05-05,Urgences,108,95,0.883
2025-05-05,Médecine,396,310,0.783
2025-05-05,Chirurgie,306,267,0.874
2025-05-05,Cardiologie,198,152,0.77
2025-05-05,Neurologie,180,140,0.779
2025-05-05,Maladies_infectieuses,126,91,0.726
2025-05-05,Pédiatrie,144,103,0.721
2025-05-05,Autres,261,208,0.798
2025-05-06,Réanimation,81,71,0.881
2025-05-06,Urgences,108,95,0.88
2025-05-06,Médecine,396,323,0.816
2025-05-06,Chirurgie,306,251,0.821
2025-05-06,Cardiologie,198,158,0.801
2025-05-06,Neurologie,180,145,0.809
2025-05-06,Maladies_infectieuses,126,86,0.685
2025-05-06,Pédiatrie,144,106,0.736
2025-05-06,Autres,261,193,0.742
2025-05-07,Réanimation,81,65,0.814
2025-05-07,Urgences,108,101,0.937
2025-05-07,Médecine,396,337,0.851
2025-05-07,Chirurgie,306,246,0.804
2025-05-07,Cardiologie,198,156,0.79
2025-05-07,Neurologie,180,138,0.772
2025-05-07,Maladies_infectieuses,126,83,0.662
2025-05-07,Pédiatrie,144,105,0.731
2025-05-07,Autres,261,200,0.767
2025-05-08,Réanimation,81,72,0.89
2025-05-08,Urgences,108,103,0.958
2025-05-08,Médecine,396,331,0.838
2025-05-08,Chirurgie,306,252,0.826
2025-05-08,Cardiologie,198,160,0.809
2025-05-08,Neurologie,180,139,0.776
2025-05-08,Maladies_infectieuses,126,85,0.675
2025-05-08,Pédiatrie,144,105,0.733
2025-05-08,Autres,261,189,0.725
2025-05-09,Réanimation,81,70,0.871
2025-05-09,Urgences,108,97,0.907
2025-05-09,Médecine,396,334,0.844
2025-05-09,Chirurgie,306,253,0.827
2025-05-09,Cardiologie,198,158,0.802
2025-05-09,Neurologie,180,132,0.737
2025-05-09,Maladies_infectieuses,126,90,0.715
2025-05-09,Pédiatrie,144,107,0.75
2025-05-09,Autres,261,206,0.792
2025-05-10,Réanimation,81,65,0.805
2025-05-10,Urgences,108,93,0.869
2025-05-10,Médecine,396,316,0.799
2025-05-10,Chirurgie,306,254,0.831
2025-05-10,Cardiologie,198,155,0.785
2025-05-10,Neurologie,180,136,0.757
2025-05-10,Maladies_infectieuses,126,90,0.72
2025-05-10,Pédiatrie,144,109,0.763
2025-05-10,Autres,261,184,0.708
2025-05-11,Réanimation,81,71,0.888
2025-05-11,Urgences,108,90,0.838
2025-05-11,Médecine,396,324,0.82
