date,medicament,conso_jour,livraison,stock_fin,alerte_rupture,jours_stock
2024-10-10,Antibiotiques,3836,2916,-920,True,-0.2
2024-10-10,Morphine_IV,746,648,-98,True,-0.1
2024-10-10,Heparine,11706,9720,-1986,True,-0.2
2024-10-10,Insuline,113196,19440,-93756,True,-0.8
2024-10-11,Paracétamol_1g,4549,0,143951,False,31.6
2024-10-11,Antibiotiques,3220,0,-3220,True,-1.0
2024-10-11,Morphine_IV,750,0,-750,True,-1.0
2024-10-11,Heparine,12386,0,-12386,True,-1.0
2024-10-11,Insuline,108824,0,-108824,True,-1.0
2024-10-12,Paracétamol_1g,4338,0,139614,False,32.2
2024-10-12,Antibiotiques,3287,0,-3287,True,-1.0
2024-10-12,Morphine_IV,749,0,-749,True,-1.0
2024-10-12,Heparine,10801,0,-10801,True,-1.0
2024-10-12,Insuline,118584,0,-118584,True,-1.0
2024-10-13,Paracétamol_1g,4465,0,135149,False,30.3
2024-10-13,Antibiotiques,3622,0,-3622,True,-1.0
2024-10-13,Morphine_IV,717,0,-717,True,-1.0
2024-10-13,Heparine,11531,0,-11531,True,-1.0
2024-10-13,Insuline,119711,0,-119711,True,-1.0
2024-10-14,Paracétamol_1g,4837,0,130312,False,26.9
2024-10-14,Antibiotiques,3637,0,-3637,True,-1.0
2024-10-14,Morphine_IV,753,0,-753,True,-1.0
2024-10-14,Heparine,11274,0,-11274,True,-1.0
2024-10-14,Insuline,116990,0,-116990,True,-1.0
2024-10-15,Paracétamol_1g,4264,16200,142248,False,33.4
2024-10-15,Antibiotiques,3235,2916,-319,True,-0.1
2024-10-15,Morphine_IV,760,648,-112,True,-0.1
2024-10-15,Heparine,11333,9720,-1613,True,-0.1
2024-10-15,Insuline,103467,19440,-84027,True,-0.8
2024-10-16,Paracétamol_1g,4966,0,137282,False,27.6
2024-10-16,Antibiotiques,3262,0,-3262,True,-1.0
2024-10-16,Morphine_IV,726,0,-726,True,-1.0
2024-10-16,Heparine,12124,0,-12124,True,-1.0
2024-10-16,Insuline,119298,0,-119298,True,-1.0
2024-10-17,Paracétamol_1g,4604,16200,148878,False,32.3
2024-10-17,Antibiotiques,3532,2916,-616,True,-0.2
2024-10-17,Morphine_IV,776,648,-128,True,-0.2
2024-10-17,Heparine,11477,9720,-1757,True,-0.2
2024-10-17,Insuline,111291,19440,-91851,True,-0.8
2024-10-18,Paracétamol_1g,4558,0,144320,False,31.7
2024-10-18,Antibiotiques,3412,0,-3412,True,-1.0
2024-10-18,Morphine_IV,731,0,-731,True,-1.0
2024-10-18,Heparine,11232,0,-11232,True,-1.0
2024-10-18,Insuline,115436,0,-115436,True,-1.0
2024-10-19,Paracétamol_1g,4580,0,139741,False,30.5
2024-10-19,Antibiotiques,3417,0,-3417,True,-1.0
2024-10-19,Morphine_IV,652,0,-652,True,-1.0
2024-10-19,Heparine,11818,0,-11818,True,-1.0
2024-10-19,Insuline,109903,0,-109903,True,-1.0
2024-10-20,Paracétamol_1g,5052,0,134688,False,26.7
2024-10-20,Antibiotiques,3254,0,-3254,True,-1.0
2024-10-20,Morphine_IV,802,0,-802,True,-1.0
2024-10-20,Heparine,10380,0,-10380,True,-1.0
2024-10-20,Insuline,101773,0,-101773,True,-1.0
2024-10-21,Paracétamol_1g,4650,0,130038,False,28.0
2024-10-21,Antibiotiques,3590,0,-3590,True,-1.0
2024-10-21,Morphine_IV,790,0,-790,True,-1.0
2024-10-21,Heparine,12285,0,-12285,True,-1.0
2024-10-21,Insuline,112471,0,-112471,True,-1.0
2024-10-22,Paracétamol_1g,4591,16200,141647,False,30.9
2024-10-22,Antibiotiques,3644,2916,-728,True,-0.2
2024-10-22,Morphine_IV,734,648,-86,True,-0.1
2024-10-22,Heparine,11457,9720,-1737,True,-0.2
2024-10-22,Insuline,116614,19440,-97174,True,-0.8
2024-10-23,Paracétamol_1g,5002,0,136645,False,27.3
2024-10-23,Antibiotiques,3208,0,-3208,True,-1.0
2024-10-23,Morphine_IV,774,0,-774,True,-1.0
2024-10-23,Heparine,11671,0,-11671,True,-1.0
2024-10-23,Insuline,121992,0,-121992,True,-1.0
2024-10-24,Paracétamol_1g,4771,16200,148074,False,31.0
2024-10-24,Antibiotiques,3265,2916,-349,True,-0.1
2024-10-24,Morphine_IV,757,648,-109,True,-0.1
2024-10-24,Heparine,11833,9720,-2113,True,-0.2
2024-10-24,Insuline,108169,19440,-88729,True,-0.8
2024-10-25,Paracétamol_1g,5154,0,142920,False,27.7
2024-10-25,Antibiotiques,3539,0,-3539,True,-1.0
2024-10-25,Morphine_IV,768,0,-768,True,-1.0
2024-10-25,Heparine,11903,0,-11903,True,-1.0
2024-10-25,Insuline,117101,0,-117101,True,-1.0
2024-10-26,Paracétamol_1g,4757,0,138163,False,29.0
2024-10-26,Antibiotiques,3557,0,-3557,True,-1.0
2024-10-26,Morphine_IV,733,0,-733,True,-1.0
2024-10-26,Heparine,10874,0,-10874,True,-1.0
2024-10-26,Insuline,116731,0,-116731,True,-1.0
2024-10-27,Paracétamol_1g,4695,0,133469,False,28.4
2024-10-27,Antibiotiques,3213,0,-3213,True,-1.0
2024-10-27,Morphine_IV,742,0,-742,True,-1.0
2024-10-27,Heparine,10772,0,-10772,True,-1.0
2024-10-27,Insuline,106656,0,-106656,True,-1.0
2024-10-28,Paracétamol_1g,4736,0,128733,False,27.2
2024-10-28,Antibiotiques,3458,0,-3458,True,-1.0
2024-10-28,Morphine_IV,802,0,-802,True,-1.0
2024-10-28,Heparine,11696,0,-11696,True,-1.0
2024-10-28,Insuline,124041,0,-124041,True,-1.0
2024-10-29,Paracétamol_1g,5053,16200,139880,False,27.7
2024-10-29,Antibiotiques,3523,2916,-607,True,-0.2
2024-10-29,Morphine_IV,728,648,-80,True,-0.1
2024-10-29,Heparine,12331,9720,-2611,True,-0.2
2024-10-29,Insuline,127338,19440,-107898,True,-0.8
2024-10-30,Paracétamol_1g,5012,0,134867,False,26.9
2024-10-30,Antibiotiques,3565,0,-3565,True,-1.0
2024-10-30,Morphine_IV,731,0,-731,True,-1.0
2024-10-30,Heparine,12098,0,-12098,True,-1.0
2024-10-30,Insuline,113291,0,-113291,True,-1.0
2024-10-31,Paracétamol_1g,4483,16200,146585,False,32.7
2024-10-31,Antibiotiques,3038,2916,-122,True,-0.0
2024-10-31,Morphine_IV,720,648,-72,True,-0.1
2024-10-31,Heparine,11868,9720,-2148,True,-0.2
2024-10-31,Insuline,119534,19440,-100094,True,-0.8
2024-11-01,Paracétamol_1g,5117,0,141468,False,27.6
2024-11-01,Antibiotiques,3625,0,-3625,True,-1.0
2024-11-01,Morphine_IV,796,0,-796,True,-1.0
2024-11-01,Heparine,10584,0,-10584,True,-1.0
2024-11-01,Insuline,123085,0,-123085,True,-1.0
2024-11-02,Paracétamol_1g,4417,0,137051,False,31.0
2024-11-02,Antibiotiques,3076,0,-3076,True,-1.0
2024-11-02,Morphine_IV,810,0,-810,True,-1.0
2024-11-02,Heparine,10654,0,-10654,True,-1.0
2024-11-02,Insuline,109061,0,-109061,True,-1.0
2024-11-03,Paracétamol_1g,4609,0,132442,False,28.7
2024-11-03,Antibiotiques,3562,0,-3562,True,-1.0
2024-11-03,Morphine_IV,744,0,-744,True,-1.0
2024-11-03,Heparine,11573,0,-11573,True,-1.0
2024-11-03,Insuline,105621,0,-105621,True,-1.0
2024-11-04,Paracétamol_1g,4886,0,127556,False,26.1
2024-11-04,Antibiotiques,3431,0,-3431,True,-1.0
2024-11-04,Morphine_IV,830,0,-830,True,-1.0
2024-11-04,Heparine,12044,0,-12044,True,-1.0
2024-11-04,Insuline,107480,0,-107480,True,-1.0
2024-11-05,Paracétamol_1g,5080,16200,138676,False,27.3
2024-11-05,Antibiotiques,3346,2916,-430,True,-0.1
2024-11-05,Morphine_IV,806,648,-158,True,-0.2
2024-11-05,Heparine,12384,9720,-2664,True,-0.2
2024-11-05,Insuline,119337,19440,-99897,True,-0.8
2024-11-06,Paracétamol_1g,4779,0,133897,False,28.0
2024-11-06,Antibiotiques,3338,0,-3338,True,-1.0
2024-11-06,Morphine_IV,781,0,-781,True,-1.0
2024-11-06,Heparine,11781,0,-11781,True,-1.0
2024-11-06,Insuline,116020,0,-116020,True,-1.0
2024-11-07,Paracétamol_1g,4593,16200,145503,False,31.7
2024-11-07,Antibiotiques,3410,2916,-494,True,-0.1
2024-11-07,Morphine_IV,820,648,-172,True,-0.2
2024-11-07,Heparine,10817,9720,-1097,True,-0.1
2024-11-07,Insuline,113380,19440,-93940,True,-0.8
2024-11-08,Paracétamol_1g,4692,0,140812,False,30.0
2024-11-08,Antibiotiques,3381,0,-3381,True,-1.0
2024-11-08,Morphine_IV,684,0,-684,True,-1.0
2024-11-08,Heparine,11921,0,-11921,True,-1.0
2024-11-08,Insuline,112441,0,-112441,True,-1.0
2024-11-09,Paracétamol_1g,4719,0,136093,False,28.8
2024-11-09,Antibiotiques,3314,0,-3314,True,-1.0
2024-11-09,Morphine_IV,842,0,-842,True,-1.0
2024-11-09,Heparine,9777,0,-9777,True,-1.0
2024-11-09,Insuline,107099,0,-107099,True,-1.0
2024-11-10,Paracétamol_1g,4335,0,131758,False,30.4
2024-11-10,Antibiotiques,3335,0,-3335,True,-1.0
2024-11-10,Morphine_IV,788,0,-788,True,-1.0
2024-11-10,Heparine,10495,0,-10495,True,-1.0
2024-11-10,Insuline,110804,0,-110804,True,-1.0
2024-11-11,Paracétamol_1g,4712,0,127045,False,27.0
2024-11-11,Antibiotiques,3558,0,-3558,True,-1.0
2024-11-11,Morphine_IV,778,0,-778,True,-1.0
2024-11-11,Heparine,10996,0,-10996,True,-1.0
2024-11-11,Insuline,116997,0,-116997,True,-1.0
2024-11-12,Paracétamol_1g,4351,16200,138894,False,31.9
2024-11-12,Antibiotiques,3383,2916,-467,True,-0.1
2024-11-12,Morphine_IV,846,648,-198,True,-0.2
2024-11-12,Heparine,10767,9720,-1047,True,-0.1
2024-11-12,Insuline,115793,19440,-96353,True,-0.8
2024-11-13,Paracétamol_1g,4986,0,133909,False,26.9
2024-11-13,Antibiotiques,3255,0,-3255,True,-1.0
2024-11-13,Morphine_IV,745,0,-745,True,-1.0
2024-11-13,Heparine,11949,0,-11949,True,-1.0
2024-11-13,Insuline,119807,0,-119807,True,-1.0
2024-11-14,Paracétamol_1g,4786,16200,145323,False,30.4
2024-11-14,Antibiotiques,3737,2916,-821,True,-0.2
2024-11-14,Morphine_IV,815,648,-167,True,-0.2
2024-11-14,Heparine,10799,9720,-1079,True,-0.1
2024-11-14,Insuline,103035,19440,-83595,True,-0.8
2024-11-15,Paracétamol_1g,4850,0,140472,False,29.0
2024-11-15,Antibiotiques,3264,0,-3264,True,-1.0
2024-11-15,Morphine_IV,673,0,-673,True,-1.0
2024-11-15,Heparine,10477,0,-10477,True,-1.0
2024-11-15,Insuline,109132,0,-109132,True,-1.0
2024-11-16,Paracétamol_1g,4725,0,135747,False,28.7
2024-11-16,Antibiotiques,3140,0,-3140,True,-1.0
2024-11-16,Morphine_IV,720,0,-720,True,-1.0
2024-11-16,Heparine,11600,0,-11600,True,-1.0
2024-11-16,Insuline,117175,0,-117175,True,-1.0
2024-11-17,Paracétamol_1g,4776,0,130971,False,27.4
2024-11-17,Antibiotiques,3259,0,-3259,True,-1.0
2024-11-17,Morphine_IV,724,0,-724,True,-1.0
2024-11-17,Heparine,10188,0,-10188,True,-1.0
2024-11-17,Insuline,110328,0,-110328,True,-1.0
2024-11-18,Paracétamol_1g,4784,0,126187,False,26.4
2024-11-18,Antibiotiques,3223,0,-3223,True,-1.0
2024-11-18,Morphine_IV,700,0,-700,True,-1.0
2024-11-18,Heparine,10593,0,-10593,True,-1.0
2024-11-18,Insuline,116701,0,-116701,True,-1.0
2024-11-19,Paracétamol_1g,5183,16200,137203,False,26.5
2024-11-19,Antibiotiques,3632,2916,-716,True,-0.2
2024-11-19,Morphine_IV,848,648,-200,True,-0.2
2024-11-19,Heparine,10901,9720,-1181,True,-0.1
2024-11-19,Insuline,114211,19440,-94771,True,-0.8
2024-11-20,Paracétamol_1g,4924,0,132279,False,26.9
2024-11-20,Antibiotiques,3382,0,-3382,True,-1.0
2024-11-20,Morphine_IV,746,0,-746,True,-1.0
2024-11-20,Heparine,10086,0,-10086,True,-1.0
2024-11-20,Insuline,109985,0,-109985,True,-1.0
2024-11-21,Paracétamol_1g,4671,16200,143808,False,30.8
2024-11-21,Antibiotiques,3198,2916,-282,True,-0.1
2024-11-21,Morphine_IV,694,648,-46,True,-0.1
2024-11-21,Heparine,11090,9720,-1370,True,-0.1
2024-11-21,Insuline,111237,19440,-91797,True,-0.8
2024-11-22,Paracétamol_1g,4553,0,139256,False,30.6
2024-11-22,Antibiotiques,3424,0,-3424,True,-1.0
2024-11-22,Morphine_IV,779,0,-779,True,-1.0
2024-11-22,Heparine,11496,0,-11496,True,-1.0
2024-11-22,Insuline,115715,0,-115715,True,-1.0
2024-11-23,Paracétamol_1g,4899,0,134357,False,27.4
2024-11-23,Antibiotiques,3619,0,-3619,True,-1.0
2024-11-23,Morphine_IV,669,0,-669,True,-1.0
2024-11-23,Heparine,10532,0,-10532,True,-1.0
2024-11-23,Insuline,109258,0,-109258,True,-1.0
2024-11-24,Paracétamol_1g,5004,0,129353,False,25.9
2024-11-24,Antibiotiques,3139,0,-3139,True,-1.0
2024-11-24,Morphine_IV,740,0,-740,True,-1.0
2024-11-24,Heparine,11296,0,-11296,True,-1.0
2024-11-24,Insuline,104018,0,-104018,True,-1.0
2024-11-25,Paracétamol_1g,4419,0,124935,False,28.3
2024-11-25,Antibiotiques,3756,0,-3756,True,-1.0
2024-11-25,Morphine_IV,827,0,-827,True,-1.0
2024-11-25,Heparine,12146,0,-12146,True,-1.0
2024-11-25,Insuline,106974,0,-106974,True,-1.0
2024-11-26,Paracétamol_1g,4634,16200,136501,False,29.5
2024-11-26,Antibiotiques,3617,2916,-701,True,-0.2
2024-11-26,Morphine_IV,771,648,-123,True,-0.2
2024-11-26,Heparine,11684,9720,-1964,True,-0.2
2024-11-26,Insuline,105784,19440,-86344,True,-0.8
2024-11-27,Paracétamol_1g,5102,0,131399,False,25.8
2024-11-27,Antibiotiques,3377,0,-3377,True,-1.0
2024-11-27,Morphine_IV,781,0,-781,True,-1.0
2024-11-27,Heparine,11003,0,-11003,True,-1.0
2024-11-27,Insuline,109867,0,-109867,True,-1.0
2024-11-28,Paracétamol_1g,4565,16200,143034,False,31.3
2024-11-28,Antibiotiques,3420,2916,-504,True,-0.1
2024-11-28,Morphine_IV,763,648,-115,True,-0.2
2024-11-28,Heparine,11376,9720,-1656,True,-0.1
2024-11-28,Insuline,101083,19440,-81643,True,-0.8
2024-11-29,Paracétamol_1g,4987,0,138047,False,27.7
2024-11-29,Antibiotiques,3645,0,-3645,True,-1.0
2024-11-29,Morphine_IV,786,0,-786,True,-1.0
2024-11-29,Heparine,10960,0,-10960,True,-1.0
2024-11-29,Insuline,121206,0,-121206,True,-1.0
2024-11-30,Paracétamol_1g,4499,0,133547,False,29.7
2024-11-30,Antibiotiques,3329,0,-3329,True,-1.0
2024-11-30,Morphine_IV,682,0,-682,True,-1.0
2024-11-30,Heparine,10564,0,-10564,True,-1.0
2024-11-30,Insuline,107638,0,-107638,True,-1.0
2024-12-01,Paracétamol_1g,4442,0,129105,False,29.1
2024-12-01,Antibiotiques,3554,0,-3554,True,-1.0
2024-12-01,Morphine_IV,752,0,-752,True,-1.0
2024-12-01,Heparine,11627,0,-11627,True,-1.0
2024-12-01,Insuline,128080,0,-128080,True,-1.0
2024-12-02,Paracétamol_1g,4990,0,124115,False,24.9
2024-12-02,Antibiotiques,3617,0,-3617,True,-1.0
2024-12-02,Morphine_IV,846,0,-846,True,-1.0
2024-12-02,Heparine,11910,0,-11910,True,-1.0
2024-12-02,Insuline,126803,0,-126803,True,-1.0
2024-12-03,Paracétamol_1g,4506,16200,135809,False,30.1
2024-12-03,Antibiotiques,3628,2916,-712,True,-0.2
2024-12-03,Morphine_IV,805,648,-157,True,-0.2
2024-12-03,Heparine,11740,9720,-2020,True,-0.2
2024-12-03,Insuline,107223,19440,-87783,True,-0.8
2024-12-04,Paracétamol_1g,5071,0,130739,False,25.8
2024-12-04,Antibiotiques,3682,0,-3682,True,-1.0
2024-12-04,Morphine_IV,786,0,-786,True,-1.0
2024-12-04,Heparine,12273,0,-12273,True,-1.0
2024-12-04,Insuline,114943,0,-114943,True,-1.0
2024-12-05,Paracétamol_1g,5002,16200,141937,False,28.4
2024-12-05,Antibiotiques,3735,2916,-819,True,-0.2
2024-12-05,Morphine_IV,878,648,-230,True,-0.3
2024-12-05,Heparine,11760,9720,-2040,True,-0.2
2024-12-05,Insuline,133866,19440,-114426,True,-0.9
2024-12-06,Paracétamol_1g,5253,0,136684,False,26.0
2024-12-06,Antibiotiques,3474,0,-3474,True,-1.0
2024-12-06,Morphine_IV,769,0,-769,True,-1.0
2024-12-06,Heparine,11707,0,-11707,True,-1.0
2024-12-06,Insuline,114796,0,-114796,True,-1.0
2024-12-07,Paracétamol_1g,4865,0,131818,False,27.1
2024-12-07,Antibiotiques,3772,0,-3772,True,-1.0
2024-12-07,Morphine_IV,793,0,-793,True,-1.0
2024-12-07,Heparine,11636,0,-11636,True,-1.0
2024-12-07,Insuline,117169,0,-117169,True,-1.0
2024-12-08,Paracétamol_1g,4709,0,127109,False,27.0
2024-12-08,Antibiotiques,3172,0,-3172,True,-1.0
2024-12-08,Morphine_IV,771,0,-771,True,-1.0
2024-12-08,Heparine,11681,0,-11681,True,-1.0
2024-12-08,Insuline,109854,0,-109854,True,-1.0
2024-12-09,Paracétamol_1g,4893,0,122216,False,25.0
2024-12-09,Antibiotiques,3468,0,-3468,True,-1.0
2024-12-09,Morphine_IV,774,0,-774,True,-1.0
2024-12-09,Heparine,12131,0,-12131,True,-1.0
2024-12-09,Insuline,117015,0,-117015,True,-1.0
2024-12-10,Paracétamol_1g,4898,16200,133518,False,27.3
2024-12-10,Antibiotiques,4032,2916,-1116,True,-0.3
2024-12-10,Morphine_IV,754,648,-106,True,-0.1
2024-12-10,Heparine,12095,9720,-2375,True,-0.2
2024-12-10,Insuline,114658,19440,-95218,True,-0.8
2024-12-11,Paracétamol_1g,4669,0,128848,False,27.6
2024-12-11,Antibiotiques,3464,0,-3464,True,-1.0
2024-12-11,Morphine_IV,767,0,-767,True,-1.0
2024-12-11,Heparine,11914,0,-11914,True,-1.0
2024-12-11,Insuline,113380,0,-113380,True,-1.0
2024-12-12,Paracétamol_1g,4783,16200,140265,False,29.3
2024-12-12,Antibiotiques,3416,2916,-500,True,-0.1
2024-12-12,Morphine_IV,883,648,-235,True,-0.3
2024-12-12,Heparine,11262,9720,-1542,True,-0.1
2024-12-12,Insuline,119295,19440,-99855,True,-0.8
2024-12-13,Paracétamol_1g,4986,0,135279,False,27.1
2024-12-13,Antibiotiques,3465,0,-3465,True,-1.0
2024-12-13,Morphine_IV,798,0,-798,True,-1.0
2024-12-13,Heparine,11868,0,-11868,True,-1.0
2024-12-13,Insuline,114728,0,-114728,True,-1.0
2024-12-14,Paracétamol_1g,4460,0,130819,False,29.3
2024-12-14,Antibiotiques,3774,0,-3774,True,-1.0
2024-12-14,Morphine_IV,722,0,-722,True,-1.0
2024-12-14,Heparine,11711,0,-11711,True,-1.0
2024-12-14,Insuline,109265,0,-109265,True,-1.0
2024-12-15,Paracétamol_1g,4823,0,125996,False,26.1
2024-12-15,Antibiotiques,3302,0,-3302,True,-1.0
2024-12-15,Morphine_IV,842,0,-842,True,-1.0
2024-12-15,Heparine,11914,0,-11914,True,-1.0
2024-12-15,Insuline,129688,0,-129688,True,-1.0
2024-12-16,Paracétamol_1g,4832,0,121164,False,25.1
2024-12-16,Antibiotiques,3637,0,-3637,True,-1.0
2024-12-16,Morphine_IV,823,0,-823,True,-1.0
2024-12-16,Heparine,12625,0,-12625,True,-1.0
2024-12-16,Insuline,123266,0,-123266,True,-1.0
2024-12-17,Paracétamol_1g,4951,16200,132413,False,26.7
2024-12-17,Antibiotiques,3346,2916,-430,True,-0.1
2024-12-17,Morphine_IV,798,648,-150,True,-0.2
2024-12-17,Heparine,12390,9720,-2670,True,-0.2
2024-12-17,Insuline,120808,19440,-101368,True,-0.8
2024-12-18,Paracétamol_1g,5162,0,127251,False,24.7
2024-12-18,Antibiotiques,3394,0,-3394,True,-1.0
2024-12-18,Morphine_IV,763,0,-763,True,-1.0
2024-12-18,Heparine,12781,0,-12781,True,-1.0
2024-12-18,Insuline,124737,0,-124737,True,-1.0
2024-12-19,Paracétamol_1g,5076,16200,138375,False,27.3
2024-12-19,Antibiotiques,3435,2916,-519,True,-0.2
2024-12-19,Morphine_IV,765,648,-117,True,-0.2
2024-12-19,Heparine,12123,9720,-2403,True,-0.2
2024-12-19,Insuline,116159,19440,-96719,True,-0.8
2024-12-20,Paracétamol_1g,4819,0,133556,False,27.7
2024-12-20,Antibiotiques,3732,0,-3732,True,-1.0
2024-12-20,Morphine_IV,874,0,-874,True,-1.0
2024-12-20,Heparine,13066,0,-13066,True,-1.0
2024-12-20,Insuline,121984,0,-121984,True,-1.0
2024-12-21,Paracétamol_1g,4891,0,128664,False,26.3
2024-12-21,Antibiotiques,3399,0,-3399,True,-1.0
2024-12-21,Morphine_IV,797,0,-797,True,-1.0
2024-12-21,Heparine,12211,0,-12211,True,-1.0
2024-12-21,Insuline,108480,0,-108480,True,-1.0
2024-12-22,Paracétamol_1g,4711,0,123953,False,26.3
2024-12-22,Antibiotiques,3282,0,-3282,True,-1.0
2024-12-22,Morphine_IV,798,0,-798,True,-1.0
2024-12-22,Heparine,12134,0,-12134,True,-1.0
2024-12-22,Insuline,116053,0,-116053,True,-1.0
2024-12-23,Paracétamol_1g,4859,0,119094,False,24.5
2024-12-23,Antibiotiques,3467,0,-3467,True,-1.0
2024-12-23,Morphine_IV,793,0,-793,True,-1.0
2024-12-23,Heparine,11211,0,-11211,True,-1.0
2024-12-23,Insuline,113050,0,-113050,True,-1.0
2024-12-24,Paracétamol_1g,5288,16200,130006,False,24.6
2024-12-24,Antibiotiques,3825,2916,-909,True,-0.2
2024-12-24,Morphine_IV,812,648,-164,True,-0.2
2024-12-24,Heparine,11679,9720,-1959,True,-0.2
2024-12-24,Insuline,116557,19440,-97117,True,-0.8
2024-12-25,Paracétamol_1g,4740,0,125266,False,26.4
2024-12-25,Antibiotiques,3606,0,-3606,True,-1.0
2024-12-25,Morphine_IV,881,0,-881,True,-1.0
2024-12-25,Heparine,11558,0,-11558,True,-1.0
2024-12-25,Insuline,119403,0,-119403,True,-1.0
2024-12-26,Paracétamol_1g,4971,16200,136495,False,27.5
2024-12-26,Antibiotiques,3401,2916,-485,True,-0.1
2024-12-26,Morphine_IV,839,648,-191,True,-0.2
2024-12-26,Heparine,12887,9720,-3167,True,-0.2
2024-12-26,Insuline,114299,19440,-94859,True,-0.8
2024-12-27,Paracétamol_1g,4787,0,131708,False,27.5
2024-12-27,Antibiotiques,3576,0,-3576,True,-1.0
2024-12-27,Morphine_IV,762,0,-762,True,-1.0
2024-12-27,Heparine,11102,0,-11102,True,-1.0
2024-12-27,Insuline,127337,0,-127337,True,-1.0
2024-12-28,Paracétamol_1g,4842,0,126866,False,26.2
2024-12-28,Antibiotiques,3603,0,-3603,True,-1.0
2024-12-28,Morphine_IV,824,0,-824,True,-1.0
2024-12-28,Heparine,10686,0,-10686,True,-1.0
2024-12-28,Insuline,112966,0,-112966,True,-1.0
2024-12-29,Paracétamol_1g,4893,0,121973,False,24.9
2024-12-29,Antibiotiques,3437,0,-3437,True,-1.0
2024-12-29,Morphine_IV,773,0,-773,True,-1.0
2024-12-29,Heparine,11079,0,-11079,True,-1.0
2024-12-29,Insuline,112595,0,-112595,True,-1.0
2024-12-30,Paracétamol_1g,4850,0,117123,False,24.1
2024-12-30,Antibiotiques,3392,0,-3392,True,-1.0
2024-12-30,Morphine_IV,774,0,-774,True,-1.0
2024-12-30,Heparine,12211,0,-12211,True,-1.0
2024-12-30,Insuline,117187,0,-117187,True,-1.0
2024-12-31,Paracétamol_1g,5312,16200,128011,False,24.1
2024-12-31,Antibiotiques,3531,2916,-615,True,-0.2
2024-12-31,Morphine_IV,839,648,-191,True,-0.2
2024-12-31,Heparine,11737,9720,-2017,True,-0.2
2024-12-31,Insuline,108118,19440,-88678,True,-0.8
2025-01-01,Paracétamol_1g,5256,0,122755,False,23.4
2025-01-01,Antibiotiques,3336,0,-3336,True,-1.0
2025-01-01,Morphine_IV,701,0,-701,True,-1.0
2025-01-01,Heparine,12536,0,-12536,True,-1.0
2025-01-01,Insuline,120947,0,-120947,True,-1.0
2025-01-02,Paracétamol_1g,5217,16200,133738,False,25.6
2025-01-02,Antibiotiques,3884,2916,-968,True,-0.2
2025-01-02,Morphine_IV,834,648,-186,True,-0.2
2025-01-02,Heparine,11169,9720,-1449,True,-0.1
2025-01-02,Insuline,128064,19440,-108624,True,-0.8
2025-01-03,Paracétamol_1g,5221,0,128517,False,24.6
2025-01-03,Antibiotiques,3524,0,-3524,True,-1.0
2025-01-03,Morphine_IV,840,0,-840,True,-1.0
2025-01-03,Heparine,10771,0,-10771,True,-1.0
2025-01-03,Insuline,112184,0,-112184,True,-1.0
2025-01-04,Paracétamol_1g,4876,0,123642,False,25.4
2025-01-04,Antibiotiques,3520,0,-3520,True,-1.0
2025-01-04,Morphine_IV,764,0,-764,True,-1.0
2025-01-04,Heparine,11767,0,-11767,True,-1.0
2025-01-04,Insuline,112925,0,-112925,True,-1.0
2025-01-05,Paracétamol_1g,4971,0,118671,False,23.9
2025-01-05,Antibiotiques,3726,0,-3726,True,-1.0
2025-01-05,Morphine_IV,775,0,-775,True,-1.0
2025-01-05,Heparine,12153,0,-12153,True,-1.0
2025-01-05,Insuline,113451,0,-113451,True,-1.0
2025-01-06,Paracétamol_1g,4749,0,113922,False,24.0
2025-01-06,Antibiotiques,3299,0,-3299,True,-1.0
2025-01-06,Morphine_IV,819,0,-819,True,-1.0
2025-01-06,Heparine,11253,0,-11253,True,-1.0
2025-01-06,Insuline,119828,0,-119828,True,-1.0
2025-01-07,Paracétamol_1g,5279,16200,124843,False,23.6
2025-01-07,Antibiotiques,3799,2916,-883,True,-0.2
2025-01-07,Morphine_IV,869,648,-221,True,-0.3
2025-01-07,Heparine,11588,9720,-1868,True,-0.2
2025-01-07,Insuline,129277,19440,-109837,True,-0.8
2025-01-08,Paracétamol_1g,5202,0,119640,False,23.0
2025-01-08,Antibiotiques,3694,0,-3694,True,-1.0
2025-01-08,Morphine_IV,802,0,-802,True,-1.0
2025-01-08,Heparine,11946,0,-11946,True,-1.0
2025-01-08,Insuline,118819,0,-118819,True,-1.0
2025-01-09,Paracétamol_1g,5210,16200,130630,False,25.1
2025-01-09,Antibiotiques,3699,2916,-783,True,-0.2
2025-01-09,Morphine_IV,755,648,-107,True,-0.1
2025-01-09,Heparine,11698,9720,-1978,True,-0.2
2025-01-09,Insuline,133644,19440,-114204,True,-0.9
2025-01-10,Paracétamol_1g,5093,0,125538,False,24.7
2025-01-10,Antibiotiques,3756,0,-3756,True,-1.0
2025-01-10,Morphine_IV,750,0,-750,True,-1.0
2025-01-10,Heparine,11971,0,-11971,True,-1.0
2025-01-10,Insuline,117610,0,-117610,True,-1.0
2025-01-11,Paracétamol_1g,4803,0,120734,False,25.1
2025-01-11,Antibiotiques,3222,0,-3222,True,-1.0
2025-01-11,Morphine_IV,737,0,-737,True,-1.0
2025-01-11,Heparine,11737,0,-11737,True,-1.0
2025-01-11,Insuline,118185,0,-118185,True,-1.0
2025-01-12,Paracétamol_1g,4474,0,116260,False,26.0
2025-01-12,Antibiotiques,3564,0,-3564,True,-1.0
2025-01-12,Morphine_IV,829,0,-829,True,-1.0
