date,service,lits_totaux,lits_occupes,taux_occupation
2025-07-11,Chirurgie,343,275,0.8
2025-07-11,Coeur_Metabolisme,223,175,0.79
2025-07-11,MSN_(Neuro/Psy),202,153,0.756
2025-07-11,Pôle_31_(Infectieux),142,96,0.686
2025-07-11,Gériatrie,162,118,0.734
2025-07-11,ORPHé_(Onco/Hémato),294,220,0.753
2025-07-12,PRAGUES_(Réa/Pneumo),91,72,0.796
2025-07-12,Urgences_(Passage_court),121,105,0.869
2025-07-12,MSN_(Neuro/Psy),445,349,0.784
2025-07-12,Chirurgie,343,262,0.762
2025-07-12,Coeur_Metabolisme,223,160,0.721
2025-07-12,MSN_(Neuro/Psy),202,158,0.786
2025-07-12,Pôle_31_(Infectieux),142,99,0.701
2025-07-12,Gériatrie,162,114,0.715
2025-07-12,ORPHé_(Onco/Hémato),294,211,0.722
2025-07-13,PRAGUES_(Réa/Pneumo),91,75,0.834
2025-07-13,Urgences_(Passage_court),121,105,0.87
2025-07-13,MSN_(Neuro/Psy),445,335,0.754
2025-07-13,Chirurgie,343,280,0.815
2025-07-13,Coeur_Metabolisme,223,163,0.733
2025-07-13,MSN_(Neuro/Psy),202,152,0.751
2025-07-13,Pôle_31_(Infectieux),142,92,0.655
2025-07-13,Gériatrie,162,116,0.72
2025-07-13,ORPHé_(Onco/Hémato),294,228,0.781
2025-07-14,PRAGUES_(Réa/Pneumo),91,80,0.879
2025-07-14,Urgences_(Passage_court),121,107,0.885
2025-07-14,MSN_(Neuro/Psy),445,330,0.741
2025-07-14,Chirurgie,343,293,0.852
2025-07-14,Coeur_Metabolisme,223,164,0.74
2025-07-14,MSN_(Neuro/Psy),202,157,0.783
2025-07-14,Pôle_31_(Infectieux),142,92,0.657
2025-07-14,Gériatrie,162,112,0.698
2025-07-14,ORPHé_(Onco/Hémato),294,230,0.786
2025-07-15,PRAGUES_(Réa/Pneumo),91,76,0.845
2025-07-15,Urgences_(Passage_court),121,107,0.883
2025-07-15,MSN_(Neuro/Psy),445,359,0.81
2025-07-15,Chirurgie,343,272,0.792
2025-07-15,Coeur_Metabolisme,223,176,0.793
2025-07-15,MSN_(Neuro/Psy),202,160,0.791
2025-07-15,Pôle_31_(Infectieux),142,94,0.672
2025-07-15,Gériatrie,162,116,0.72
2025-07-15,ORPHé_(Onco/Hémato),294,219,0.749
2025-07-16,PRAGUES_(Réa/Pneumo),91,74,0.821
2025-07-16,Urgences_(Passage_court),121,108,0.892
2025-07-16,MSN_(Neuro/Psy),445,349,0.785
2025-07-16,Chirurgie,343,272,0.793
2025-07-16,Coeur_Metabolisme,223,174,0.786
2025-07-16,MSN_(Neuro/Psy),202,160,0.791
2025-07-16,Pôle_31_(Infectieux),142,104,0.733
2025-07-16,Gériatrie,162,112,0.695
2025-07-16,ORPHé_(Onco/Hémato),294,211,0.722
2025-07-17,PRAGUES_(Réa/Pneumo),91,75,0.83
2025-07-17,Urgences_(Passage_court),121,102,0.845
2025-07-17,MSN_(Neuro/Psy),445,348,0.781
2025-07-17,Chirurgie,343,273,0.795
2025-07-17,Coeur_Metabolisme,223,171,0.768
2025-07-17,MSN_(Neuro/Psy),202,148,0.735
2025-07-17,Pôle_31_(Infectieux),142,99,0.704
2025-07-17,Gériatrie,162,119,0.738
2025-07-17,ORPHé_(Onco/Hémato),294,227,0.774
2025-07-18,PRAGUES_(Réa/Pneumo),91,74,0.821
2025-07-18,Urgences_(Passage_court),121,105,0.867
2025-07-18,MSN_(Neuro/Psy),445,334,0.751
2025-07-18,Chirurgie,343,280,0.816
2025-07-18,Coeur_Metabolisme,223,175,0.792
2025-07-18,MSN_(Neuro/Psy),202,152,0.752
2025-07-18,Pôle_31_(Infectieux),142,95,0.682
2025-07-18,Gériatrie,162,114,0.712
2025-07-18,ORPHé_(Onco/Hémato),294,216,0.738
2025-07-19,PRAGUES_(Réa/Pneumo),91,73,0.814
2025-07-19,Urgences_(Passage_court),121,101,0.835
2025-07-19,MSN_(Neuro/Psy),445,359,0.809
2025-07-19,Chirurgie,343,275,0.8
2025-07-19,Coeur_Metabolisme,223,172,0.773
2025-07-19,MSN_(Neuro/Psy),202,145,0.721
2025-07-19,Pôle_31_(Infectieux),142,94,0.668
2025-07-19,Gériatrie,162,114,0.711
2025-07-19,ORPHé_(Onco/Hémato),294,220,0.752
2025-07-20,PRAGUES_(Réa/Pneumo),91,76,0.84
2025-07-20,Urgences_(Passage_court),121,106,0.877
2025-07-20,MSN_(Neuro/Psy),445,340,0.766
2025-07-20,Chirurgie,343,276,0.803
2025-07-20,Coeur_Metabolisme,223,166,0.752
2025-07-20,MSN_(Neuro/Psy),202,158,0.784
2025-07-20,Pôle_31_(Infectieux),142,95,0.682
2025-07-20,Gériatrie,162,109,0.678
2025-07-20,ORPHé_(Onco/Hémato),294,214,0.733
2025-07-21,PRAGUES_(Réa/Pneumo),91,80,0.881
2025-07-21,Urgences_(Passage_court),121,106,0.876
2025-07-21,MSN_(Neuro/Psy),445,363,0.818
2025-07-21,Chirurgie,343,280,0.814
2025-07-21,Coeur_Metabolisme,223,169,0.762
2025-07-21,MSN_(Neuro/Psy),202,153,0.758
2025-07-21,Pôle_31_(Infectieux),142,101,0.72
2025-07-21,Gériatrie,162,116,0.716
2025-07-21,ORPHé_(Onco/Hémato),294,219,0.75
2025-07-22,PRAGUES_(Réa/Pneumo),91,77,0.863
2025-07-22,Urgences_(Passage_court),121,107,0.885
2025-07-22,MSN_(Neuro/Psy),445,349,0.785
2025-07-22,Chirurgie,343,279,0.814
2025-07-22,Coeur_Metabolisme,223,167,0.754
2025-07-22,MSN_(Neuro/Psy),202,153,0.76
2025-07-22,Pôle_31_(Infectieux),142,92,0.657
2025-07-22,Gériatrie,162,113,0.707
2025-07-22,ORPHé_(Onco/Hémato),294,219,0.751
2025-07-23,PRAGUES_(Réa/Pneumo),91,81,0.895
2025-07-23,Urgences_(Passage_court),121,104,0.861
2025-07-23,MSN_(Neuro/Psy),445,336,0.756
2025-07-23,Chirurgie,343,262,0.764
2025-07-23,Coeur_Metabolisme,223,174,0.785
2025-07-23,MSN_(Neuro/Psy),202,157,0.778
2025-07-23,Pôle_31_(Infectieux),142,93,0.662
2025-07-23,Gériatrie,162,118,0.733
2025-07-23,ORPHé_(Onco/Hémato),294,217,0.741
2025-07-24,PRAGUES_(Réa/Pneumo),91,78,0.867
2025-07-24,Urgences_(Passage_court),121,110,0.912
2025-07-24,MSN_(Neuro/Psy),445,341,0.769
2025-07-24,Chirurgie,343,265,0.773
2025-07-24,Coeur_Metabolisme,223,173,0.783
2025-07-24,MSN_(Neuro/Psy),202,156,0.774
2025-07-24,Pôle_31_(Infectieux),142,94,0.674
2025-07-24,Gériatrie,162,124,0.77
2025-07-24,ORPHé_(Onco/Hémato),294,213,0.732
2025-07-25,PRAGUES_(Réa/Pneumo),91,73,0.814
2025-07-25,Urgences_(Passage_court),121,105,0.862
2025-07-25,MSN_(Neuro/Psy),445,349,0.784
2025-07-25,Chirurgie,343,266,0.777
2025-07-25,Coeur_Metabolisme,223,169,0.76
2025-07-25,MSN_(Neuro/Psy),202,151,0.748
2025-07-25,Pôle_31_(Infectieux),142,93,0.666
2025-07-25,Gériatrie,162,114,0.71
2025-07-25,ORPHé_(Onco/Hémato),294,220,0.751
2025-07-26,PRAGUES_(Réa/Pneumo),91,77,0.857
2025-07-26,Urgences_(Passage_court),121,105,0.863
2025-07-26,MSN_(Neuro/Psy),445,351,0.789
2025-07-26,Chirurgie,343,275,0.798
2025-07-26,Coeur_Metabolisme,223,172,0.777
2025-07-26,MSN_(Neuro/Psy),202,148,0.736
2025-07-26,Pôle_31_(Infectieux),142,90,0.637
2025-07-26,Gériatrie,162,112,0.701
2025-07-26,ORPHé_(Onco/Hémato),294,213,0.731
2025-07-27,PRAGUES_(Réa/Pneumo),91,78,0.873
2025-07-27,Urgences_(Passage_court),121,104,0.855
2025-07-27,MSN_(Neuro/Psy),445,351,0.789
2025-07-27,Chirurgie,343,268,0.784
2025-07-27,Coeur_Metabolisme,223,171,0.769
2025-07-27,MSN_(Neuro/Psy),202,151,0.745
2025-07-27,Pôle_31_(Infectieux),142,96,0.689
2025-07-27,Gériatrie,162,110,0.685
2025-07-27,ORPHé_(Onco/Hémato),294,213,0.729
2025-07-28,PRAGUES_(Réa/Pneumo),91,81,0.893
2025-07-28,Urgences_(Passage_court),121,104,0.859
2025-07-28,MSN_(Neuro/Psy),445,341,0.77
2025-07-28,Chirurgie,343,268,0.784
2025-07-28,Coeur_Metabolisme,223,172,0.775
2025-07-28,MSN_(Neuro/Psy),202,153,0.756
2025-07-28,Pôle_31_(Infectieux),142,95,0.678
2025-07-28,Gériatrie,162,114,0.711
2025-07-28,ORPHé_(Onco/Hémato),294,213,0.73
2025-07-29,PRAGUES_(Réa/Pneumo),91,74,0.82
2025-07-29,Urgences_(Passage_court),121,101,0.84
2025-07-29,MSN_(Neuro/Psy),445,339,0.763
2025-07-29,Chirurgie,343,275,0.798
2025-07-29,Coeur_Metabolisme,223,166,0.75
2025-07-29,MSN_(Neuro/Psy),202,153,0.761
2025-07-29,Pôle_31_(Infectieux),142,91,0.644
2025-07-29,Gériatrie,162,126,0.779
2025-07-29,ORPHé_(Onco/Hémato),294,240,0.817
2025-07-30,PRAGUES_(Réa/Pneumo),91,77,0.855
2025-07-30,Urgences_(Passage_court),121,114,0.947
2025-07-30,MSN_(Neuro/Psy),445,364,0.82
2025-07-30,Chirurgie,343,278,0.81
2025-07-30,Coeur_Metabolisme,223,170,0.763
2025-07-30,MSN_(Neuro/Psy),202,146,0.722
2025-07-30,Pôle_31_(Infectieux),142,99,0.705
2025-07-30,Gériatrie,162,112,0.698
2025-07-30,ORPHé_(Onco/Hémato),294,217,0.742
2025-07-31,PRAGUES_(Réa/Pneumo),91,80,0.878
2025-07-31,Urgences_(Passage_court),121,112,0.93
2025-07-31,MSN_(Neuro/Psy),445,349,0.784
2025-07-31,Chirurgie,343,288,0.843
2025-07-31,Coeur_Metabolisme,223,176,0.794
2025-07-31,MSN_(Neuro/Psy),202,155,0.769
2025-07-31,Pôle_31_(Infectieux),142,95,0.681
2025-07-31,Gériatrie,162,116,0.716
2025-07-31,ORPHé_(Onco/Hémato),294,218,0.744
2025-08-01,PRAGUES_(Réa/Pneumo),91,74,0.819
2025-08-01,Urgences_(Passage_court),121,105,0.861
2025-08-01,MSN_(Neuro/Psy),445,338,0.762
2025-08-01,Chirurgie,343,268,0.783
2025-08-01,Coeur_Metabolisme,223,165,0.744
2025-08-01,MSN_(Neuro/Psy),202,148,0.736
2025-08-01,Pôle_31_(Infectieux),142,96,0.689
2025-08-01,Gériatrie,162,112,0.697
2025-08-01,ORPHé_(Onco/Hémato),294,207,0.706
2025-08-02,PRAGUES_(Réa/Pneumo),91,77,0.856
2025-08-02,Urgences_(Passage_court),121,104,0.855
2025-08-02,MSN_(Neuro/Psy),445,336,0.757
2025-08-02,Chirurgie,343,272,0.794
2025-08-02,Coeur_Metabolisme,223,166,0.75
2025-08-02,MSN_(Neuro/Psy),202,158,0.788
2025-08-02,Pôle_31_(Infectieux),142,93,0.659
2025-08-02,Gériatrie,162,112,0.696
2025-08-02,ORPHé_(Onco/Hémato),294,210,0.719
2025-08-03,PRAGUES_(Réa/Pneumo),91,74,0.827
2025-08-03,Urgences_(Passage_court),121,108,0.896
2025-08-03,MSN_(Neuro/Psy),445,342,0.772
2025-08-03,Chirurgie,343,276,0.802
2025-08-03,Coeur_Metabolisme,223,174,0.787
2025-08-03,MSN_(Neuro/Psy),202,152,0.753
2025-08-03,Pôle_31_(Infectieux),142,92,0.654
2025-08-03,Gériatrie,162,119,0.74
2025-08-03,ORPHé_(Onco/Hémato),294,216,0.737
2025-08-04,PRAGUES_(Réa/Pneumo),91,75,0.829
2025-08-04,Urgences_(Passage_court),121,108,0.897
2025-08-04,MSN_(Neuro/Psy),445,342,0.771
2025-08-04,Chirurgie,343,266,0.775
2025-08-04,Coeur_Metabolisme,223,175,0.789
2025-08-04,MSN_(Neuro/Psy),202,157,0.783
2025-08-04,Pôle_31_(Infectieux),142,95,0.676
2025-08-04,Gériatrie,162,113,0.707
2025-08-04,ORPHé_(Onco/Hémato),294,218,0.745
2025-08-05,PRAGUES_(Réa/Pneumo),91,74,0.823
2025-08-05,Urgences_(Passage_court),121,110,0.909
2025-08-05,MSN_(Neuro/Psy),445,346,0.779
2025-08-05,Chirurgie,343,269,0.788
2025-08-05,Coeur_Metabolisme,223,173,0.781
2025-08-05,MSN_(Neuro/Psy),202,154,0.761
2025-08-05,Pôle_31_(Infectieux),142,94,0.673
2025-08-05,Gériatrie,162,112,0.701
2025-08-05,ORPHé_(Onco/Hémato),294,222,0.758
2025-08-06,PRAGUES_(Réa/Pneumo),91,73,0.813
2025-08-06,Urgences_(Passage_court),121,110,0.909
2025-08-06,MSN_(Neuro/Psy),445,343,0.773
2025-08-06,Chirurgie,343,279,0.813
2025-08-06,Coeur_Metabolisme,223,173,0.779
2025-08-06,MSN_(Neuro/Psy),202,154,0.766
2025-08-06,Pôle_31_(Infectieux),142,91,0.645
2025-08-06,Gériatrie,162,116,0.715
2025-08-06,ORPHé_(Onco/Hémato),294,219,0.748
2025-08-07,PRAGUES_(Réa/Pneumo),91,76,0.849
2025-08-07,Urgences_(Passage_court),121,105,0.868
2025-08-07,MSN_(Neuro/Psy),445,344,0.777
2025-08-07,Chirurgie,343,282,0.823
2025-08-07,Coeur_Metabolisme,223,176,0.795
2025-08-07,MSN_(Neuro/Psy),202,146,0.723
2025-08-07,Pôle_31_(Infectieux),142,96,0.683
2025-08-07,Gériatrie,162,117,0.726
2025-08-07,ORPHé_(Onco/Hémato),294,220,0.753
2025-08-08,PRAGUES_(Réa/Pneumo),91,75,0.839
2025-08-08,Urgences_(Passage_court),121,104,0.858
2025-08-08,MSN_(Neuro/Psy),445,351,0.79
2025-08-08,Chirurgie,343,270,0.788
2025-08-08,Coeur_Metabolisme,223,176,0.793
2025-08-08,MSN_(Neuro/Psy),202,157,0.782
2025-08-08,Pôle_31_(Infectieux),142,94,0.673
2025-08-08,Gériatrie,162,116,0.72
2025-08-08,ORPHé_(Onco/Hémato),294,217,0.742
2025-08-09,PRAGUES_(Réa/Pneumo),91,74,0.815
2025-08-09,Urgences_(Passage_court),121,108,0.891
2025-08-09,MSN_(Neuro/Psy),445,331,0.743
2025-08-09,Chirurgie,343,278,0.809
2025-08-09,Coeur_Metabolisme,223,172,0.775
2025-08-09,MSN_(Neuro/Psy),202,151,0.749
2025-08-09,Pôle_31_(Infectieux),142,92,0.652
2025-08-09,Gériatrie,162,114,0.713
2025-08-09,ORPHé_(Onco/Hémato),294,214,0.734
2025-08-10,PRAGUES_(Réa/Pneumo),91,71,0.778
2025-08-10,Urgences_(Passage_court),121,102,0.844
2025-08-10,MSN_(Neuro/Psy),445,348,0.782
2025-08-10,Chirurgie,343,258,0.749
2025-08-10,Coeur_Metabolisme,223,164,0.741
2025-08-10,MSN_(Neuro/Psy),202,155,0.769
2025-08-10,Pôle_31_(Infectieux),142,95,0.68
2025-08-10,Gériatrie,162,112,0.698
2025-08-10,ORPHé_(Onco/Hémato),294,217,0.741
2025-08-11,PRAGUES_(Réa/Pneumo),91,81,0.89
2025-08-11,Urgences_(Passage_court),121,108,0.893
2025-08-11,MSN_(Neuro/Psy),445,353,0.794
2025-08-11,Chirurgie,343,278,0.809
2025-08-11,Coeur_Metabolisme,223,175,0.79
2025-08-11,MSN_(Neuro/Psy),202,153,0.759
2025-08-11,Pôle_31_(Infectieux),142,95,0.68
2025-08-11,Gériatrie,162,120,0.749
2025-08-11,ORPHé_(Onco/Hémato),294,211,0.724
2025-08-12,PRAGUES_(Réa/Pneumo),91,74,0.827
2025-08-12,Urgences_(Passage_court),121,107,0.885
2025-08-12,MSN_(Neuro/Psy),445,341,0.77
2025-08-12,Chirurgie,343,292,0.849
2025-08-12,Coeur_Metabolisme,223,169,0.758
2025-08-12,MSN_(Neuro/Psy),202,157,0.783
2025-08-12,Pôle_31_(Infectieux),142,95,0.678
2025-08-12,Gériatrie,162,118,0.733
2025-08-12,ORPHé_(Onco/Hémato),294,208,0.71
2025-08-13,PRAGUES_(Réa/Pneumo),91,77,0.855
2025-08-13,Urgences_(Passage_court),121,101,0.839
2025-08-13,MSN_(Neuro/Psy),445,377,0.85
2025-08-13,Chirurgie,343,284,0.828
2025-08-13,Coeur_Metabolisme,223,174,0.784
2025-08-13,MSN_(Neuro/Psy),202,148,0.738
2025-08-13,Pôle_31_(Infectieux),142,102,0.727
2025-08-13,Gériatrie,162,112,0.695
2025-08-13,ORPHé_(Onco/Hémato),294,199,0.682
2025-08-14,PRAGUES_(Réa/Pneumo),91,76,0.847
2025-08-14,Urgences_(Passage_court),121,113,0.937
2025-08-14,MSN_(Neuro/Psy),445,330,0.74
2025-08-14,Chirurgie,343,267,0.778
2025-08-14,Coeur_Metabolisme,223,171,0.772
2025-08-14,MSN_(Neuro/Psy),202,154,0.765
2025-08-14,Pôle_31_(Infectieux),142,96,0.684
2025-08-14,Gériatrie,162,114,0.711
2025-08-14,ORPHé_(Onco/Hémato),294,223,0.76
2025-08-15,PRAGUES_(Réa/Pneumo),91,73,0.807
2025-08-15,Urgences_(Passage_court),121,104,0.852
2025-08-15,MSN_(Neuro/Psy),445,368,0.826
2025-08-15,Chirurgie,343,261,0.758
2025-08-15,Coeur_Metabolisme,223,165,0.743
2025-08-15,MSN_(Neuro/Psy),202,153,0.756
2025-08-15,Pôle_31_(Infectieux),142,96,0.683
2025-08-15,Gériatrie,162,116,0.722
2025-08-15,ORPHé_(Onco/Hémato),294,226,0.77
2025-08-16,PRAGUES_(Réa/Pneumo),91,75,0.838
2025-08-16,Urgences_(Passage_court),121,105,0.862
2025-08-16,MSN_(Neuro/Psy),445,340,0.766
2025-08-16,Chirurgie,343,265,0.772
2025-08-16,Coeur_Metabolisme,223,161,0.724
2025-08-16,MSN_(Neuro/Psy),202,148,0.734
2025-08-16,Pôle_31_(Infectieux),142,93,0.663
2025-08-16,Gériatrie,162,116,0.721
2025-08-16,ORPHé_(Onco/Hémato),294,213,0.73
2025-08-17,PRAGUES_(Réa/Pneumo),91,74,0.819
2025-08-17,Urgences_(Passage_court),121,102,0.848
2025-08-17,MSN_(Neuro/Psy),445,356,0.803
2025-08-17,Chirurgie,343,280,0.816
2025-08-17,Coeur_Metabolisme,223,174,0.784
2025-08-17,MSN_(Neuro/Psy),202,151,0.747
2025-08-17,Pôle_31_(Infectieux),142,95,0.68
2025-08-17,Gériatrie,162,114,0.712
2025-08-17,ORPHé_(Onco/Hémato),294,216,0.737
2025-08-18,PRAGUES_(Réa/Pneumo),91,76,0.85
2025-08-18,Urgences_(Passage_court),121,102,0.847
2025-08-18,MSN_(Neuro/Psy),445,354,0.796
2025-08-18,Chirurgie,343,283,0.824
2025-08-18,Coeur_Metabolisme,223,177,0.8
2025-08-18,MSN_(Neuro/Psy),202,153,0.76
2025-08-18,Pôle_31_(Infectieux),142,101,0.715
2025-08-18,Gériatrie,162,109,0.677
2025-08-18,ORPHé_(Onco/Hémato),294,209,0.715
2025-08-19,PRAGUES_(Réa/Pneumo),91,74,0.826
2025-08-19,Urgences_(Passage_court),121,102,0.851
2025-08-19,MSN_(Neuro/Psy),445,353,0.795
2025-08-19,Chirurgie,343,269,0.786
2025-08-19,Coeur_Metabolisme,223,170,0.763
2025-08-19,MSN_(Neuro/Psy),202,157,0.78
2025-08-19,Pôle_31_(Infectieux),142,99,0.703
2025-08-19,Gériatrie,162,120,0.743
2025-08-19,ORPHé_(Onco/Hémato),294,214,0.734
2025-08-20,PRAGUES_(Réa/Pneumo),91,74,0.821
2025-08-20,Urgences_(Passage_court),121,109,0.902
2025-08-20,MSN_(Neuro/Psy),445,341,0.768
2025-08-20,Chirurgie,343,281,0.818
2025-08-20,Coeur_Metabolisme,223,175,0.788
2025-08-20,MSN_(Neuro/Psy),202,153,0.76
2025-08-20,Pôle_31_(Infectieux),142,92,0.651
2025-08-20,Gériatrie,162,114,0.71
2025-08-20,ORPHé_(Onco/Hémato),294,211,0.723
2025-08-21,PRAGUES_(Réa/Pneumo),91,75,0.835
2025-08-21,Urgences_(Passage_court),121,109,0.905
2025-08-21,MSN_(Neuro/Psy),445,344,0.777
2025-08-21,Chirurgie,343,269,0.787
2025-08-21,Coeur_Metabolisme,223,175,0.789
2025-08-21,MSN_(Neuro/Psy),202,153,0.758
2025-08-21,Pôle_31_(Infectieux),142,91,0.648
2025-08-21,Gériatrie,162,113,0.706
2025-08-21,ORPHé_(Onco/Hémato),294,218,0.746
2025-08-22,PRAGUES_(Réa/Pneumo),91,77,0.858
2025-08-22,Urgences_(Passage_court),121,107,0.889
2025-08-22,MSN_(Neuro/Psy),445,349,0.784
2025-08-22,Chirurgie,343,283,0.824
2025-08-22,Coeur_Metabolisme,223,176,0.798
2025-08-22,MSN_(Neuro/Psy),202,152,0.754
2025-08-22,Pôle_31_(Infectieux),142,96,0.683
2025-08-22,Gériatrie,162,118,0.73
2025-08-22,ORPHé_(Onco/Hémato),294,223,0.76
2025-08-23,PRAGUES_(Réa/Pneumo),91,76,0.851
2025-08-23,Urgences_(Passage_court),121,110,0.909
2025-08-23,MSN_(Neuro/Psy),445,331,0.743
2025-08-23,Chirurgie,343,269,0.788
2025-08-23,Coeur_Metabolisme,223,158,0.715
2025-08-23,MSN_(Neuro/Psy),202,149,0.739
2025-08-23,Pôle_31_(Infectieux),142,92,0.655
2025-08-23,Gériatrie,162,117,0.722
2025-08-23,ORPHé_(Onco/Hémato),294,218,0.745
2025-08-24,PRAGUES_(Réa/Pneumo),91,77,0.859
2025-08-24,Urgences_(Passage_court),121,107,0.881
2025-08-24,MSN_(Neuro/Psy),445,330,0.741
2025-08-24,Chirurgie,343,287,0.84
2025-08-24,Coeur_Metabolisme,223,165,0.743
2025-08-24,MSN_(Neuro/Psy),202,153,0.76
2025-08-24,Pôle_31_(Infectieux),142,95,0.678
2025-08-24,Gériatrie,162,114,0.712
2025-08-24,ORPHé_(Onco/Hémato),294,229,0.785
2025-08-25,PRAGUES_(Réa/Pneumo),91,80,0.878
2025-08-25,Urgences_(Passage_court),121,102,0.845
2025-08-25,MSN_(Neuro/Psy),445,357,0.804
2025-08-25,Chirurgie,343,285,0.831
2025-08-25,Coeur_Metabolisme,223,166,0.748
2025-08-25,MSN_(Neuro/Psy),202,151,0.75
2025-08-25,Pôle_31_(Infectieux),142,95,0.675
2025-08-25,Gériatrie,162,113,0.704
2025-08-25,ORPHé_(Onco/Hémato),294,216,0.736
2025-08-26,PRAGUES_(Réa/Pneumo),91,77,0.863
2025-08-26,Urgences_(Passage_court),121,108,0.896
2025-08-26,MSN_(Neuro/Psy),445,353,0.795
2025-08-26,Chirurgie,343,272,0.794
2025-08-26,Coeur_Metabolisme,223,166,0.75
2025-08-26,MSN_(Neuro/Psy),202,149,0.739
2025-08-26,Pôle_31_(Infectieux),142,88,0.627
2025-08-26,Gériatrie,162,123,0.761
2025-08-26,ORPHé_(Onco/Hémato),294,220,0.754
2025-08-27,PRAGUES_(Réa/Pneumo),91,74,0.825
2025-08-27,Urgences_(Passage_court),121,109,0.901
2025-08-27,MSN_(Neuro/Psy),445,338,0.762
2025-08-27,Chirurgie,343,277,0.807
2025-08-27,Coeur_Metabolisme,223,156,0.707
2025-08-27,MSN_(Neuro/Psy),202,154,0.763
2025-08-27,Pôle_31_(Infectieux),142,94,0.668
2025-08-27,Gériatrie,162,119,0.738
2025-08-27,ORPHé_(Onco/Hémato),294,223,0.761
2025-08-28,PRAGUES_(Réa/Pneumo),91,77,0.86
2025-08-28,Urgences_(Passage_court),121,105,0.866
2025-08-28,MSN_(Neuro/Psy),445,331,0.745
2025-08-28,Chirurgie,343,289,0.843
2025-08-28,Coeur_Metabolisme,223,173,0.78
2025-08-28,MSN_(Neuro/Psy),202,151,0.75
2025-08-28,Pôle_31_(Infectieux),142,94,0.674
2025-08-28,Gériatrie,162,119,0.737
2025-08-28,ORPHé_(Onco/Hémato),294,218,0.745
2025-08-29,PRAGUES_(Réa/Pneumo),91,80,0.878
2025-08-29,Urgences_(Passage_court),121,111,0.921
2025-08-29,MSN_(Neuro/Psy),445,353,0.794
2025-08-29,Chirurgie,343,278,0.807
2025-08-29,Coeur_Metabolisme,223,171,0.771
2025-08-29,MSN_(Neuro/Psy),202,152,0.753
2025-08-29,Pôle_31_(Infectieux),142,96,0.683
2025-08-29,Gériatrie,162,118,0.733
2025-08-29,ORPHé_(Onco/Hémato),294,213,0.731
2025-08-30,PRAGUES_(Réa/Pneumo),91,74,0.82
2025-08-30,Urgences_(Passage_court),121,100,0.83
2025-08-30,MSN_(Neuro/Psy),445,333,0.749
2025-08-30,Chirurgie,343,260,0.757
2025-08-30,Coeur_Metabolisme,223,171,0.768
2025-08-30,MSN_(Neuro/Psy),202,145,0.721
2025-08-30,Pôle_31_(Infectieux),142,89,0.633
2025-08-30,Gériatrie,162,108,0.669
2025-08-30,ORPHé_(Onco/Hémato),294,223,0.761
2025-08-31,PRAGUES_(Réa/Pneumo),91,77,0.86
2025-08-31,Urgences_(Passage_court),121,106,0.878
2025-08-31,MSN_(Neuro/Psy),445,351,0.788
2025-08-31,Chirurgie,343,278,0.81
2025-08-31,Coeur_Metabolisme,223,180,0.813
2025-08-31,MSN_(Neuro/Psy),202,154,0.761
2025-08-31,Pôle_31_(Infectieux),142,92,0.656
2025-08-31,Gériatrie,162,116,0.721
2025-08-31,ORPHé_(Onco/Hémato),294,226,0.771
2025-09-01,PRAGUES_(Réa/Pneumo),91,74,0.827
2025-09-01,Urgences_(Passage_court),121,109,0.907
2025-09-01,MSN_(Neuro/Psy),445,364,0.82
2025-09-01,Chirurgie,343,286,0.833
2025-09-01,Coeur_Metabolisme,223,176,0.794
2025-09-01,MSN_(Neuro/Psy),202,149,0.743
2025-09-01,Pôle_31_(Infectieux),142,99,0.7
2025-09-01,Gériatrie,162,119,0.738
2025-09-01,ORPHé_(Onco/Hémato),294,224,0.766
2025-09-02,PRAGUES_(Réa/Pneumo),91,82,0.91
2025-09-02,Urgences_(Passage_court),121,109,0.907
2025-09-02,MSN_(Neuro/Psy),445,350,0.786
2025-09-02,Chirurgie,343,288,0.842
2025-09-02,Coeur_Metabolisme,223,180,0.81
2025-09-02,MSN_(Neuro/Psy),202,148,0.734
2025-09-02,Pôle_31_(Infectieux),142,96,0.684
2025-09-02,Gériatrie,162,119,0.736
2025-09-02,ORPHé_(Onco/Hémato),294,213,0.731
2025-09-03,PRAGUES_(Réa/Pneumo),91,76,0.843
2025-09-03,Urgences_(Passage_court),121,108,0.896
2025-09-03,MSN_(Neuro/Psy),445,357,0.804
2025-09-03,Chirurgie,343,293,0.852
2025-09-03,Coeur_Metabolisme,223,182,0.818
2025-09-03,MSN_(Neuro/Psy),202,153,0.758
2025-09-03,Pôle_31_(Infectieux),142,100,0.712
2025-09-03,Gériatrie,162,118,0.73
2025-09-03,ORPHé_(Onco/Hémato),294,219,0.75
2025-09-04,PRAGUES_(Réa/Pneumo),91,81,0.897
2025-09-04,Urgences_(Passage_court),121,111,0.917
2025-09-04,MSN_(Neuro/Psy),445,357,0.805
2025-09-04,Chirurgie,343,298,0.867
2025-09-04,Coeur_Metabolisme,223,176,0.797
2025-09-04,MSN_(Neuro/Psy),202,157,0.78
2025-09-04,Pôle_31_(Infectieux),142,99,0.701
2025-09-04,Gériatrie,162,119,0.742
2025-09-04,ORPHé_(Onco/Hémato),294,219,0.75
2025-09-05,PRAGUES_(Réa/Pneumo),91,82,0.905
2025-09-05,Urgences_(Passage_court),121,110,0.912
2025-09-05,MSN_(Neuro/Psy),445,358,0.806
2025-09-05,Chirurgie,343,298,0.868
