date,service,equipement,quantite_totale,en_service,disponible,taux_utilisation
2025-04-08,Médecine,Respirateurs,20,12,8,0.636
2025-04-08,Chirurgie,Moniteurs,60,44,16,0.744
2025-04-08,Chirurgie,Perfuseurs,250,186,64,0.746
2025-04-08,Chirurgie,Échos,25,16,9,0.67
2025-04-08,Chirurgie,Défibrillateurs,20,12,8,0.643
2025-04-08,Chirurgie,Respirateurs,10,6,4,0.678
2025-04-08,Imagerie,IRM,5,4,1,0.812
2025-04-08,Imagerie,Scanners,4,3,1,0.871
2025-04-08,Imagerie,Échos,15,10,5,0.671
2025-04-08,Urgences,Moniteurs,25,19,6,0.788
2025-04-08,Urgences,Perfuseurs,35,25,10,0.724
2025-04-08,Urgences,Défibrillateurs,15,8,7,0.558
2025-04-09,Réanimation,Respirateurs,120,77,43,0.647
2025-04-09,Réanimation,Moniteurs,90,70,20,0.782
2025-04-09,Réanimation,Perfuseurs,100,75,25,0.757
2025-04-09,Réanimation,Défibrillateurs,25,15,10,0.615
2025-04-09,Réanimation,Ventilateurs_NIV,80,60,20,0.75
2025-04-09,Réanimation,Échos,10,7,3,0.725
2025-04-09,Médecine,Moniteurs,180,143,37,0.798
2025-04-09,Médecine,Perfuseurs,450,316,134,0.704
2025-04-09,Médecine,Échos,30,20,10,0.685
2025-04-09,Médecine,Défibrillateurs,20,11,9,0.56
2025-04-09,Médecine,Respirateurs,20,13,7,0.677
2025-04-09,Chirurgie,Moniteurs,60,45,15,0.758
2025-04-09,Chirurgie,Perfuseurs,250,183,67,0.734
2025-04-09,Chirurgie,Échos,25,18,7,0.729
2025-04-09,Chirurgie,Défibrillateurs,20,11,9,0.596
2025-04-09,Chirurgie,Respirateurs,10,6,4,0.609
2025-04-09,Imagerie,IRM,5,4,1,0.87
2025-04-09,Imagerie,Scanners,4,3,1,0.885
2025-04-09,Imagerie,Échos,15,10,5,0.718
2025-04-09,Urgences,Moniteurs,25,22,3,0.888
2025-04-09,Urgences,Perfuseurs,35,24,11,0.71
2025-04-09,Urgences,Défibrillateurs,15,9,6,0.604
2025-04-10,Réanimation,Respirateurs,120,79,41,0.664
2025-04-10,Réanimation,Moniteurs,90,64,26,0.72
2025-04-10,Réanimation,Perfuseurs,100,78,22,0.788
2025-04-10,Réanimation,Défibrillateurs,25,15,10,0.602
2025-04-10,Réanimation,Ventilateurs_NIV,80,61,19,0.774
2025-04-10,Réanimation,Échos,10,6,4,0.697
2025-04-10,Médecine,Moniteurs,180,151,29,0.844
2025-04-10,Médecine,Perfuseurs,450,319,131,0.71
2025-04-10,Médecine,Échos,30,20,10,0.688
2025-04-10,Médecine,Défibrillateurs,20,11,9,0.594
2025-04-10,Médecine,Respirateurs,20,14,6,0.701
2025-04-10,Chirurgie,Moniteurs,60,48,12,0.806
2025-04-10,Chirurgie,Perfuseurs,250,207,43,0.831
2025-04-10,Chirurgie,Échos,25,18,7,0.733
2025-04-10,Chirurgie,Défibrillateurs,20,12,8,0.611
2025-04-10,Chirurgie,Respirateurs,10,6,4,0.664
2025-04-10,Imagerie,IRM,5,4,1,0.949
2025-04-10,Imagerie,Scanners,4,3,1,0.899
2025-04-10,Imagerie,Échos,15,10,5,0.721
2025-04-10,Urgences,Moniteurs,25,21,4,0.858
2025-04-10,Urgences,Perfuseurs,35,27,8,0.799
2025-04-10,Urgences,Défibrillateurs,15,9,6,0.622
2025-04-11,Réanimation,Respirateurs,120,78,42,0.658
2025-04-11,Réanimation,Moniteurs,90,73,17,0.817
2025-04-11,Réanimation,Perfuseurs,100,81,19,0.815
2025-04-11,Réanimation,Défibrillateurs,25,13,12,0.556
2025-04-11,Réanimation,Ventilateurs_NIV,80,59,21,0.748
2025-04-11,Réanimation,Échos,10,7,3,0.71
2025-04-11,Médecine,Moniteurs,180,135,45,0.753
2025-04-11,Médecine,Perfuseurs,450,315,135,0.701
2025-04-11,Médecine,Échos,30,22,8,0.738
2025-04-11,Médecine,Défibrillateurs,20,12,8,0.604
2025-04-11,Médecine,Respirateurs,20,12,8,0.645
2025-04-11,Chirurgie,Moniteurs,60,46,14,0.769
2025-04-11,Chirurgie,Perfuseurs,250,183,67,0.733
2025-04-11,Chirurgie,Échos,25,18,7,0.739
2025-04-11,Chirurgie,Défibrillateurs,20,11,9,0.571
2025-04-11,Chirurgie,Respirateurs,10,6,4,0.651
2025-04-11,Imagerie,IRM,5,4,1,0.98
2025-04-11,Imagerie,Scanners,4,3,1,0.907
2025-04-11,Imagerie,Échos,15,11,4,0.742
2025-04-11,Urgences,Moniteurs,25,19,6,0.777
2025-04-11,Urgences,Perfuseurs,35,25,10,0.736
2025-04-11,Urgences,Défibrillateurs,15,8,7,0.566
2025-04-12,Réanimation,Respirateurs,120,85,35,0.711
2025-04-12,Réanimation,Moniteurs,90,65,25,0.729
2025-04-12,Réanimation,Perfuseurs,100,69,31,0.695
2025-04-12,Réanimation,Défibrillateurs,25,15,10,0.616
2025-04-12,Réanimation,Ventilateurs_NIV,80,59,21,0.742
2025-04-12,Réanimation,Échos,10,7,3,0.727
2025-04-12,Médecine,Moniteurs,180,151,29,0.844
2025-04-12,Médecine,Perfuseurs,450,361,89,0.804
2025-04-12,Médecine,Échos,30,20,10,0.693
2025-04-12,Médecine,Défibrillateurs,20,12,8,0.625
2025-04-12,Médecine,Respirateurs,20,12,8,0.604
2025-04-12,Chirurgie,Moniteurs,60,47,13,0.794
2025-04-12,Chirurgie,Perfuseurs,250,192,58,0.771
2025-04-12,Chirurgie,Échos,25,16,9,0.67
2025-04-12,Chirurgie,Défibrillateurs,20,12,8,0.61
2025-04-12,Chirurgie,Respirateurs,10,6,4,0.641
2025-04-12,Imagerie,IRM,5,4,1,0.876
2025-04-12,Imagerie,Scanners,4,3,1,0.87
2025-04-12,Imagerie,Échos,15,10,5,0.694
2025-04-12,Urgences,Moniteurs,25,21,4,0.842
2025-04-12,Urgences,Perfuseurs,35,26,9,0.755
2025-04-12,Urgences,Défibrillateurs,15,9,6,0.603
2025-04-13,Réanimation,Respirateurs,120,76,44,0.636
2025-04-13,Réanimation,Moniteurs,90,67,23,0.748
2025-04-13,Réanimation,Perfuseurs,100,77,23,0.776
2025-04-13,Réanimation,Défibrillateurs,25,14,11,0.565
2025-04-13,Réanimation,Ventilateurs_NIV,80,57,23,0.724
2025-04-13,Réanimation,Échos,10,7,3,0.728
2025-04-13,Médecine,Moniteurs,180,146,34,0.813
2025-04-13,Médecine,Perfuseurs,450,324,126,0.722
2025-04-13,Médecine,Échos,30,19,11,0.639
2025-04-13,Médecine,Défibrillateurs,20,11,9,0.564
2025-04-13,Médecine,Respirateurs,20,12,8,0.613
2025-04-13,Chirurgie,Moniteurs,60,47,13,0.787
2025-04-13,Chirurgie,Perfuseurs,250,176,74,0.706
2025-04-13,Chirurgie,Échos,25,18,7,0.739
2025-04-13,Chirurgie,Défibrillateurs,20,11,9,0.579
2025-04-13,Chirurgie,Respirateurs,10,5,5,0.596
2025-04-13,Imagerie,IRM,5,4,1,0.98
2025-04-13,Imagerie,Scanners,4,3,1,0.864
2025-04-13,Imagerie,Échos,15,11,4,0.735
2025-04-13,Urgences,Moniteurs,25,21,4,0.843
2025-04-13,Urgences,Perfuseurs,35,25,10,0.734
2025-04-13,Urgences,Défibrillateurs,15,8,7,0.554
2025-04-14,Réanimation,Respirateurs,120,77,43,0.645
2025-04-14,Réanimation,Moniteurs,90,78,12,0.876
2025-04-14,Réanimation,Perfuseurs,100,75,25,0.755
2025-04-14,Réanimation,Défibrillateurs,25,14,11,0.579
2025-04-14,Réanimation,Ventilateurs_NIV,80,58,22,0.733
2025-04-14,Réanimation,Échos,10,7,3,0.737
2025-04-14,Médecine,Moniteurs,180,142,38,0.789
2025-04-14,Médecine,Perfuseurs,450,325,125,0.723
2025-04-14,Médecine,Échos,30,20,10,0.694
2025-04-14,Médecine,Défibrillateurs,20,12,8,0.63
2025-04-14,Médecine,Respirateurs,20,14,6,0.705
2025-04-14,Chirurgie,Moniteurs,60,49,11,0.818
2025-04-14,Chirurgie,Perfuseurs,250,177,73,0.709
2025-04-14,Chirurgie,Échos,25,17,8,0.69
2025-04-14,Chirurgie,Défibrillateurs,20,11,9,0.588
2025-04-14,Chirurgie,Respirateurs,10,6,4,0.645
2025-04-14,Imagerie,IRM,5,4,1,0.84
2025-04-14,Imagerie,Scanners,4,3,1,0.827
2025-04-14,Imagerie,Échos,15,10,5,0.726
2025-04-14,Urgences,Moniteurs,25,20,5,0.817
2025-04-14,Urgences,Perfuseurs,35,25,10,0.735
2025-04-14,Urgences,Défibrillateurs,15,9,6,0.648
2025-04-15,Réanimation,Respirateurs,120,81,39,0.682
2025-04-15,Réanimation,Moniteurs,90,73,17,0.817
2025-04-15,Réanimation,Perfuseurs,100,73,27,0.732
2025-04-15,Réanimation,Défibrillateurs,25,15,10,0.6
2025-04-15,Réanimation,Ventilateurs_NIV,80,68,12,0.851
2025-04-15,Réanimation,Échos,10,7,3,0.73
2025-04-15,Médecine,Moniteurs,180,142,38,0.789
2025-04-15,Médecine,Perfuseurs,450,371,79,0.825
2025-04-15,Médecine,Échos,30,21,9,0.709
2025-04-15,Médecine,Défibrillateurs,20,10,10,0.523
2025-04-15,Médecine,Respirateurs,20,13,7,0.686
2025-04-15,Chirurgie,Moniteurs,60,44,16,0.747
2025-04-15,Chirurgie,Perfuseurs,250,195,55,0.784
2025-04-15,Chirurgie,Échos,25,15,10,0.635
2025-04-15,Chirurgie,Défibrillateurs,20,11,9,0.556
2025-04-15,Chirurgie,Respirateurs,10,6,4,0.645
2025-04-15,Imagerie,IRM,5,4,1,0.888
2025-04-15,Imagerie,Scanners,4,3,1,0.879
2025-04-15,Imagerie,Échos,15,10,5,0.733
2025-04-15,Urgences,Moniteurs,25,20,5,0.809
2025-04-15,Urgences,Perfuseurs,35,26,9,0.749
2025-04-15,Urgences,Défibrillateurs,15,9,6,0.604
2025-04-16,Réanimation,Respirateurs,120,79,41,0.66
2025-04-16,Réanimation,Moniteurs,90,68,22,0.759
2025-04-16,Réanimation,Perfuseurs,100,77,23,0.77
2025-04-16,Réanimation,Défibrillateurs,25,14,11,0.589
2025-04-16,Réanimation,Ventilateurs_NIV,80,64,16,0.809
2025-04-16,Réanimation,Échos,10,7,3,0.744
2025-04-16,Médecine,Moniteurs,180,136,44,0.761
2025-04-16,Médecine,Perfuseurs,450,310,140,0.689
2025-04-16,Médecine,Échos,30,20,10,0.691
2025-04-16,Médecine,Défibrillateurs,20,12,8,0.605
2025-04-16,Médecine,Respirateurs,20,13,7,0.669
2025-04-16,Chirurgie,Moniteurs,60,47,13,0.793
2025-04-16,Chirurgie,Perfuseurs,250,179,71,0.718
2025-04-16,Chirurgie,Échos,25,16,9,0.666
2025-04-16,Chirurgie,Défibrillateurs,20,12,8,0.644
2025-04-16,Chirurgie,Respirateurs,10,6,4,0.675
2025-04-16,Imagerie,IRM,5,4,1,0.894
2025-04-16,Imagerie,Scanners,4,3,1,0.83
2025-04-16,Imagerie,Échos,15,10,5,0.7
2025-04-16,Urgences,Moniteurs,25,19,6,0.778
2025-04-16,Urgences,Perfuseurs,35,24,11,0.714
2025-04-16,Urgences,Défibrillateurs,15,8,7,0.58
2025-04-17,Réanimation,Respirateurs,120,80,40,0.673
2025-04-17,Réanimation,Moniteurs,90,73,17,0.816
2025-04-17,Réanimation,Perfuseurs,100,82,18,0.823
2025-04-17,Réanimation,Défibrillateurs,25,15,10,0.608
2025-04-17,Réanimation,Ventilateurs_NIV,80,61,19,0.773
2025-04-17,Réanimation,Échos,10,6,4,0.673
2025-04-17,Médecine,Moniteurs,180,133,47,0.742
2025-04-17,Médecine,Perfuseurs,450,357,93,0.794
2025-04-17,Médecine,Échos,30,21,9,0.716
2025-04-17,Médecine,Défibrillateurs,20,12,8,0.62
2025-04-17,Médecine,Respirateurs,20,13,7,0.67
2025-04-17,Chirurgie,Moniteurs,60,43,17,0.72
2025-04-17,Chirurgie,Perfuseurs,250,178,72,0.714
2025-04-17,Chirurgie,Échos,25,16,9,0.665
2025-04-17,Chirurgie,Défibrillateurs,20,11,9,0.597
2025-04-17,Chirurgie,Respirateurs,10,6,4,0.699
2025-04-17,Imagerie,IRM,5,4,1,0.815
2025-04-17,Imagerie,Scanners,4,3,1,0.873
2025-04-17,Imagerie,Échos,15,10,5,0.668
2025-04-17,Urgences,Moniteurs,25,19,6,0.764
2025-04-17,Urgences,Perfuseurs,35,26,9,0.755
2025-04-17,Urgences,Défibrillateurs,15,9,6,0.602
2025-04-18,Réanimation,Respirateurs,120,78,42,0.65
2025-04-18,Réanimation,Moniteurs,90,78,12,0.873
2025-04-18,Réanimation,Perfuseurs,100,70,30,0.705
2025-04-18,Réanimation,Défibrillateurs,25,14,11,0.597
2025-04-18,Réanimation,Ventilateurs_NIV,80,62,18,0.78
2025-04-18,Réanimation,Échos,10,7,3,0.716
2025-04-18,Médecine,Moniteurs,180,134,46,0.749
2025-04-18,Médecine,Perfuseurs,450,340,110,0.758
2025-04-18,Médecine,Échos,30,21,9,0.731
2025-04-18,Médecine,Défibrillateurs,20,12,8,0.602
2025-04-18,Médecine,Respirateurs,20,12,8,0.6
2025-04-18,Chirurgie,Moniteurs,60,44,16,0.735
2025-04-18,Chirurgie,Perfuseurs,250,187,63,0.75
2025-04-18,Chirurgie,Échos,25,18,7,0.729
2025-04-18,Chirurgie,Défibrillateurs,20,12,8,0.626
2025-04-18,Chirurgie,Respirateurs,10,6,4,0.629
2025-04-18,Imagerie,IRM,5,4,1,0.915
2025-04-18,Imagerie,Scanners,4,3,1,0.823
2025-04-18,Imagerie,Échos,15,10,5,0.686
2025-04-18,Urgences,Moniteurs,25,18,7,0.728
2025-04-18,Urgences,Perfuseurs,35,27,8,0.779
2025-04-18,Urgences,Défibrillateurs,15,8,7,0.59
2025-04-19,Réanimation,Respirateurs,120,75,45,0.627
2025-04-19,Réanimation,Moniteurs,90,73,17,0.818
2025-04-19,Réanimation,Perfuseurs,100,76,24,0.77
2025-04-19,Réanimation,Défibrillateurs,25,14,11,0.582
2025-04-19,Réanimation,Ventilateurs_NIV,80,59,21,0.746
2025-04-19,Réanimation,Échos,10,7,3,0.723
2025-04-19,Médecine,Moniteurs,180,141,39,0.787
2025-04-19,Médecine,Perfuseurs,450,324,126,0.721
2025-04-19,Médecine,Échos,30,20,10,0.68
2025-04-19,Médecine,Défibrillateurs,20,11,9,0.55
2025-04-19,Médecine,Respirateurs,20,12,8,0.619
2025-04-19,Chirurgie,Moniteurs,60,47,13,0.785
2025-04-19,Chirurgie,Perfuseurs,250,182,68,0.731
2025-04-19,Chirurgie,Échos,25,19,6,0.783
2025-04-19,Chirurgie,Défibrillateurs,20,12,8,0.6
2025-04-19,Chirurgie,Respirateurs,10,6,4,0.642
2025-04-19,Imagerie,IRM,5,4,1,0.924
2025-04-19,Imagerie,Scanners,4,3,1,0.836
2025-04-19,Imagerie,Échos,15,10,5,0.715
2025-04-19,Urgences,Moniteurs,25,21,4,0.84
2025-04-19,Urgences,Perfuseurs,35,24,11,0.696
2025-04-19,Urgences,Défibrillateurs,15,9,6,0.646
2025-04-20,Réanimation,Respirateurs,120,79,41,0.664
2025-04-20,Réanimation,Moniteurs,90,71,19,0.793
2025-04-20,Réanimation,Perfuseurs,100,76,24,0.764
2025-04-20,Réanimation,Défibrillateurs,25,14,11,0.579
2025-04-20,Réanimation,Ventilateurs_NIV,80,59,21,0.747
2025-04-20,Réanimation,Échos,10,6,4,0.635
2025-04-20,Médecine,Moniteurs,180,150,30,0.836
2025-04-20,Médecine,Perfuseurs,450,347,103,0.772
2025-04-20,Médecine,Échos,30,20,10,0.68
2025-04-20,Médecine,Défibrillateurs,20,11,9,0.589
2025-04-20,Médecine,Respirateurs,20,13,7,0.67
2025-04-20,Chirurgie,Moniteurs,60,50,10,0.84
2025-04-20,Chirurgie,Perfuseurs,250,183,67,0.732
2025-04-20,Chirurgie,Échos,25,17,8,0.693
2025-04-20,Chirurgie,Défibrillateurs,20,12,8,0.618
2025-04-20,Chirurgie,Respirateurs,10,6,4,0.631
2025-04-20,Imagerie,IRM,5,4,1,0.89
2025-04-20,Imagerie,Scanners,4,3,1,0.904
2025-04-20,Imagerie,Échos,15,10,5,0.713
2025-04-20,Urgences,Moniteurs,25,20,5,0.821
2025-04-20,Urgences,Perfuseurs,35,25,10,0.724
2025-04-20,Urgences,Défibrillateurs,15,9,6,0.617
2025-04-21,Réanimation,Respirateurs,120,77,43,0.646
2025-04-21,Réanimation,Moniteurs,90,68,22,0.766
2025-04-21,Réanimation,Perfuseurs,100,75,25,0.759
2025-04-21,Réanimation,Défibrillateurs,25,15,10,0.617
2025-04-21,Réanimation,Ventilateurs_NIV,80,55,25,0.699
2025-04-21,Réanimation,Échos,10,6,4,0.676
2025-04-21,Médecine,Moniteurs,180,142,38,0.79
2025-04-21,Médecine,Perfuseurs,450,344,106,0.766
2025-04-21,Médecine,Échos,30,20,10,0.69
2025-04-21,Médecine,Défibrillateurs,20,12,8,0.647
2025-04-21,Médecine,Respirateurs,20,13,7,0.664
2025-04-21,Chirurgie,Moniteurs,60,47,13,0.788
2025-04-21,Chirurgie,Perfuseurs,250,174,76,0.699
2025-04-21,Chirurgie,Échos,25,17,8,0.688
2025-04-21,Chirurgie,Défibrillateurs,20,12,8,0.64
2025-04-21,Chirurgie,Respirateurs,10,6,4,0.688
2025-04-21,Imagerie,IRM,5,4,1,0.895
2025-04-21,Imagerie,Scanners,4,3,1,0.894
2025-04-21,Imagerie,Échos,15,11,4,0.752
2025-04-21,Urgences,Moniteurs,25,19,6,0.78
2025-04-21,Urgences,Perfuseurs,35,25,10,0.74
2025-04-21,Urgences,Défibrillateurs,15,8,7,0.537
2025-04-22,Réanimation,Respirateurs,120,77,43,0.647
2025-04-22,Réanimation,Moniteurs,90,80,10,0.896
2025-04-22,Réanimation,Perfuseurs,100,72,28,0.723
2025-04-22,Réanimation,Défibrillateurs,25,15,10,0.627
2025-04-22,Réanimation,Ventilateurs_NIV,80,64,16,0.804
2025-04-22,Réanimation,Échos,10,6,4,0.688
2025-04-22,Médecine,Moniteurs,180,138,42,0.769
2025-04-22,Médecine,Perfuseurs,450,306,144,0.682
2025-04-22,Médecine,Échos,30,23,7,0.787
2025-04-22,Médecine,Défibrillateurs,20,11,9,0.574
2025-04-22,Médecine,Respirateurs,20,13,7,0.669
2025-04-22,Chirurgie,Moniteurs,60,46,14,0.771
2025-04-22,Chirurgie,Perfuseurs,250,186,64,0.746
2025-04-22,Chirurgie,Échos,25,16,9,0.651
2025-04-22,Chirurgie,Défibrillateurs,20,11,9,0.582
2025-04-22,Chirurgie,Respirateurs,10,6,4,0.627
2025-04-22,Imagerie,IRM,5,4,1,0.953
2025-04-22,Imagerie,Scanners,4,3,1,0.858
2025-04-22,Imagerie,Échos,15,10,5,0.706
2025-04-22,Urgences,Moniteurs,25,20,5,0.814
2025-04-22,Urgences,Perfuseurs,35,25,10,0.729
2025-04-22,Urgences,Défibrillateurs,15,8,7,0.564
2025-04-23,Réanimation,Respirateurs,120,78,42,0.656
2025-04-23,Réanimation,Moniteurs,90,76,14,0.847
2025-04-23,Réanimation,Perfuseurs,100,76,24,0.769
2025-04-23,Réanimation,Défibrillateurs,25,14,11,0.589
2025-04-23,Réanimation,Ventilateurs_NIV,80,57,23,0.715
2025-04-23,Réanimation,Échos,10,6,4,0.685
2025-04-23,Médecine,Moniteurs,180,141,39,0.787
2025-04-23,Médecine,Perfuseurs,450,332,118,0.74
2025-04-23,Médecine,Échos,30,21,9,0.717
2025-04-23,Médecine,Défibrillateurs,20,12,8,0.61
2025-04-23,Médecine,Respirateurs,20,12,8,0.618
2025-04-23,Chirurgie,Moniteurs,60,48,12,0.802
2025-04-23,Chirurgie,Perfuseurs,250,197,53,0.792
2025-04-23,Chirurgie,Échos,25,16,9,0.674
2025-04-23,Chirurgie,Défibrillateurs,20,11,9,0.577
2025-04-23,Chirurgie,Respirateurs,10,5,5,0.578
2025-04-23,Imagerie,IRM,5,4,1,0.862
2025-04-23,Imagerie,Scanners,4,3,1,0.938
2025-04-23,Imagerie,Échos,15,10,5,0.704
2025-04-23,Urgences,Moniteurs,25,20,5,0.806
2025-04-23,Urgences,Perfuseurs,35,28,7,0.807
2025-04-23,Urgences,Défibrillateurs,15,9,6,0.623
2025-04-24,Réanimation,Respirateurs,120,70,50,0.587
2025-04-24,Réanimation,Moniteurs,90,67,23,0.747
2025-04-24,Réanimation,Perfuseurs,100,72,28,0.729
2025-04-24,Réanimation,Défibrillateurs,25,15,10,0.603
2025-04-24,Réanimation,Ventilateurs_NIV,80,54,26,0.68
2025-04-24,Réanimation,Échos,10,7,3,0.732
2025-04-24,Médecine,Moniteurs,180,141,39,0.785
2025-04-24,Médecine,Perfuseurs,450,313,137,0.696
2025-04-24,Médecine,Échos,30,21,9,0.701
2025-04-24,Médecine,Défibrillateurs,20,11,9,0.589
2025-04-24,Médecine,Respirateurs,20,12,8,0.649
2025-04-24,Chirurgie,Moniteurs,60,49,11,0.832
2025-04-24,Chirurgie,Perfuseurs,250,185,65,0.743
2025-04-24,Chirurgie,Échos,25,15,10,0.637
2025-04-24,Chirurgie,Défibrillateurs,20,11,9,0.588
2025-04-24,Chirurgie,Respirateurs,10,6,4,0.632
2025-04-24,Imagerie,IRM,5,4,1,0.871
2025-04-24,Imagerie,Scanners,4,3,1,0.901
2025-04-24,Imagerie,Échos,15,9,6,0.653
2025-04-24,Urgences,Moniteurs,25,21,4,0.859
2025-04-24,Urgences,Perfuseurs,35,25,10,0.736
2025-04-24,Urgences,Défibrillateurs,15,8,7,0.599
2025-04-25,Réanimation,Respirateurs,120,72,48,0.608
2025-04-25,Réanimation,Moniteurs,90,75,15,0.838
2025-04-25,Réanimation,Perfuseurs,100,71,29,0.715
2025-04-25,Réanimation,Défibrillateurs,25,14,11,0.588
2025-04-25,Réanimation,Ventilateurs_NIV,80,59,21,0.738
2025-04-25,Réanimation,Échos,10,6,4,0.636
2025-04-25,Médecine,Moniteurs,180,135,45,0.754
2025-04-25,Médecine,Perfuseurs,450,343,107,0.762
2025-04-25,Médecine,Échos,30,21,9,0.73
2025-04-25,Médecine,Défibrillateurs,20,12,8,0.646
2025-04-25,Médecine,Respirateurs,20,12,8,0.649
2025-04-25,Chirurgie,Moniteurs,60,43,17,0.732
2025-04-25,Chirurgie,Perfuseurs,250,183,67,0.735
2025-04-25,Chirurgie,Échos,25,17,8,0.692
2025-04-25,Chirurgie,Défibrillateurs,20,10,10,0.537
2025-04-25,Chirurgie,Respirateurs,10,6,4,0.639
2025-04-25,Imagerie,IRM,5,4,1,0.908
2025-04-25,Imagerie,Scanners,4,3,1,0.935
2025-04-25,Imagerie,Échos,15,12,3,0.809
2025-04-25,Urgences,Moniteurs,25,20,5,0.808
2025-04-25,Urgences,Perfuseurs,35,26,9,0.771
2025-04-25,Urgences,Défibrillateurs,15,9,6,0.61
2025-04-26,Réanimation,Respirateurs,120,85,35,0.712
2025-04-26,Réanimation,Moniteurs,90,71,19,0.79
2025-04-26,Réanimation,Perfuseurs,100,76,24,0.765
2025-04-26,Réanimation,Défibrillateurs,25,14,11,0.573
2025-04-26,Réanimation,Ventilateurs_NIV,80,59,21,0.744
2025-04-26,Réanimation,Échos,10,7,3,0.71
2025-04-26,Médecine,Moniteurs,180,159,21,0.888
2025-04-26,Médecine,Perfuseurs,450,354,96,0.789
2025-04-26,Médecine,Échos,30,20,10,0.696
2025-04-26,Médecine,Défibrillateurs,20,12,8,0.611
2025-04-26,Médecine,Respirateurs,20,13,7,0.66
2025-04-26,Chirurgie,Moniteurs,60,48,12,0.809
2025-04-26,Chirurgie,Perfuseurs,250,181,69,0.727
2025-04-26,Chirurgie,Échos,25,16,9,0.679
2025-04-26,Chirurgie,Défibrillateurs,20,11,9,0.581
2025-04-26,Chirurgie,Respirateurs,10,6,4,0.674
2025-04-26,Imagerie,IRM,5,4,1,0.875
2025-04-26,Imagerie,Scanners,4,3,1,0.959
2025-04-26,Imagerie,Échos,15,10,5,0.715
2025-04-26,Urgences,Moniteurs,25,21,4,0.847
2025-04-26,Urgences,Perfuseurs,35,27,8,0.781
2025-04-26,Urgences,Défibrillateurs,15,9,6,0.633
2025-04-27,Réanimation,Respirateurs,120,85,35,0.716
2025-04-27,Réanimation,Moniteurs,90,72,18,0.802
2025-04-27,Réanimation,Perfuseurs,100,75,25,0.753
2025-04-27,Réanimation,Défibrillateurs,25,15,10,0.613
2025-04-27,Réanimation,Ventilateurs_NIV,80,53,27,0.671
2025-04-27,Réanimation,Échos,10,7,3,0.71
2025-04-27,Médecine,Moniteurs,180,140,40,0.782
2025-04-27,Médecine,Perfuseurs,450,352,98,0.784
2025-04-27,Médecine,Échos,30,18,12,0.63
2025-04-27,Médecine,Défibrillateurs,20,12,8,0.613
2025-04-27,Médecine,Respirateurs,20,13,7,0.667
2025-04-27,Chirurgie,Moniteurs,60,46,14,0.783
2025-04-27,Chirurgie,Perfuseurs,250,200,50,0.803
2025-04-27,Chirurgie,Échos,25,16,9,0.667
2025-04-27,Chirurgie,Défibrillateurs,20,11,9,0.595
2025-04-27,Chirurgie,Respirateurs,10,6,4,0.683
2025-04-27,Imagerie,IRM,5,4,1,0.966
2025-04-27,Imagerie,Scanners,4,3,1,0.842
2025-04-27,Imagerie,Échos,15,11,4,0.782
2025-04-27,Urgences,Moniteurs,25,20,5,0.81
2025-04-27,Urgences,Perfuseurs,35,24,11,0.709
2025-04-27,Urgences,Défibrillateurs,15,8,7,0.582
2025-04-28,Réanimation,Respirateurs,120,78,42,0.655
2025-04-28,Réanimation,Moniteurs,90,76,14,0.845
2025-04-28,Réanimation,Perfuseurs,100,72,28,0.723
2025-04-28,Réanimation,Défibrillateurs,25,14,11,0.599
2025-04-28,Réanimation,Ventilateurs_NIV,80,59,21,0.742
2025-04-28,Réanimation,Échos,10,6,4,0.654
2025-04-28,Médecine,Moniteurs,180,149,31,0.828
2025-04-28,Médecine,Perfuseurs,450,342,108,0.762
2025-04-28,Médecine,Échos,30,20,10,0.678
2025-04-28,Médecine,Défibrillateurs,20,12,8,0.625
2025-04-28,Médecine,Respirateurs,20,13,7,0.656
2025-04-28,Chirurgie,Moniteurs,60,48,12,0.802
2025-04-28,Chirurgie,Perfuseurs,250,190,60,0.761
2025-04-28,Chirurgie,Échos,25,16,9,0.652
2025-04-28,Chirurgie,Défibrillateurs,20,11,9,0.587
2025-04-28,Chirurgie,Respirateurs,10,6,4,0.64
2025-04-28,Imagerie,IRM,5,4,1,0.963
2025-04-28,Imagerie,Scanners,4,3,1,0.883
2025-04-28,Imagerie,Échos,15,11,4,0.742
2025-04-28,Urgences,Moniteurs,25,19,6,0.796
2025-04-28,Urgences,Perfuseurs,35,27,8,0.798
2025-04-28,Urgences,Défibrillateurs,15,9,6,0.609
2025-04-29,Réanimation,Respirateurs,120,80,40,0.667
2025-04-29,Réanimation,Moniteurs,90,71,19,0.798
2025-04-29,Réanimation,Perfuseurs,100,76,24,0.766
2025-04-29,Réanimation,Défibrillateurs,25,15,10,0.6
2025-04-29,Réanimation,Ventilateurs_NIV,80,59,21,0.745
2025-04-29,Réanimation,Échos,10,6,4,0.656
2025-04-29,Médecine,Moniteurs,180,149,31,0.83
2025-04-29,Médecine,Perfuseurs,450,339,111,0.753
2025-04-29,Médecine,Échos,30,20,10,0.676
2025-04-29,Médecine,Défibrillateurs,20,11,9,0.562
2025-04-29,Médecine,Respirateurs,20,11,9,0.598
2025-04-29,Chirurgie,Moniteurs,60,48,12,0.811
2025-04-29,Chirurgie,Perfuseurs,250,191,59,0.768
2025-04-29,Chirurgie,Échos,25,16,9,0.645
2025-04-29,Chirurgie,Défibrillateurs,20,10,10,0.537
