date,service,categorie,effectif_total,effectif_present,taux_absence
2025-07-13,Pédiatrie,aides,72,62,0.136
2025-07-13,Autres,total,598,510,0.146
2025-07-13,Autres,medecins,60,50,0.157
2025-07-13,Autres,infirmiers,174,148,0.145
2025-07-13,Autres,aides,132,109,0.169
2025-07-14,Médecine,total,724,614,0.151
2025-07-14,Médecine,medecins,99,83,0.155
2025-07-14,Médecine,infirmiers,269,229,0.145
2025-07-14,Médecine,aides,178,150,0.156
2025-07-14,Chirurgie,total,561,481,0.142
2025-07-14,Chirurgie,medecins,77,65,0.15
2025-07-14,Chirurgie,infirmiers,208,177,0.145
2025-07-14,Chirurgie,aides,138,117,0.15
2025-07-14,Réanimation,total,112,92,0.174
2025-07-14,Réanimation,medecins,20,17,0.148
2025-07-14,Réanimation,infirmiers,50,43,0.138
2025-07-14,Réanimation,aides,15,12,0.158
2025-07-14,Cardiologie,total,404,339,0.159
2025-07-14,Cardiologie,medecins,50,42,0.157
2025-07-14,Cardiologie,infirmiers,135,116,0.141
2025-07-14,Cardiologie,aides,89,75,0.15
2025-07-14,Neurologie,total,376,321,0.144
2025-07-14,Neurologie,medecins,45,37,0.158
2025-07-14,Neurologie,infirmiers,122,103,0.152
2025-07-14,Neurologie,aides,81,67,0.165
2025-07-14,Maladies_infectieuses,total,270,235,0.126
2025-07-14,Maladies_infectieuses,medecins,32,26,0.158
2025-07-14,Maladies_infectieuses,infirmiers,86,72,0.16
2025-07-14,Maladies_infectieuses,aides,57,49,0.137
2025-07-14,Urgences,total,225,192,0.144
2025-07-14,Urgences,medecins,27,23,0.146
2025-07-14,Urgences,infirmiers,72,61,0.144
2025-07-14,Urgences,aides,48,40,0.154
2025-07-14,Pédiatrie,total,324,277,0.143
2025-07-14,Pédiatrie,medecins,40,34,0.137
2025-07-14,Pédiatrie,infirmiers,108,91,0.149
2025-07-14,Pédiatrie,aides,72,61,0.142
2025-07-14,Autres,total,598,511,0.145
2025-07-14,Autres,medecins,60,51,0.14
2025-07-14,Autres,infirmiers,174,147,0.153
2025-07-14,Autres,aides,132,112,0.146
2025-07-15,Médecine,total,724,621,0.142
2025-07-15,Médecine,medecins,99,82,0.166
2025-07-15,Médecine,infirmiers,269,233,0.131
2025-07-15,Médecine,aides,178,149,0.16
2025-07-15,Chirurgie,total,561,473,0.156
2025-07-15,Chirurgie,medecins,77,65,0.148
2025-07-15,Chirurgie,infirmiers,208,170,0.182
2025-07-15,Chirurgie,aides,138,118,0.139
2025-07-15,Réanimation,total,112,93,0.168
2025-07-15,Réanimation,medecins,20,16,0.151
2025-07-15,Réanimation,infirmiers,50,42,0.144
2025-07-15,Réanimation,aides,15,12,0.152
2025-07-15,Cardiologie,total,404,344,0.148
2025-07-15,Cardiologie,medecins,50,42,0.151
2025-07-15,Cardiologie,infirmiers,135,114,0.154
2025-07-15,Cardiologie,aides,89,77,0.134
2025-07-15,Neurologie,total,376,319,0.151
2025-07-15,Neurologie,medecins,45,38,0.148
2025-07-15,Neurologie,infirmiers,122,105,0.137
2025-07-15,Neurologie,aides,81,69,0.147
2025-07-15,Maladies_infectieuses,total,270,229,0.15
2025-07-15,Maladies_infectieuses,medecins,32,27,0.144
2025-07-15,Maladies_infectieuses,infirmiers,86,72,0.157
2025-07-15,Maladies_infectieuses,aides,57,47,0.16
2025-07-15,Urgences,total,225,191,0.147
2025-07-15,Urgences,medecins,27,23,0.137
2025-07-15,Urgences,infirmiers,72,60,0.165
2025-07-15,Urgences,aides,48,40,0.151
2025-07-15,Pédiatrie,total,324,275,0.15
2025-07-15,Pédiatrie,medecins,40,34,0.146
2025-07-15,Pédiatrie,infirmiers,108,91,0.156
2025-07-15,Pédiatrie,aides,72,62,0.133
2025-07-15,Autres,total,598,500,0.163
2025-07-15,Autres,medecins,60,50,0.153
2025-07-15,Autres,infirmiers,174,147,0.15
2025-07-15,Autres,aides,132,110,0.16
2025-07-16,Médecine,total,724,612,0.155
2025-07-16,Médecine,medecins,99,85,0.132
2025-07-16,Médecine,infirmiers,269,229,0.148
2025-07-16,Médecine,aides,178,149,0.159
2025-07-16,Chirurgie,total,561,474,0.154
2025-07-16,Chirurgie,medecins,77,66,0.143
2025-07-16,Chirurgie,infirmiers,208,174,0.162
2025-07-16,Chirurgie,aides,138,117,0.151
2025-07-16,Réanimation,total,112,97,0.131
2025-07-16,Réanimation,medecins,20,16,0.15
2025-07-16,Réanimation,infirmiers,50,42,0.155
2025-07-16,Réanimation,aides,15,12,0.147
2025-07-16,Cardiologie,total,404,347,0.141
2025-07-16,Cardiologie,medecins,50,43,0.14
2025-07-16,Cardiologie,infirmiers,135,114,0.15
2025-07-16,Cardiologie,aides,89,74,0.163
2025-07-16,Neurologie,total,376,316,0.159
2025-07-16,Neurologie,medecins,45,38,0.139
2025-07-16,Neurologie,infirmiers,122,103,0.152
2025-07-16,Neurologie,aides,81,68,0.151
2025-07-16,Maladies_infectieuses,total,270,226,0.161
2025-07-16,Maladies_infectieuses,medecins,32,26,0.172
2025-07-16,Maladies_infectieuses,infirmiers,86,72,0.155
2025-07-16,Maladies_infectieuses,aides,57,48,0.154
2025-07-16,Urgences,total,225,191,0.15
2025-07-16,Urgences,medecins,27,22,0.149
2025-07-16,Urgences,infirmiers,72,62,0.132
2025-07-16,Urgences,aides,48,40,0.151
2025-07-16,Pédiatrie,total,324,274,0.153
2025-07-16,Pédiatrie,medecins,40,33,0.155
2025-07-16,Pédiatrie,infirmiers,108,90,0.165
2025-07-16,Pédiatrie,aides,72,59,0.172
2025-07-16,Autres,total,598,506,0.153
2025-07-16,Autres,medecins,60,51,0.149
2025-07-16,Autres,infirmiers,174,144,0.171
2025-07-16,Autres,aides,132,113,0.14
2025-07-17,Médecine,total,724,609,0.158
2025-07-17,Médecine,medecins,99,85,0.138
2025-07-17,Médecine,infirmiers,269,225,0.163
2025-07-17,Médecine,aides,178,153,0.14
2025-07-17,Chirurgie,total,561,475,0.153
2025-07-17,Chirurgie,medecins,77,65,0.151
2025-07-17,Chirurgie,infirmiers,208,175,0.157
2025-07-17,Chirurgie,aides,138,116,0.156
2025-07-17,Réanimation,total,112,97,0.132
2025-07-17,Réanimation,medecins,20,16,0.167
2025-07-17,Réanimation,infirmiers,50,42,0.154
2025-07-17,Réanimation,aides,15,12,0.158
2025-07-17,Cardiologie,total,404,338,0.163
2025-07-17,Cardiologie,medecins,50,42,0.153
2025-07-17,Cardiologie,infirmiers,135,115,0.143
2025-07-17,Cardiologie,aides,89,76,0.144
2025-07-17,Neurologie,total,376,317,0.156
2025-07-17,Neurologie,medecins,45,38,0.152
2025-07-17,Neurologie,infirmiers,122,103,0.149
2025-07-17,Neurologie,aides,81,68,0.154
2025-07-17,Maladies_infectieuses,total,270,230,0.145
2025-07-17,Maladies_infectieuses,medecins,32,26,0.171
2025-07-17,Maladies_infectieuses,infirmiers,86,73,0.145
2025-07-17,Maladies_infectieuses,aides,57,48,0.153
2025-07-17,Urgences,total,225,191,0.15
2025-07-17,Urgences,medecins,27,23,0.145
2025-07-17,Urgences,infirmiers,72,61,0.145
2025-07-17,Urgences,aides,48,40,0.153
2025-07-17,Pédiatrie,total,324,275,0.149
2025-07-17,Pédiatrie,medecins,40,34,0.141
2025-07-17,Pédiatrie,infirmiers,108,92,0.146
2025-07-17,Pédiatrie,aides,72,61,0.14
2025-07-17,Autres,total,598,512,0.143
2025-07-17,Autres,medecins,60,51,0.143
2025-07-17,Autres,infirmiers,174,147,0.151
2025-07-17,Autres,aides,132,113,0.143
2025-07-18,Médecine,total,724,608,0.159
2025-07-18,Médecine,medecins,99,83,0.156
2025-07-18,Médecine,infirmiers,269,232,0.136
2025-07-18,Médecine,aides,178,150,0.153
2025-07-18,Chirurgie,total,561,477,0.15
2025-07-18,Chirurgie,medecins,77,66,0.141
2025-07-18,Chirurgie,infirmiers,208,177,0.148
2025-07-18,Chirurgie,aides,138,115,0.166
2025-07-18,Réanimation,total,112,95,0.151
2025-07-18,Réanimation,medecins,20,16,0.164
2025-07-18,Réanimation,infirmiers,50,42,0.158
2025-07-18,Réanimation,aides,15,12,0.155
2025-07-18,Cardiologie,total,404,337,0.165
2025-07-18,Cardiologie,medecins,50,42,0.145
2025-07-18,Cardiologie,infirmiers,135,113,0.162
2025-07-18,Cardiologie,aides,89,75,0.156
2025-07-18,Neurologie,total,376,323,0.139
2025-07-18,Neurologie,medecins,45,37,0.156
2025-07-18,Neurologie,infirmiers,122,104,0.141
2025-07-18,Neurologie,aides,81,70,0.129
2025-07-18,Maladies_infectieuses,total,270,232,0.14
2025-07-18,Maladies_infectieuses,medecins,32,26,0.157
2025-07-18,Maladies_infectieuses,infirmiers,86,72,0.154
2025-07-18,Maladies_infectieuses,aides,57,48,0.142
2025-07-18,Urgences,total,225,191,0.15
2025-07-18,Urgences,medecins,27,23,0.143
2025-07-18,Urgences,infirmiers,72,63,0.121
2025-07-18,Urgences,aides,48,40,0.158
2025-07-18,Pédiatrie,total,324,278,0.14
2025-07-18,Pédiatrie,medecins,40,33,0.151
2025-07-18,Pédiatrie,infirmiers,108,92,0.141
2025-07-18,Pédiatrie,aides,72,59,0.175
2025-07-18,Autres,total,598,511,0.144
2025-07-18,Autres,medecins,60,52,0.129
2025-07-18,Autres,infirmiers,174,143,0.173
2025-07-18,Autres,aides,132,111,0.155
2025-07-19,Médecine,total,724,599,0.172
2025-07-19,Médecine,medecins,99,85,0.14
2025-07-19,Médecine,infirmiers,269,228,0.15
2025-07-19,Médecine,aides,178,152,0.145
2025-07-19,Chirurgie,total,561,486,0.133
2025-07-19,Chirurgie,medecins,77,66,0.132
2025-07-19,Chirurgie,infirmiers,208,177,0.147
2025-07-19,Chirurgie,aides,138,116,0.154
2025-07-19,Réanimation,total,112,95,0.151
2025-07-19,Réanimation,medecins,20,16,0.181
2025-07-19,Réanimation,infirmiers,50,42,0.157
2025-07-19,Réanimation,aides,15,12,0.16
2025-07-19,Cardiologie,total,404,344,0.146
2025-07-19,Cardiologie,medecins,50,43,0.14
2025-07-19,Cardiologie,infirmiers,135,113,0.161
2025-07-19,Cardiologie,aides,89,74,0.164
2025-07-19,Neurologie,total,376,318,0.153
2025-07-19,Neurologie,medecins,45,37,0.158
2025-07-19,Neurologie,infirmiers,122,103,0.154
2025-07-19,Neurologie,aides,81,68,0.16
2025-07-19,Maladies_infectieuses,total,270,231,0.142
2025-07-19,Maladies_infectieuses,medecins,32,27,0.147
2025-07-19,Maladies_infectieuses,infirmiers,86,72,0.162
2025-07-19,Maladies_infectieuses,aides,57,47,0.169
2025-07-19,Urgences,total,225,187,0.166
2025-07-19,Urgences,medecins,27,22,0.156
2025-07-19,Urgences,infirmiers,72,62,0.134
2025-07-19,Urgences,aides,48,41,0.14
2025-07-19,Pédiatrie,total,324,275,0.149
2025-07-19,Pédiatrie,medecins,40,33,0.158
2025-07-19,Pédiatrie,infirmiers,108,92,0.143
2025-07-19,Pédiatrie,aides,72,61,0.145
2025-07-19,Autres,total,598,517,0.134
2025-07-19,Autres,medecins,60,50,0.159
2025-07-19,Autres,infirmiers,174,146,0.159
2025-07-19,Autres,aides,132,111,0.157
2025-07-20,Médecine,total,724,613,0.153
2025-07-20,Médecine,medecins,99,83,0.153
2025-07-20,Médecine,infirmiers,269,225,0.163
2025-07-20,Médecine,aides,178,148,0.166
2025-07-20,Chirurgie,total,561,471,0.16
2025-07-20,Chirurgie,medecins,77,65,0.152
2025-07-20,Chirurgie,infirmiers,208,174,0.162
2025-07-20,Chirurgie,aides,138,116,0.157
2025-07-20,Réanimation,total,112,96,0.137
2025-07-20,Réanimation,medecins,20,17,0.135
2025-07-20,Réanimation,infirmiers,50,42,0.144
2025-07-20,Réanimation,aides,15,12,0.147
2025-07-20,Cardiologie,total,404,346,0.143
2025-07-20,Cardiologie,medecins,50,41,0.162
2025-07-20,Cardiologie,infirmiers,135,117,0.13
2025-07-20,Cardiologie,aides,89,74,0.161
2025-07-20,Neurologie,total,376,318,0.152
2025-07-20,Neurologie,medecins,45,37,0.161
2025-07-20,Neurologie,infirmiers,122,103,0.149
2025-07-20,Neurologie,aides,81,68,0.151
2025-07-20,Maladies_infectieuses,total,270,232,0.14
2025-07-20,Maladies_infectieuses,medecins,32,26,0.165
2025-07-20,Maladies_infectieuses,infirmiers,86,73,0.151
2025-07-20,Maladies_infectieuses,aides,57,47,0.158
2025-07-20,Urgences,total,225,189,0.157
2025-07-20,Urgences,medecins,27,23,0.146
2025-07-20,Urgences,infirmiers,72,60,0.161
2025-07-20,Urgences,aides,48,41,0.138
2025-07-20,Pédiatrie,total,324,277,0.144
2025-07-20,Pédiatrie,medecins,40,33,0.152
2025-07-20,Pédiatrie,infirmiers,108,92,0.147
2025-07-20,Pédiatrie,aides,72,60,0.153
2025-07-20,Autres,total,598,511,0.145
2025-07-20,Autres,medecins,60,50,0.15
2025-07-20,Autres,infirmiers,174,151,0.127
2025-07-20,Autres,aides,132,114,0.135
2025-07-21,Médecine,total,724,628,0.132
2025-07-21,Médecine,medecins,99,82,0.164
2025-07-21,Médecine,infirmiers,269,225,0.161
2025-07-21,Médecine,aides,178,153,0.137
2025-07-21,Chirurgie,total,561,475,0.152
2025-07-21,Chirurgie,medecins,77,66,0.138
2025-07-21,Chirurgie,infirmiers,208,176,0.154
2025-07-21,Chirurgie,aides,138,115,0.16
2025-07-21,Réanimation,total,112,92,0.173
2025-07-21,Réanimation,medecins,20,17,0.136
2025-07-21,Réanimation,infirmiers,50,43,0.14
2025-07-21,Réanimation,aides,15,13,0.133
2025-07-21,Cardiologie,total,404,337,0.164
2025-07-21,Cardiologie,medecins,50,42,0.149
2025-07-21,Cardiologie,infirmiers,135,110,0.18
2025-07-21,Cardiologie,aides,89,75,0.154
2025-07-21,Neurologie,total,376,326,0.132
2025-07-21,Neurologie,medecins,45,37,0.161
2025-07-21,Neurologie,infirmiers,122,104,0.144
2025-07-21,Neurologie,aides,81,69,0.142
2025-07-21,Maladies_infectieuses,total,270,224,0.167
2025-07-21,Maladies_infectieuses,medecins,32,26,0.159
2025-07-21,Maladies_infectieuses,infirmiers,86,72,0.162
2025-07-21,Maladies_infectieuses,aides,57,47,0.162
2025-07-21,Urgences,total,225,190,0.155
2025-07-21,Urgences,medecins,27,23,0.147
2025-07-21,Urgences,infirmiers,72,59,0.169
2025-07-21,Urgences,aides,48,40,0.148
2025-07-21,Pédiatrie,total,324,272,0.158
2025-07-21,Pédiatrie,medecins,40,33,0.161
2025-07-21,Pédiatrie,infirmiers,108,91,0.156
2025-07-21,Pédiatrie,aides,72,60,0.154
2025-07-21,Autres,total,598,519,0.131
2025-07-21,Autres,medecins,60,51,0.142
2025-07-21,Autres,infirmiers,174,149,0.141
2025-07-21,Autres,aides,132,111,0.155
2025-07-22,Médecine,total,724,623,0.139
2025-07-22,Médecine,medecins,99,85,0.139
2025-07-22,Médecine,infirmiers,269,229,0.146
2025-07-22,Médecine,aides,178,149,0.16
2025-07-22,Chirurgie,total,561,482,0.141
2025-07-22,Chirurgie,medecins,77,65,0.155
2025-07-22,Chirurgie,infirmiers,208,174,0.159
2025-07-22,Chirurgie,aides,138,116,0.153
2025-07-22,Réanimation,total,112,93,0.164
2025-07-22,Réanimation,medecins,20,16,0.153
2025-07-22,Réanimation,infirmiers,50,41,0.161
2025-07-22,Réanimation,aides,15,12,0.144
2025-07-22,Cardiologie,total,404,344,0.147
2025-07-22,Cardiologie,medecins,50,42,0.157
2025-07-22,Cardiologie,infirmiers,135,114,0.154
2025-07-22,Cardiologie,aides,89,75,0.153
2025-07-22,Neurologie,total,376,319,0.149
2025-07-22,Neurologie,medecins,45,38,0.148
2025-07-22,Neurologie,infirmiers,122,105,0.132
2025-07-22,Neurologie,aides,81,68,0.149
2025-07-22,Maladies_infectieuses,total,270,228,0.153
2025-07-22,Maladies_infectieuses,medecins,32,26,0.157
2025-07-22,Maladies_infectieuses,infirmiers,86,73,0.143
2025-07-22,Maladies_infectieuses,aides,57,48,0.145
2025-07-22,Urgences,total,225,190,0.152
2025-07-22,Urgences,medecins,27,23,0.148
2025-07-22,Urgences,infirmiers,72,61,0.153
2025-07-22,Urgences,aides,48,40,0.156
2025-07-22,Pédiatrie,total,324,271,0.162
2025-07-22,Pédiatrie,medecins,40,33,0.165
2025-07-22,Pédiatrie,infirmiers,108,92,0.144
2025-07-22,Pédiatrie,aides,72,61,0.149
2025-07-22,Autres,total,598,511,0.145
2025-07-22,Autres,medecins,60,50,0.164
2025-07-22,Autres,infirmiers,174,147,0.153
2025-07-22,Autres,aides,132,111,0.153
2025-07-23,Médecine,total,724,627,0.134
2025-07-23,Médecine,medecins,99,83,0.155
2025-07-23,Médecine,infirmiers,269,226,0.158
2025-07-23,Médecine,aides,178,150,0.156
2025-07-23,Chirurgie,total,561,475,0.153
2025-07-23,Chirurgie,medecins,77,64,0.16
2025-07-23,Chirurgie,infirmiers,208,177,0.148
2025-07-23,Chirurgie,aides,138,114,0.173
2025-07-23,Réanimation,total,112,93,0.162
2025-07-23,Réanimation,medecins,20,17,0.145
2025-07-23,Réanimation,infirmiers,50,42,0.154
2025-07-23,Réanimation,aides,15,13,0.128
2025-07-23,Cardiologie,total,404,344,0.148
2025-07-23,Cardiologie,medecins,50,41,0.16
2025-07-23,Cardiologie,infirmiers,135,114,0.152
2025-07-23,Cardiologie,aides,89,75,0.147
2025-07-23,Neurologie,total,376,317,0.155
2025-07-23,Neurologie,medecins,45,38,0.138
2025-07-23,Neurologie,infirmiers,122,103,0.148
2025-07-23,Neurologie,aides,81,69,0.143
2025-07-23,Maladies_infectieuses,total,270,230,0.145
2025-07-23,Maladies_infectieuses,medecins,32,28,0.119
2025-07-23,Maladies_infectieuses,infirmiers,86,73,0.148
2025-07-23,Maladies_infectieuses,aides,57,47,0.159
2025-07-23,Urgences,total,225,190,0.152
2025-07-23,Urgences,medecins,27,22,0.151
2025-07-23,Urgences,infirmiers,72,61,0.144
2025-07-23,Urgences,aides,48,40,0.146
2025-07-23,Pédiatrie,total,324,276,0.148
2025-07-23,Pédiatrie,medecins,40,33,0.153
2025-07-23,Pédiatrie,infirmiers,108,92,0.145
2025-07-23,Pédiatrie,aides,72,61,0.15
2025-07-23,Autres,total,598,510,0.147
2025-07-23,Autres,medecins,60,51,0.144
2025-07-23,Autres,infirmiers,174,148,0.148
2025-07-23,Autres,aides,132,112,0.147
2025-07-24,Médecine,total,724,612,0.154
2025-07-24,Médecine,medecins,99,84,0.148
2025-07-24,Médecine,infirmiers,269,229,0.147
2025-07-24,Médecine,aides,178,152,0.144
2025-07-24,Chirurgie,total,561,463,0.174
2025-07-24,Chirurgie,medecins,77,64,0.157
2025-07-24,Chirurgie,infirmiers,208,173,0.168
2025-07-24,Chirurgie,aides,138,117,0.149
2025-07-24,Réanimation,total,112,96,0.138
2025-07-24,Réanimation,medecins,20,17,0.145
2025-07-24,Réanimation,infirmiers,50,42,0.153
2025-07-24,Réanimation,aides,15,12,0.157
2025-07-24,Cardiologie,total,404,348,0.138
2025-07-24,Cardiologie,medecins,50,41,0.165
2025-07-24,Cardiologie,infirmiers,135,115,0.145
2025-07-24,Cardiologie,aides,89,75,0.147
2025-07-24,Neurologie,total,376,319,0.149
2025-07-24,Neurologie,medecins,45,38,0.135
2025-07-24,Neurologie,infirmiers,122,101,0.164
2025-07-24,Neurologie,aides,81,70,0.133
2025-07-24,Maladies_infectieuses,total,270,231,0.141
2025-07-24,Maladies_infectieuses,medecins,32,27,0.141
2025-07-24,Maladies_infectieuses,infirmiers,86,74,0.137
2025-07-24,Maladies_infectieuses,aides,57,48,0.157
2025-07-24,Urgences,total,225,195,0.133
2025-07-24,Urgences,medecins,27,23,0.144
2025-07-24,Urgences,infirmiers,72,60,0.156
2025-07-24,Urgences,aides,48,42,0.124
2025-07-24,Pédiatrie,total,324,280,0.135
2025-07-24,Pédiatrie,medecins,40,33,0.155
2025-07-24,Pédiatrie,infirmiers,108,93,0.136
2025-07-24,Pédiatrie,aides,72,60,0.163
2025-07-24,Autres,total,598,508,0.15
2025-07-24,Autres,medecins,60,50,0.154
2025-07-24,Autres,infirmiers,174,149,0.138
2025-07-24,Autres,aides,132,111,0.153
2025-07-25,Médecine,total,724,611,0.155
2025-07-25,Médecine,medecins,99,82,0.167
2025-07-25,Médecine,infirmiers,269,226,0.157
2025-07-25,Médecine,aides,178,151,0.151
2025-07-25,Chirurgie,total,561,473,0.156
2025-07-25,Chirurgie,medecins,77,65,0.145
2025-07-25,Chirurgie,infirmiers,208,176,0.152
2025-07-25,Chirurgie,aides,138,118,0.144
2025-07-25,Réanimation,total,112,95,0.145
2025-07-25,Réanimation,medecins,20,16,0.156
2025-07-25,Réanimation,infirmiers,50,43,0.137
2025-07-25,Réanimation,aides,15,12,0.144
2025-07-25,Cardiologie,total,404,345,0.144
2025-07-25,Cardiologie,medecins,50,42,0.159
2025-07-25,Cardiologie,infirmiers,135,115,0.146
2025-07-25,Cardiologie,aides,89,75,0.151
2025-07-25,Neurologie,total,376,323,0.141
2025-07-25,Neurologie,medecins,45,37,0.161
2025-07-25,Neurologie,infirmiers,122,103,0.151
2025-07-25,Neurologie,aides,81,68,0.158
2025-07-25,Maladies_infectieuses,total,270,232,0.137
2025-07-25,Maladies_infectieuses,medecins,32,27,0.147
2025-07-25,Maladies_infectieuses,infirmiers,86,71,0.164
2025-07-25,Maladies_infectieuses,aides,57,49,0.133
2025-07-25,Urgences,total,225,189,0.156
2025-07-25,Urgences,medecins,27,22,0.165
2025-07-25,Urgences,infirmiers,72,60,0.154
2025-07-25,Urgences,aides,48,40,0.15
2025-07-25,Pédiatrie,total,324,272,0.158
2025-07-25,Pédiatrie,medecins,40,33,0.156
2025-07-25,Pédiatrie,infirmiers,108,91,0.149
2025-07-25,Pédiatrie,aides,72,61,0.145
2025-07-25,Autres,total,598,510,0.146
2025-07-25,Autres,medecins,60,51,0.138
2025-07-25,Autres,infirmiers,174,147,0.151
2025-07-25,Autres,aides,132,111,0.156
2025-07-26,Médecine,total,724,603,0.166
2025-07-26,Médecine,medecins,99,83,0.16
2025-07-26,Médecine,infirmiers,269,224,0.166
2025-07-26,Médecine,aides,178,150,0.154
2025-07-26,Chirurgie,total,561,485,0.135
2025-07-26,Chirurgie,medecins,77,66,0.138
2025-07-26,Chirurgie,infirmiers,208,175,0.154
2025-07-26,Chirurgie,aides,138,115,0.164
2025-07-26,Réanimation,total,112,97,0.129
2025-07-26,Réanimation,medecins,20,17,0.138
2025-07-26,Réanimation,infirmiers,50,41,0.162
2025-07-26,Réanimation,aides,15,12,0.15
2025-07-26,Cardiologie,total,404,351,0.129
2025-07-26,Cardiologie,medecins,50,43,0.136
2025-07-26,Cardiologie,infirmiers,135,114,0.151
2025-07-26,Cardiologie,aides,89,75,0.151
2025-07-26,Neurologie,total,376,326,0.133
2025-07-26,Neurologie,medecins,45,38,0.151
2025-07-26,Neurologie,infirmiers,122,104,0.146
2025-07-26,Neurologie,aides,81,69,0.143
2025-07-26,Maladies_infectieuses,total,270,228,0.152
2025-07-26,Maladies_infectieuses,medecins,32,27,0.14
2025-07-26,Maladies_infectieuses,infirmiers,86,72,0.158
2025-07-26,Maladies_infectieuses,aides,57,47,0.167
2025-07-26,Urgences,total,225,190,0.151
2025-07-26,Urgences,medecins,27,22,0.148
2025-07-26,Urgences,infirmiers,72,61,0.146
2025-07-26,Urgences,aides,48,40,0.151
2025-07-26,Pédiatrie,total,324,271,0.161
2025-07-26,Pédiatrie,medecins,40,34,0.144
2025-07-26,Pédiatrie,infirmiers,108,91,0.155
2025-07-26,Pédiatrie,aides,72,63,0.119
2025-07-26,Autres,total,598,504,0.156
2025-07-26,Autres,medecins,60,51,0.146
2025-07-26,Autres,infirmiers,174,147,0.153
2025-07-26,Autres,aides,132,110,0.164
2025-07-27,Médecine,total,724,609,0.158
2025-07-27,Médecine,medecins,99,84,0.146
2025-07-27,Médecine,infirmiers,269,229,0.148
2025-07-27,Médecine,aides,178,152,0.144
2025-07-27,Chirurgie,total,561,475,0.153
2025-07-27,Chirurgie,medecins,77,65,0.148
2025-07-27,Chirurgie,infirmiers,208,178,0.143
2025-07-27,Chirurgie,aides,138,115,0.162
2025-07-27,Réanimation,total,112,93,0.165
2025-07-27,Réanimation,medecins,20,16,0.153
2025-07-27,Réanimation,infirmiers,50,43,0.13
2025-07-27,Réanimation,aides,15,12,0.149
2025-07-27,Cardiologie,total,404,346,0.142
2025-07-27,Cardiologie,medecins,50,42,0.154
2025-07-27,Cardiologie,infirmiers,135,111,0.176
2025-07-27,Cardiologie,aides,89,75,0.149
2025-07-27,Neurologie,total,376,326,0.131
2025-07-27,Neurologie,medecins,45,37,0.167
2025-07-27,Neurologie,infirmiers,122,105,0.139
2025-07-27,Neurologie,aides,81,69,0.144
2025-07-27,Maladies_infectieuses,total,270,234,0.133
2025-07-27,Maladies_infectieuses,medecins,32,27,0.149
2025-07-27,Maladies_infectieuses,infirmiers,86,73,0.141
2025-07-27,Maladies_infectieuses,aides,57,47,0.166
2025-07-27,Urgences,total,225,195,0.13
2025-07-27,Urgences,medecins,27,22,0.163
2025-07-27,Urgences,infirmiers,72,61,0.151
2025-07-27,Urgences,aides,48,41,0.135
2025-07-27,Pédiatrie,total,324,272,0.16
2025-07-27,Pédiatrie,medecins,40,34,0.146
2025-07-27,Pédiatrie,infirmiers,108,89,0.167
2025-07-27,Pédiatrie,aides,72,60,0.155
2025-07-27,Autres,total,598,511,0.144
2025-07-27,Autres,medecins,60,51,0.142
2025-07-27,Autres,infirmiers,174,148,0.146
2025-07-27,Autres,aides,132,112,0.148
2025-07-28,Médecine,total,724,616,0.148
2025-07-28,Médecine,medecins,99,84,0.142
2025-07-28,Médecine,infirmiers,269,228,0.151
2025-07-28,Médecine,aides,178,152,0.144
2025-07-28,Chirurgie,total,561,477,0.149
2025-07-28,Chirurgie,medecins,77,65,0.144
2025-07-28,Chirurgie,infirmiers,208,174,0.161
2025-07-28,Chirurgie,aides,138,117,0.149
2025-07-28,Réanimation,total,112,95,0.145
2025-07-28,Réanimation,medecins,20,17,0.138
2025-07-28,Réanimation,infirmiers,50,42,0.157
2025-07-28,Réanimation,aides,15,12,0.146
2025-07-28,Cardiologie,total,404,346,0.142
2025-07-28,Cardiologie,medecins,50,42,0.155
2025-07-28,Cardiologie,infirmiers,135,115,0.145
2025-07-28,Cardiologie,aides,89,75,0.147
2025-07-28,Neurologie,total,376,323,0.139
2025-07-28,Neurologie,medecins,45,37,0.165
2025-07-28,Neurologie,infirmiers,122,103,0.153
2025-07-28,Neurologie,aides,81,69,0.143
2025-07-28,Maladies_infectieuses,total,270,230,0.145
2025-07-28,Maladies_infectieuses,medecins,32,27,0.133
2025-07-28,Maladies_infectieuses,infirmiers,86,73,0.148
2025-07-28,Maladies_infectieuses,aides,57,49,0.138
2025-07-28,Urgences,total,225,191,0.149
2025-07-28,Urgences,medecins,27,22,0.153
2025-07-28,Urgences,infirmiers,72,61,0.14
2025-07-28,Urgences,aides,48,40,0.159
2025-07-28,Pédiatrie,total,324,281,0.131
2025-07-28,Pédiatrie,medecins,40,32,0.177
2025-07-28,Pédiatrie,infirmiers,108,91,0.152
2025-07-28,Pédiatrie,aides,72,61,0.147
2025-07-28,Autres,total,598,508,0.15
2025-07-28,Autres,medecins,60,51,0.138
2025-07-28,Autres,infirmiers,174,148,0.147
2025-07-28,Autres,aides,132,113,0.14
2025-07-29,Médecine,total,724,618,0.146
2025-07-29,Médecine,medecins,99,84,0.148
2025-07-29,Médecine,infirmiers,269,232,0.135
2025-07-29,Médecine,aides,178,155,0.124
2025-07-29,Chirurgie,total,561,478,0.147
2025-07-29,Chirurgie,medecins,77,66,0.133
2025-07-29,Chirurgie,infirmiers,208,175,0.158
