date,service,equipement,quantite_totale,en_service,disponible,taux_utilisation
2024-10-24,PRAGUES_(Réa/Pneumo),Perfuseurs,106,74,32,0.709
2024-10-24,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,17,9,0.643
2024-10-24,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,61,24,0.736
2024-10-24,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.691
2024-10-24,MSN_(Neuro/Psy),Moniteurs,191,169,22,0.886
2024-10-24,MSN_(Neuro/Psy),Perfuseurs,477,347,130,0.727
2024-10-24,MSN_(Neuro/Psy),Échos,32,21,11,0.688
2024-10-24,MSN_(Neuro/Psy),Défibrillateurs,21,14,7,0.692
2024-10-24,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.621
2024-10-24,Chirurgie,Moniteurs,64,49,15,0.774
2024-10-24,Chirurgie,Perfuseurs,265,199,66,0.754
2024-10-24,Chirurgie,Échos,26,18,8,0.685
2024-10-24,Chirurgie,Défibrillateurs,21,12,9,0.596
2024-10-24,Chirurgie,Respirateurs,11,6,5,0.66
2024-10-24,Imagerie,IRM,5,4,1,0.884
2024-10-24,Imagerie,Scanners,4,3,1,0.806
2024-10-24,Imagerie,Échos,16,10,6,0.622
2024-10-24,Urgences_(Passage_court),Moniteurs,26,20,6,0.765
2024-10-24,Urgences_(Passage_court),Perfuseurs,37,31,6,0.83
2024-10-24,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.608
2024-10-25,PRAGUES_(Réa/Pneumo),Respirateurs,127,82,45,0.644
2024-10-25,PRAGUES_(Réa/Pneumo),Moniteurs,95,82,13,0.864
2024-10-25,PRAGUES_(Réa/Pneumo),Perfuseurs,106,82,24,0.778
2024-10-25,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.623
2024-10-25,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,63,22,0.746
2024-10-25,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.724
2024-10-25,MSN_(Neuro/Psy),Moniteurs,191,155,36,0.814
2024-10-25,MSN_(Neuro/Psy),Perfuseurs,477,373,104,0.784
2024-10-25,MSN_(Neuro/Psy),Échos,32,22,10,0.717
2024-10-25,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.61
2024-10-25,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.615
2024-10-25,Chirurgie,Moniteurs,64,46,18,0.732
2024-10-25,Chirurgie,Perfuseurs,265,206,59,0.78
2024-10-25,Chirurgie,Échos,26,18,8,0.701
2024-10-25,Chirurgie,Défibrillateurs,21,12,9,0.567
2024-10-25,Chirurgie,Respirateurs,11,6,5,0.655
2024-10-25,Imagerie,IRM,5,4,1,0.929
2024-10-25,Imagerie,Scanners,4,3,1,0.814
2024-10-25,Imagerie,Échos,16,11,5,0.694
2024-10-25,Urgences_(Passage_court),Moniteurs,26,20,6,0.772
2024-10-25,Urgences_(Passage_court),Perfuseurs,37,28,9,0.762
2024-10-25,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.648
2024-10-26,PRAGUES_(Réa/Pneumo),Respirateurs,127,81,46,0.639
2024-10-26,PRAGUES_(Réa/Pneumo),Moniteurs,95,77,18,0.818
2024-10-26,PRAGUES_(Réa/Pneumo),Perfuseurs,106,89,17,0.843
2024-10-26,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.626
2024-10-26,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,68,17,0.808
2024-10-26,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.72
2024-10-26,MSN_(Neuro/Psy),Moniteurs,191,149,42,0.787
2024-10-26,MSN_(Neuro/Psy),Perfuseurs,477,373,104,0.782
2024-10-26,MSN_(Neuro/Psy),Échos,32,22,10,0.72
2024-10-26,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.598
2024-10-26,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.657
2024-10-26,Chirurgie,Moniteurs,64,50,14,0.799
2024-10-26,Chirurgie,Perfuseurs,265,187,78,0.705
2024-10-26,Chirurgie,Échos,26,19,7,0.755
2024-10-26,Chirurgie,Défibrillateurs,21,13,8,0.6
2024-10-26,Chirurgie,Respirateurs,11,6,5,0.698
2024-10-26,Imagerie,IRM,5,4,1,0.98
2024-10-26,Imagerie,Scanners,4,3,1,0.941
2024-10-26,Imagerie,Échos,16,10,6,0.656
2024-10-26,Urgences_(Passage_court),Moniteurs,26,21,5,0.806
2024-10-26,Urgences_(Passage_court),Perfuseurs,37,28,9,0.747
2024-10-26,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.584
2024-10-27,PRAGUES_(Réa/Pneumo),Respirateurs,127,86,41,0.68
2024-10-27,PRAGUES_(Réa/Pneumo),Moniteurs,95,83,12,0.867
2024-10-27,PRAGUES_(Réa/Pneumo),Perfuseurs,106,86,20,0.818
2024-10-27,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.618
2024-10-27,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,65,20,0.771
2024-10-27,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.743
2024-10-27,MSN_(Neuro/Psy),Moniteurs,191,153,38,0.803
2024-10-27,MSN_(Neuro/Psy),Perfuseurs,477,357,120,0.75
2024-10-27,MSN_(Neuro/Psy),Échos,32,21,11,0.687
2024-10-27,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.635
2024-10-27,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.668
2024-10-27,Chirurgie,Moniteurs,64,49,15,0.774
2024-10-27,Chirurgie,Perfuseurs,265,186,79,0.7
2024-10-27,Chirurgie,Échos,26,20,6,0.777
2024-10-27,Chirurgie,Défibrillateurs,21,13,8,0.617
2024-10-27,Chirurgie,Respirateurs,11,6,5,0.61
2024-10-27,Imagerie,IRM,5,4,1,0.932
2024-10-27,Imagerie,Scanners,4,3,1,0.837
2024-10-27,Imagerie,Échos,16,12,4,0.741
2024-10-27,Urgences_(Passage_court),Moniteurs,26,20,6,0.796
2024-10-27,Urgences_(Passage_court),Perfuseurs,37,25,12,0.705
2024-10-27,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.625
2024-10-28,PRAGUES_(Réa/Pneumo),Respirateurs,127,84,43,0.662
2024-10-28,PRAGUES_(Réa/Pneumo),Moniteurs,95,72,23,0.758
2024-10-28,PRAGUES_(Réa/Pneumo),Perfuseurs,106,83,23,0.781
2024-10-28,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.625
2024-10-28,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,61,24,0.732
2024-10-28,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.705
2024-10-28,MSN_(Neuro/Psy),Moniteurs,191,147,44,0.777
2024-10-28,MSN_(Neuro/Psy),Perfuseurs,477,366,111,0.768
2024-10-28,MSN_(Neuro/Psy),Échos,32,21,11,0.673
2024-10-28,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.626
2024-10-28,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.637
2024-10-28,Chirurgie,Moniteurs,64,52,12,0.818
2024-10-28,Chirurgie,Perfuseurs,265,197,68,0.748
2024-10-28,Chirurgie,Échos,26,17,9,0.674
2024-10-28,Chirurgie,Défibrillateurs,21,12,9,0.586
2024-10-28,Chirurgie,Respirateurs,11,6,5,0.619
2024-10-28,Imagerie,IRM,5,4,1,0.912
2024-10-28,Imagerie,Scanners,4,3,1,0.842
2024-10-28,Imagerie,Échos,16,10,6,0.614
2024-10-28,Urgences_(Passage_court),Moniteurs,26,20,6,0.77
2024-10-28,Urgences_(Passage_court),Perfuseurs,37,26,11,0.728
2024-10-28,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.638
2024-10-29,PRAGUES_(Réa/Pneumo),Respirateurs,127,83,44,0.652
2024-10-29,PRAGUES_(Réa/Pneumo),Moniteurs,95,75,20,0.794
2024-10-29,PRAGUES_(Réa/Pneumo),Perfuseurs,106,74,32,0.702
2024-10-29,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.581
2024-10-29,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,56,29,0.667
2024-10-29,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.739
2024-10-29,MSN_(Neuro/Psy),Moniteurs,191,146,45,0.772
2024-10-29,MSN_(Neuro/Psy),Perfuseurs,477,369,108,0.773
2024-10-29,MSN_(Neuro/Psy),Échos,32,22,10,0.707
2024-10-29,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.575
2024-10-29,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.628
2024-10-29,Chirurgie,Moniteurs,64,48,16,0.752
2024-10-29,Chirurgie,Perfuseurs,265,199,66,0.753
2024-10-29,Chirurgie,Échos,26,18,8,0.708
2024-10-29,Chirurgie,Défibrillateurs,21,11,10,0.53
2024-10-29,Chirurgie,Respirateurs,11,6,5,0.634
2024-10-29,Imagerie,IRM,5,4,1,0.972
2024-10-29,Imagerie,Scanners,4,3,1,0.803
2024-10-29,Imagerie,Échos,16,11,5,0.692
2024-10-29,Urgences_(Passage_court),Moniteurs,26,20,6,0.783
2024-10-29,Urgences_(Passage_court),Perfuseurs,37,29,8,0.794
2024-10-29,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.598
2024-10-30,PRAGUES_(Réa/Pneumo),Respirateurs,127,83,44,0.65
2024-10-30,PRAGUES_(Réa/Pneumo),Moniteurs,95,82,13,0.865
2024-10-30,PRAGUES_(Réa/Pneumo),Perfuseurs,106,83,23,0.788
2024-10-30,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.615
2024-10-30,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,68,17,0.808
2024-10-30,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.687
2024-10-30,MSN_(Neuro/Psy),Moniteurs,191,156,35,0.821
2024-10-30,MSN_(Neuro/Psy),Perfuseurs,477,356,121,0.747
2024-10-30,MSN_(Neuro/Psy),Échos,32,21,11,0.696
2024-10-30,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.634
2024-10-30,MSN_(Neuro/Psy),Respirateurs,21,12,9,0.597
2024-10-30,Chirurgie,Moniteurs,64,47,17,0.734
2024-10-30,Chirurgie,Perfuseurs,265,184,81,0.7
2024-10-30,Chirurgie,Échos,26,19,7,0.737
2024-10-30,Chirurgie,Défibrillateurs,21,14,7,0.669
2024-10-30,Chirurgie,Respirateurs,11,6,5,0.602
2024-10-30,Imagerie,IRM,5,4,1,0.883
2024-10-30,Imagerie,Scanners,4,3,1,0.819
2024-10-30,Imagerie,Échos,16,11,5,0.691
2024-10-30,Urgences_(Passage_court),Moniteurs,26,20,6,0.768
2024-10-30,Urgences_(Passage_court),Perfuseurs,37,25,12,0.688
2024-10-30,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.571
2024-10-31,PRAGUES_(Réa/Pneumo),Respirateurs,127,89,38,0.704
2024-10-31,PRAGUES_(Réa/Pneumo),Moniteurs,95,73,22,0.776
2024-10-31,PRAGUES_(Réa/Pneumo),Perfuseurs,106,81,25,0.77
2024-10-31,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,17,9,0.641
2024-10-31,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,63,22,0.739
2024-10-31,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.727
2024-10-31,MSN_(Neuro/Psy),Moniteurs,191,154,37,0.81
2024-10-31,MSN_(Neuro/Psy),Perfuseurs,477,420,57,0.881
2024-10-31,MSN_(Neuro/Psy),Échos,32,23,9,0.757
2024-10-31,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.612
2024-10-31,MSN_(Neuro/Psy),Respirateurs,21,12,9,0.599
2024-10-31,Chirurgie,Moniteurs,64,54,10,0.855
2024-10-31,Chirurgie,Perfuseurs,265,209,56,0.789
2024-10-31,Chirurgie,Échos,26,17,9,0.662
2024-10-31,Chirurgie,Défibrillateurs,21,12,9,0.561
2024-10-31,Chirurgie,Respirateurs,11,6,5,0.684
2024-10-31,Imagerie,IRM,5,4,1,0.876
2024-10-31,Imagerie,Scanners,4,3,1,0.888
2024-10-31,Imagerie,Échos,16,11,5,0.68
2024-10-31,Urgences_(Passage_court),Moniteurs,26,19,7,0.743
2024-10-31,Urgences_(Passage_court),Perfuseurs,37,28,9,0.743
2024-10-31,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.624
2024-11-01,PRAGUES_(Réa/Pneumo),Respirateurs,127,74,53,0.588
2024-11-01,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.786
2024-11-01,PRAGUES_(Réa/Pneumo),Perfuseurs,106,78,28,0.742
2024-11-01,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,17,9,0.641
2024-11-01,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,70,15,0.831
2024-11-01,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.699
2024-11-01,MSN_(Neuro/Psy),Moniteurs,191,159,32,0.836
2024-11-01,MSN_(Neuro/Psy),Perfuseurs,477,339,138,0.712
2024-11-01,MSN_(Neuro/Psy),Échos,32,20,12,0.661
2024-11-01,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.565
2024-11-01,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.682
2024-11-01,Chirurgie,Moniteurs,64,50,14,0.789
2024-11-01,Chirurgie,Perfuseurs,265,199,66,0.754
2024-11-01,Chirurgie,Échos,26,17,9,0.653
2024-11-01,Chirurgie,Défibrillateurs,21,13,8,0.622
2024-11-01,Chirurgie,Respirateurs,11,7,4,0.723
2024-11-01,Imagerie,IRM,5,4,1,0.969
2024-11-01,Imagerie,Scanners,4,3,1,0.938
2024-11-01,Imagerie,Échos,16,10,6,0.655
2024-11-01,Urgences_(Passage_court),Moniteurs,26,20,6,0.774
2024-11-01,Urgences_(Passage_court),Perfuseurs,37,28,9,0.759
2024-11-01,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.555
2024-11-02,PRAGUES_(Réa/Pneumo),Respirateurs,127,88,39,0.7
2024-11-02,PRAGUES_(Réa/Pneumo),Moniteurs,95,83,12,0.867
2024-11-02,PRAGUES_(Réa/Pneumo),Perfuseurs,106,84,22,0.8
2024-11-02,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.622
2024-11-02,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,61,24,0.734
2024-11-02,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.699
2024-11-02,MSN_(Neuro/Psy),Moniteurs,191,152,39,0.795
2024-11-02,MSN_(Neuro/Psy),Perfuseurs,477,396,81,0.832
2024-11-02,MSN_(Neuro/Psy),Échos,32,21,11,0.689
2024-11-02,MSN_(Neuro/Psy),Défibrillateurs,21,11,10,0.527
2024-11-02,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.676
2024-11-02,Chirurgie,Moniteurs,64,50,14,0.787
2024-11-02,Chirurgie,Perfuseurs,265,210,55,0.792
2024-11-02,Chirurgie,Échos,26,17,9,0.663
2024-11-02,Chirurgie,Défibrillateurs,21,13,8,0.602
2024-11-02,Chirurgie,Respirateurs,11,6,5,0.692
2024-11-02,Imagerie,IRM,5,4,1,0.853
2024-11-02,Imagerie,Scanners,4,3,1,0.955
2024-11-02,Imagerie,Échos,16,11,5,0.678
2024-11-02,Urgences_(Passage_court),Moniteurs,26,20,6,0.783
2024-11-02,Urgences_(Passage_court),Perfuseurs,37,25,12,0.698
2024-11-02,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.591
2024-11-03,PRAGUES_(Réa/Pneumo),Respirateurs,127,78,49,0.619
2024-11-03,PRAGUES_(Réa/Pneumo),Moniteurs,95,69,26,0.733
2024-11-03,PRAGUES_(Réa/Pneumo),Perfuseurs,106,70,36,0.67
2024-11-03,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.595
2024-11-03,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,52,33,0.62
2024-11-03,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.687
2024-11-03,MSN_(Neuro/Psy),Moniteurs,191,154,37,0.807
2024-11-03,MSN_(Neuro/Psy),Perfuseurs,477,339,138,0.712
2024-11-03,MSN_(Neuro/Psy),Échos,32,22,10,0.715
2024-11-03,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.625
2024-11-03,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.635
2024-11-03,Chirurgie,Moniteurs,64,47,17,0.739
2024-11-03,Chirurgie,Perfuseurs,265,195,70,0.737
2024-11-03,Chirurgie,Échos,26,18,8,0.706
2024-11-03,Chirurgie,Défibrillateurs,21,13,8,0.602
2024-11-03,Chirurgie,Respirateurs,11,6,5,0.611
2024-11-03,Imagerie,IRM,5,4,1,0.905
2024-11-03,Imagerie,Scanners,4,3,1,0.839
2024-11-03,Imagerie,Échos,16,11,5,0.675
2024-11-03,Urgences_(Passage_court),Moniteurs,26,21,5,0.809
2024-11-03,Urgences_(Passage_court),Perfuseurs,37,26,11,0.729
2024-11-03,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.624
2024-11-04,PRAGUES_(Réa/Pneumo),Respirateurs,127,82,45,0.645
2024-11-04,PRAGUES_(Réa/Pneumo),Moniteurs,95,76,19,0.805
2024-11-04,PRAGUES_(Réa/Pneumo),Perfuseurs,106,74,32,0.702
2024-11-04,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.618
2024-11-04,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,63,22,0.74
2024-11-04,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.714
2024-11-04,MSN_(Neuro/Psy),Moniteurs,191,163,28,0.858
2024-11-04,MSN_(Neuro/Psy),Perfuseurs,477,324,153,0.682
2024-11-04,MSN_(Neuro/Psy),Échos,32,23,9,0.756
2024-11-04,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.58
2024-11-04,MSN_(Neuro/Psy),Respirateurs,21,12,9,0.571
2024-11-04,Chirurgie,Moniteurs,64,54,10,0.861
2024-11-04,Chirurgie,Perfuseurs,265,198,67,0.75
2024-11-04,Chirurgie,Échos,26,17,9,0.665
2024-11-04,Chirurgie,Défibrillateurs,21,12,9,0.557
2024-11-04,Chirurgie,Respirateurs,11,6,5,0.652
2024-11-04,Imagerie,IRM,5,4,1,0.946
2024-11-04,Imagerie,Scanners,4,3,1,0.818
2024-11-04,Imagerie,Échos,16,10,6,0.646
2024-11-04,Urgences_(Passage_court),Moniteurs,26,20,6,0.788
2024-11-04,Urgences_(Passage_court),Perfuseurs,37,28,9,0.768
2024-11-04,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.593
2024-11-05,PRAGUES_(Réa/Pneumo),Respirateurs,127,81,46,0.639
2024-11-05,PRAGUES_(Réa/Pneumo),Moniteurs,95,73,22,0.772
2024-11-05,PRAGUES_(Réa/Pneumo),Perfuseurs,106,77,29,0.731
2024-11-05,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.564
2024-11-05,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,65,20,0.768
2024-11-05,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.72
2024-11-05,MSN_(Neuro/Psy),Moniteurs,191,155,36,0.814
2024-11-05,MSN_(Neuro/Psy),Perfuseurs,477,304,173,0.64
2024-11-05,MSN_(Neuro/Psy),Échos,32,22,10,0.714
2024-11-05,MSN_(Neuro/Psy),Défibrillateurs,21,11,10,0.547
2024-11-05,MSN_(Neuro/Psy),Respirateurs,21,12,9,0.599
2024-11-05,Chirurgie,Moniteurs,64,51,13,0.812
2024-11-05,Chirurgie,Perfuseurs,265,177,88,0.669
2024-11-05,Chirurgie,Échos,26,20,6,0.761
2024-11-05,Chirurgie,Défibrillateurs,21,13,8,0.642
2024-11-05,Chirurgie,Respirateurs,11,6,5,0.64
2024-11-05,Imagerie,IRM,5,4,1,0.82
2024-11-05,Imagerie,Scanners,4,3,1,0.843
2024-11-05,Imagerie,Échos,16,11,5,0.714
2024-11-05,Urgences_(Passage_court),Moniteurs,26,21,5,0.825
2024-11-05,Urgences_(Passage_court),Perfuseurs,37,30,7,0.81
2024-11-05,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.583
2024-11-06,PRAGUES_(Réa/Pneumo),Respirateurs,127,86,41,0.681
2024-11-06,PRAGUES_(Réa/Pneumo),Moniteurs,95,66,29,0.697
2024-11-06,PRAGUES_(Réa/Pneumo),Perfuseurs,106,81,25,0.765
2024-11-06,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.574
2024-11-06,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,68,17,0.808
2024-11-06,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.69
2024-11-06,MSN_(Neuro/Psy),Moniteurs,191,139,52,0.731
2024-11-06,MSN_(Neuro/Psy),Perfuseurs,477,369,108,0.776
2024-11-06,MSN_(Neuro/Psy),Échos,32,22,10,0.72
2024-11-06,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.622
2024-11-06,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.651
2024-11-06,Chirurgie,Moniteurs,64,48,16,0.752
2024-11-06,Chirurgie,Perfuseurs,265,183,82,0.696
2024-11-06,Chirurgie,Échos,26,16,10,0.635
2024-11-06,Chirurgie,Défibrillateurs,21,13,8,0.634
2024-11-06,Chirurgie,Respirateurs,11,6,5,0.623
2024-11-06,Imagerie,IRM,5,4,1,0.867
2024-11-06,Imagerie,Scanners,4,3,1,0.831
2024-11-06,Imagerie,Échos,16,11,5,0.669
2024-11-06,Urgences_(Passage_court),Moniteurs,26,21,5,0.823
2024-11-06,Urgences_(Passage_court),Perfuseurs,37,29,8,0.793
2024-11-06,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.586
2024-11-07,PRAGUES_(Réa/Pneumo),Respirateurs,127,80,47,0.628
2024-11-07,PRAGUES_(Réa/Pneumo),Moniteurs,95,75,20,0.795
2024-11-07,PRAGUES_(Réa/Pneumo),Perfuseurs,106,82,24,0.777
2024-11-07,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,14,12,0.547
2024-11-07,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,71,14,0.845
2024-11-07,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.755
2024-11-07,MSN_(Neuro/Psy),Moniteurs,191,151,40,0.792
2024-11-07,MSN_(Neuro/Psy),Perfuseurs,477,348,129,0.73
2024-11-07,MSN_(Neuro/Psy),Échos,32,20,12,0.665
2024-11-07,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.613
2024-11-07,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.627
2024-11-07,Chirurgie,Moniteurs,64,48,16,0.754
2024-11-07,Chirurgie,Perfuseurs,265,186,79,0.703
2024-11-07,Chirurgie,Échos,26,17,9,0.674
2024-11-07,Chirurgie,Défibrillateurs,21,13,8,0.632
2024-11-07,Chirurgie,Respirateurs,11,6,5,0.614
2024-11-07,Imagerie,IRM,5,4,1,0.969
2024-11-07,Imagerie,Scanners,4,3,1,0.923
2024-11-07,Imagerie,Échos,16,12,4,0.764
2024-11-07,Urgences_(Passage_court),Moniteurs,26,20,6,0.798
2024-11-07,Urgences_(Passage_court),Perfuseurs,37,25,12,0.706
2024-11-07,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.553
2024-11-08,PRAGUES_(Réa/Pneumo),Respirateurs,127,83,44,0.657
2024-11-08,PRAGUES_(Réa/Pneumo),Moniteurs,95,74,21,0.782
2024-11-08,PRAGUES_(Réa/Pneumo),Perfuseurs,106,77,29,0.736
2024-11-08,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,17,9,0.672
2024-11-08,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,59,26,0.709
2024-11-08,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.716
2024-11-08,MSN_(Neuro/Psy),Moniteurs,191,174,17,0.914
2024-11-08,MSN_(Neuro/Psy),Perfuseurs,477,343,134,0.721
2024-11-08,MSN_(Neuro/Psy),Échos,32,21,11,0.69
2024-11-08,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.621
2024-11-08,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.602
2024-11-08,Chirurgie,Moniteurs,64,54,10,0.855
2024-11-08,Chirurgie,Perfuseurs,265,187,78,0.707
2024-11-08,Chirurgie,Échos,26,18,8,0.706
2024-11-08,Chirurgie,Défibrillateurs,21,13,8,0.605
2024-11-08,Chirurgie,Respirateurs,11,6,5,0.602
2024-11-08,Imagerie,IRM,5,4,1,0.949
2024-11-08,Imagerie,Scanners,4,3,1,0.93
2024-11-08,Imagerie,Échos,16,11,5,0.695
2024-11-08,Urgences_(Passage_court),Moniteurs,26,21,5,0.81
2024-11-08,Urgences_(Passage_court),Perfuseurs,37,26,11,0.737
2024-11-08,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.565
2024-11-09,PRAGUES_(Réa/Pneumo),Respirateurs,127,86,41,0.68
2024-11-09,PRAGUES_(Réa/Pneumo),Moniteurs,95,75,20,0.79
2024-11-09,PRAGUES_(Réa/Pneumo),Perfuseurs,106,88,18,0.832
2024-11-09,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,15,11,0.57
2024-11-09,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,61,24,0.737
2024-11-09,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.673
2024-11-09,MSN_(Neuro/Psy),Moniteurs,191,151,40,0.792
2024-11-09,MSN_(Neuro/Psy),Perfuseurs,477,348,129,0.731
2024-11-09,MSN_(Neuro/Psy),Échos,32,21,11,0.69
2024-11-09,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.58
2024-11-09,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.61
2024-11-09,Chirurgie,Moniteurs,64,52,12,0.823
2024-11-09,Chirurgie,Perfuseurs,265,192,73,0.727
2024-11-09,Chirurgie,Échos,26,17,9,0.664
2024-11-09,Chirurgie,Défibrillateurs,21,13,8,0.603
2024-11-09,Chirurgie,Respirateurs,11,6,5,0.639
2024-11-09,Imagerie,IRM,5,4,1,0.86
2024-11-09,Imagerie,Scanners,4,3,1,0.918
2024-11-09,Imagerie,Échos,16,11,5,0.733
2024-11-09,Urgences_(Passage_court),Moniteurs,26,21,5,0.808
2024-11-09,Urgences_(Passage_court),Perfuseurs,37,25,12,0.712
2024-11-09,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.596
2024-11-10,PRAGUES_(Réa/Pneumo),Respirateurs,127,89,38,0.706
2024-11-10,PRAGUES_(Réa/Pneumo),Moniteurs,95,68,27,0.713
2024-11-10,PRAGUES_(Réa/Pneumo),Perfuseurs,106,78,28,0.748
2024-11-10,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.607
2024-11-10,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,54,31,0.648
2024-11-10,PRAGUES_(Réa/Pneumo),Échos,11,6,5,0.647
2024-11-10,MSN_(Neuro/Psy),Moniteurs,191,161,30,0.847
2024-11-10,MSN_(Neuro/Psy),Perfuseurs,477,353,124,0.742
2024-11-10,MSN_(Neuro/Psy),Échos,32,22,10,0.717
2024-11-10,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.607
2024-11-10,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.61
2024-11-10,Chirurgie,Moniteurs,64,48,16,0.761
2024-11-10,Chirurgie,Perfuseurs,265,198,67,0.752
2024-11-10,Chirurgie,Échos,26,20,6,0.771
