date,service,lits_totaux,lits_occupes,taux_occupation
2024-06-17,PRAGUES_(Réa/Pneumo),86,73,0.86
2024-06-17,Urgences_(Passage_court),114,112,0.989
2024-06-17,MSN_(Neuro/Psy),420,347,0.828
2024-06-17,Chirurgie,324,265,0.818
2024-06-17,Coeur_Metabolisme,210,166,0.797
2024-06-17,MSN_(Neuro/Psy),191,154,0.806
2024-06-17,Pôle_31_(Infectieux),134,92,0.692
2024-06-17,Gériatrie,153,112,0.741
2024-06-17,ORPHé_(Onco/Hémato),277,216,0.782
2024-06-18,PRAGUES_(Réa/Pneumo),86,72,0.848
2024-06-18,Urgences_(Passage_court),114,105,0.918
2024-06-18,MSN_(Neuro/Psy),420,338,0.806
2024-06-18,Chirurgie,324,272,0.842
2024-06-18,Coeur_Metabolisme,210,166,0.794
2024-06-18,MSN_(Neuro/Psy),191,146,0.77
2024-06-18,Pôle_31_(Infectieux),134,94,0.714
2024-06-18,Gériatrie,153,107,0.704
2024-06-18,ORPHé_(Onco/Hémato),277,220,0.8
2024-06-19,PRAGUES_(Réa/Pneumo),86,75,0.888
2024-06-19,Urgences_(Passage_court),114,107,0.942
2024-06-19,MSN_(Neuro/Psy),420,323,0.771
2024-06-19,Chirurgie,324,266,0.82
2024-06-19,Coeur_Metabolisme,210,173,0.825
2024-06-19,MSN_(Neuro/Psy),191,148,0.781
2024-06-19,Pôle_31_(Infectieux),134,89,0.671
2024-06-19,Gériatrie,153,114,0.755
2024-06-19,ORPHé_(Onco/Hémato),277,219,0.795
2024-06-20,PRAGUES_(Réa/Pneumo),86,75,0.882
2024-06-20,Urgences_(Passage_court),114,106,0.933
2024-06-20,MSN_(Neuro/Psy),420,333,0.794
2024-06-20,Chirurgie,324,276,0.852
2024-06-20,Coeur_Metabolisme,210,159,0.759
2024-06-20,MSN_(Neuro/Psy),191,149,0.788
2024-06-20,Pôle_31_(Infectieux),134,90,0.678
2024-06-20,Gériatrie,153,110,0.727
2024-06-20,ORPHé_(Onco/Hémato),277,211,0.765
2024-06-21,PRAGUES_(Réa/Pneumo),86,75,0.88
2024-06-21,Urgences_(Passage_court),114,103,0.905
2024-06-21,MSN_(Neuro/Psy),420,328,0.781
2024-06-21,Chirurgie,324,267,0.824
2024-06-21,Coeur_Metabolisme,210,165,0.79
2024-06-21,MSN_(Neuro/Psy),191,147,0.777
2024-06-21,Pôle_31_(Infectieux),134,95,0.722
2024-06-21,Gériatrie,153,116,0.76
2024-06-21,ORPHé_(Onco/Hémato),277,222,0.804
2024-06-22,PRAGUES_(Réa/Pneumo),86,73,0.863
2024-06-22,Urgences_(Passage_court),114,96,0.849
2024-06-22,MSN_(Neuro/Psy),420,315,0.752
2024-06-22,Chirurgie,324,266,0.822
2024-06-22,Coeur_Metabolisme,210,161,0.773
2024-06-22,MSN_(Neuro/Psy),191,140,0.736
2024-06-22,Pôle_31_(Infectieux),134,95,0.721
2024-06-22,Gériatrie,153,111,0.731
2024-06-22,ORPHé_(Onco/Hémato),277,219,0.795
2024-06-23,PRAGUES_(Réa/Pneumo),86,70,0.819
2024-06-23,Urgences_(Passage_court),114,100,0.877
2024-06-23,MSN_(Neuro/Psy),420,334,0.797
2024-06-23,Chirurgie,324,260,0.803
2024-06-23,Coeur_Metabolisme,210,161,0.769
2024-06-23,MSN_(Neuro/Psy),191,147,0.774
2024-06-23,Pôle_31_(Infectieux),134,89,0.669
2024-06-23,Gériatrie,153,107,0.707
2024-06-23,ORPHé_(Onco/Hémato),277,212,0.769
2024-06-24,PRAGUES_(Réa/Pneumo),86,76,0.893
2024-06-24,Urgences_(Passage_court),114,105,0.918
2024-06-24,MSN_(Neuro/Psy),420,322,0.769
2024-06-24,Chirurgie,324,267,0.826
2024-06-24,Coeur_Metabolisme,210,177,0.847
2024-06-24,MSN_(Neuro/Psy),191,152,0.797
2024-06-24,Pôle_31_(Infectieux),134,94,0.71
2024-06-24,Gériatrie,153,107,0.704
2024-06-24,ORPHé_(Onco/Hémato),277,207,0.748
2024-06-25,PRAGUES_(Réa/Pneumo),86,69,0.814
2024-06-25,Urgences_(Passage_court),114,104,0.91
2024-06-25,MSN_(Neuro/Psy),420,352,0.841
2024-06-25,Chirurgie,324,269,0.833
2024-06-25,Coeur_Metabolisme,210,169,0.807
2024-06-25,MSN_(Neuro/Psy),191,159,0.835
2024-06-25,Pôle_31_(Infectieux),134,93,0.7
2024-06-25,Gériatrie,153,111,0.731
2024-06-25,ORPHé_(Onco/Hémato),277,209,0.755
2024-06-26,PRAGUES_(Réa/Pneumo),86,76,0.9
2024-06-26,Urgences_(Passage_court),114,103,0.904
2024-06-26,MSN_(Neuro/Psy),420,354,0.844
2024-06-26,Chirurgie,324,273,0.844
2024-06-26,Coeur_Metabolisme,210,162,0.776
2024-06-26,MSN_(Neuro/Psy),191,149,0.784
2024-06-26,Pôle_31_(Infectieux),134,95,0.721
2024-06-26,Gériatrie,153,108,0.71
2024-06-26,ORPHé_(Onco/Hémato),277,210,0.761
2024-06-27,PRAGUES_(Réa/Pneumo),86,72,0.85
2024-06-27,Urgences_(Passage_court),114,108,0.948
2024-06-27,MSN_(Neuro/Psy),420,343,0.819
2024-06-27,Chirurgie,324,272,0.842
2024-06-27,Coeur_Metabolisme,210,164,0.783
2024-06-27,MSN_(Neuro/Psy),191,139,0.731
2024-06-27,Pôle_31_(Infectieux),134,88,0.659
2024-06-27,Gériatrie,153,112,0.738
2024-06-27,ORPHé_(Onco/Hémato),277,214,0.776
2024-06-28,PRAGUES_(Réa/Pneumo),86,70,0.819
2024-06-28,Urgences_(Passage_court),114,101,0.888
2024-06-28,MSN_(Neuro/Psy),420,347,0.828
2024-06-28,Chirurgie,324,276,0.852
2024-06-28,Coeur_Metabolisme,210,167,0.801
2024-06-28,MSN_(Neuro/Psy),191,146,0.768
2024-06-28,Pôle_31_(Infectieux),134,90,0.676
2024-06-28,Gériatrie,153,112,0.74
2024-06-28,ORPHé_(Onco/Hémato),277,212,0.769
2024-06-29,PRAGUES_(Réa/Pneumo),86,72,0.841
2024-06-29,Urgences_(Passage_court),114,96,0.85
2024-06-29,MSN_(Neuro/Psy),420,335,0.8
2024-06-29,Chirurgie,324,259,0.799
2024-06-29,Coeur_Metabolisme,210,165,0.789
2024-06-29,MSN_(Neuro/Psy),191,147,0.773
2024-06-29,Pôle_31_(Infectieux),134,89,0.669
2024-06-29,Gériatrie,153,112,0.743
2024-06-29,ORPHé_(Onco/Hémato),277,196,0.709
2024-06-30,PRAGUES_(Réa/Pneumo),86,71,0.839
2024-06-30,Urgences_(Passage_court),114,100,0.879
2024-06-30,MSN_(Neuro/Psy),420,322,0.77
2024-06-30,Chirurgie,324,254,0.785
2024-06-30,Coeur_Metabolisme,210,160,0.764
2024-06-30,MSN_(Neuro/Psy),191,149,0.786
2024-06-30,Pôle_31_(Infectieux),134,89,0.671
2024-06-30,Gériatrie,153,110,0.728
2024-06-30,ORPHé_(Onco/Hémato),277,206,0.746
2024-07-01,PRAGUES_(Réa/Pneumo),86,74,0.874
2024-07-01,Urgences_(Passage_court),114,99,0.869
2024-07-01,MSN_(Neuro/Psy),420,337,0.804
2024-07-01,Chirurgie,324,252,0.78
2024-07-01,Coeur_Metabolisme,210,149,0.717
2024-07-01,MSN_(Neuro/Psy),191,145,0.764
2024-07-01,Pôle_31_(Infectieux),134,82,0.615
2024-07-01,Gériatrie,153,107,0.703
2024-07-01,ORPHé_(Onco/Hémato),277,222,0.802
2024-07-02,PRAGUES_(Réa/Pneumo),86,72,0.849
2024-07-02,Urgences_(Passage_court),114,94,0.829
2024-07-02,MSN_(Neuro/Psy),420,342,0.818
2024-07-02,Chirurgie,324,258,0.795
2024-07-02,Coeur_Metabolisme,210,161,0.77
2024-07-02,MSN_(Neuro/Psy),191,143,0.752
2024-07-02,Pôle_31_(Infectieux),134,93,0.704
2024-07-02,Gériatrie,153,111,0.735
2024-07-02,ORPHé_(Onco/Hémato),277,212,0.77
2024-07-03,PRAGUES_(Réa/Pneumo),86,70,0.821
2024-07-03,Urgences_(Passage_court),114,100,0.873
2024-07-03,MSN_(Neuro/Psy),420,317,0.756
2024-07-03,Chirurgie,324,248,0.766
2024-07-03,Coeur_Metabolisme,210,154,0.737
2024-07-03,MSN_(Neuro/Psy),191,147,0.774
2024-07-03,Pôle_31_(Infectieux),134,88,0.659
2024-07-03,Gériatrie,153,110,0.728
2024-07-03,ORPHé_(Onco/Hémato),277,196,0.709
2024-07-04,PRAGUES_(Réa/Pneumo),86,71,0.835
2024-07-04,Urgences_(Passage_court),114,105,0.919
2024-07-04,MSN_(Neuro/Psy),420,312,0.744
2024-07-04,Chirurgie,324,266,0.823
2024-07-04,Coeur_Metabolisme,210,164,0.783
2024-07-04,MSN_(Neuro/Psy),191,147,0.772
2024-07-04,Pôle_31_(Infectieux),134,92,0.691
2024-07-04,Gériatrie,153,106,0.701
2024-07-04,ORPHé_(Onco/Hémato),277,206,0.745
2024-07-05,PRAGUES_(Réa/Pneumo),86,72,0.845
2024-07-05,Urgences_(Passage_court),114,100,0.875
2024-07-05,MSN_(Neuro/Psy),420,328,0.782
2024-07-05,Chirurgie,324,268,0.829
2024-07-05,Coeur_Metabolisme,210,166,0.794
2024-07-05,MSN_(Neuro/Psy),191,137,0.722
2024-07-05,Pôle_31_(Infectieux),134,89,0.667
2024-07-05,Gériatrie,153,108,0.715
2024-07-05,ORPHé_(Onco/Hémato),277,204,0.738
2024-07-06,PRAGUES_(Réa/Pneumo),86,71,0.832
2024-07-06,Urgences_(Passage_court),114,98,0.855
2024-07-06,MSN_(Neuro/Psy),420,325,0.777
2024-07-06,Chirurgie,324,255,0.79
2024-07-06,Coeur_Metabolisme,210,156,0.747
2024-07-06,MSN_(Neuro/Psy),191,139,0.732
2024-07-06,Pôle_31_(Infectieux),134,86,0.644
2024-07-06,Gériatrie,153,107,0.706
2024-07-06,ORPHé_(Onco/Hémato),277,196,0.711
2024-07-07,PRAGUES_(Réa/Pneumo),86,69,0.809
2024-07-07,Urgences_(Passage_court),114,91,0.802
2024-07-07,MSN_(Neuro/Psy),420,324,0.774
2024-07-07,Chirurgie,324,238,0.737
2024-07-07,Coeur_Metabolisme,210,160,0.763
2024-07-07,MSN_(Neuro/Psy),191,139,0.729
2024-07-07,Pôle_31_(Infectieux),134,91,0.688
2024-07-07,Gériatrie,153,101,0.661
2024-07-07,ORPHé_(Onco/Hémato),277,197,0.714
2024-07-08,PRAGUES_(Réa/Pneumo),86,69,0.814
2024-07-08,Urgences_(Passage_court),114,99,0.869
2024-07-08,MSN_(Neuro/Psy),420,325,0.776
2024-07-08,Chirurgie,324,250,0.773
2024-07-08,Coeur_Metabolisme,210,158,0.754
2024-07-08,MSN_(Neuro/Psy),191,145,0.765
2024-07-08,Pôle_31_(Infectieux),134,92,0.693
2024-07-08,Gériatrie,153,105,0.689
2024-07-08,ORPHé_(Onco/Hémato),277,214,0.775
2024-07-09,PRAGUES_(Réa/Pneumo),86,73,0.857
2024-07-09,Urgences_(Passage_court),114,104,0.908
2024-07-09,MSN_(Neuro/Psy),420,332,0.792
2024-07-09,Chirurgie,324,270,0.836
2024-07-09,Coeur_Metabolisme,210,164,0.787
2024-07-09,MSN_(Neuro/Psy),191,145,0.763
2024-07-09,Pôle_31_(Infectieux),134,88,0.661
2024-07-09,Gériatrie,153,108,0.715
2024-07-09,ORPHé_(Onco/Hémato),277,211,0.763
2024-07-10,PRAGUES_(Réa/Pneumo),86,68,0.793
2024-07-10,Urgences_(Passage_court),114,101,0.883
2024-07-10,MSN_(Neuro/Psy),420,343,0.819
2024-07-10,Chirurgie,324,253,0.784
2024-07-10,Coeur_Metabolisme,210,155,0.738
2024-07-10,MSN_(Neuro/Psy),191,143,0.75
2024-07-10,Pôle_31_(Infectieux),134,92,0.696
2024-07-10,Gériatrie,153,109,0.721
2024-07-10,ORPHé_(Onco/Hémato),277,200,0.726
2024-07-11,PRAGUES_(Réa/Pneumo),86,72,0.84
2024-07-11,Urgences_(Passage_court),114,102,0.893
2024-07-11,MSN_(Neuro/Psy),420,311,0.741
2024-07-11,Chirurgie,324,248,0.767
2024-07-11,Coeur_Metabolisme,210,161,0.771
2024-07-11,MSN_(Neuro/Psy),191,143,0.752
2024-07-11,Pôle_31_(Infectieux),134,89,0.669
2024-07-11,Gériatrie,153,106,0.7
2024-07-11,ORPHé_(Onco/Hémato),277,222,0.801
2024-07-12,PRAGUES_(Réa/Pneumo),86,71,0.834
2024-07-12,Urgences_(Passage_court),114,106,0.927
2024-07-12,MSN_(Neuro/Psy),420,311,0.74
2024-07-12,Chirurgie,324,257,0.793
2024-07-12,Coeur_Metabolisme,210,159,0.759
2024-07-12,MSN_(Neuro/Psy),191,146,0.77
2024-07-12,Pôle_31_(Infectieux),134,93,0.704
2024-07-12,Gériatrie,153,111,0.732
2024-07-12,ORPHé_(Onco/Hémato),277,208,0.755
2024-07-13,PRAGUES_(Réa/Pneumo),86,73,0.857
2024-07-13,Urgences_(Passage_court),114,103,0.9
2024-07-13,MSN_(Neuro/Psy),420,321,0.765
2024-07-13,Chirurgie,324,247,0.762
2024-07-13,Coeur_Metabolisme,210,155,0.74
2024-07-13,MSN_(Neuro/Psy),191,136,0.716
2024-07-13,Pôle_31_(Infectieux),134,86,0.646
2024-07-13,Gériatrie,153,110,0.726
2024-07-13,ORPHé_(Onco/Hémato),277,204,0.737
2024-07-14,PRAGUES_(Réa/Pneumo),86,70,0.82
2024-07-14,Urgences_(Passage_court),114,99,0.862
2024-07-14,MSN_(Neuro/Psy),420,316,0.754
2024-07-14,Chirurgie,324,236,0.731
2024-07-14,Coeur_Metabolisme,210,154,0.737
2024-07-14,MSN_(Neuro/Psy),191,141,0.744
2024-07-14,Pôle_31_(Infectieux),134,89,0.668
2024-07-14,Gériatrie,153,105,0.694
2024-07-14,ORPHé_(Onco/Hémato),277,200,0.726
2024-07-15,PRAGUES_(Réa/Pneumo),86,73,0.855
2024-07-15,Urgences_(Passage_court),114,100,0.876
2024-07-15,MSN_(Neuro/Psy),420,337,0.803
2024-07-15,Chirurgie,324,259,0.798
2024-07-15,Coeur_Metabolisme,210,153,0.729
2024-07-15,MSN_(Neuro/Psy),191,144,0.758
2024-07-15,Pôle_31_(Infectieux),134,92,0.692
2024-07-15,Gériatrie,153,108,0.713
2024-07-15,ORPHé_(Onco/Hémato),277,204,0.736
2024-07-16,PRAGUES_(Réa/Pneumo),86,75,0.889
2024-07-16,Urgences_(Passage_court),114,96,0.851
2024-07-16,MSN_(Neuro/Psy),420,328,0.782
2024-07-16,Chirurgie,324,269,0.831
2024-07-16,Coeur_Metabolisme,210,158,0.753
2024-07-16,MSN_(Neuro/Psy),191,145,0.766
2024-07-16,Pôle_31_(Infectieux),134,89,0.672
2024-07-16,Gériatrie,153,111,0.731
2024-07-16,ORPHé_(Onco/Hémato),277,205,0.742
2024-07-17,PRAGUES_(Réa/Pneumo),86,74,0.866
2024-07-17,Urgences_(Passage_court),114,100,0.873
2024-07-17,MSN_(Neuro/Psy),420,338,0.807
2024-07-17,Chirurgie,324,264,0.816
2024-07-17,Coeur_Metabolisme,210,169,0.804
2024-07-17,MSN_(Neuro/Psy),191,143,0.754
2024-07-17,Pôle_31_(Infectieux),134,94,0.71
2024-07-17,Gériatrie,153,104,0.686
2024-07-17,ORPHé_(Onco/Hémato),277,207,0.751
2024-07-18,PRAGUES_(Réa/Pneumo),86,70,0.825
2024-07-18,Urgences_(Passage_court),114,99,0.861
2024-07-18,MSN_(Neuro/Psy),420,330,0.786
2024-07-18,Chirurgie,324,258,0.797
2024-07-18,Coeur_Metabolisme,210,164,0.786
2024-07-18,MSN_(Neuro/Psy),191,155,0.813
2024-07-18,Pôle_31_(Infectieux),134,91,0.686
2024-07-18,Gériatrie,153,111,0.729
2024-07-18,ORPHé_(Onco/Hémato),277,206,0.746
2024-07-19,PRAGUES_(Réa/Pneumo),86,73,0.858
2024-07-19,Urgences_(Passage_court),114,103,0.904
2024-07-19,MSN_(Neuro/Psy),420,319,0.763
2024-07-19,Chirurgie,324,261,0.804
2024-07-19,Coeur_Metabolisme,210,162,0.774
2024-07-19,MSN_(Neuro/Psy),191,144,0.76
2024-07-19,Pôle_31_(Infectieux),134,88,0.66
2024-07-19,Gériatrie,153,106,0.7
2024-07-19,ORPHé_(Onco/Hémato),277,205,0.741
2024-07-20,PRAGUES_(Réa/Pneumo),86,69,0.807
2024-07-20,Urgences_(Passage_court),114,98,0.857
2024-07-20,MSN_(Neuro/Psy),420,326,0.778
2024-07-20,Chirurgie,324,257,0.793
2024-07-20,Coeur_Metabolisme,210,166,0.795
2024-07-20,MSN_(Neuro/Psy),191,136,0.713
2024-07-20,Pôle_31_(Infectieux),134,87,0.654
2024-07-20,Gériatrie,153,111,0.734
2024-07-20,ORPHé_(Onco/Hémato),277,195,0.708
2024-07-21,PRAGUES_(Réa/Pneumo),86,73,0.857
2024-07-21,Urgences_(Passage_court),114,101,0.887
2024-07-21,MSN_(Neuro/Psy),420,323,0.772
2024-07-21,Chirurgie,324,264,0.815
2024-07-21,Coeur_Metabolisme,210,154,0.736
2024-07-21,MSN_(Neuro/Psy),191,135,0.706
2024-07-21,Pôle_31_(Infectieux),134,89,0.671
2024-07-21,Gériatrie,153,109,0.718
2024-07-21,ORPHé_(Onco/Hémato),277,201,0.728
2024-07-22,PRAGUES_(Réa/Pneumo),86,72,0.843
2024-07-22,Urgences_(Passage_court),114,101,0.887
2024-07-22,MSN_(Neuro/Psy),420,330,0.787
2024-07-22,Chirurgie,324,253,0.783
2024-07-22,Coeur_Metabolisme,210,165,0.791
2024-07-22,MSN_(Neuro/Psy),191,146,0.768
2024-07-22,Pôle_31_(Infectieux),134,88,0.66
2024-07-22,Gériatrie,153,103,0.677
2024-07-22,ORPHé_(Onco/Hémato),277,204,0.737
2024-07-23,PRAGUES_(Réa/Pneumo),86,72,0.845
2024-07-23,Urgences_(Passage_court),114,101,0.88
2024-07-23,MSN_(Neuro/Psy),420,330,0.786
2024-07-23,Chirurgie,324,247,0.762
2024-07-23,Coeur_Metabolisme,210,161,0.77
2024-07-23,MSN_(Neuro/Psy),191,143,0.751
2024-07-23,Pôle_31_(Infectieux),134,93,0.706
2024-07-23,Gériatrie,153,105,0.69
2024-07-23,ORPHé_(Onco/Hémato),277,209,0.755
2024-07-24,PRAGUES_(Réa/Pneumo),86,73,0.862
2024-07-24,Urgences_(Passage_court),114,100,0.874
2024-07-24,MSN_(Neuro/Psy),420,335,0.8
2024-07-24,Chirurgie,324,270,0.834
2024-07-24,Coeur_Metabolisme,210,160,0.766
2024-07-24,MSN_(Neuro/Psy),191,138,0.724
2024-07-24,Pôle_31_(Infectieux),134,91,0.69
2024-07-24,Gériatrie,153,110,0.727
2024-07-24,ORPHé_(Onco/Hémato),277,204,0.737
2024-07-25,PRAGUES_(Réa/Pneumo),86,71,0.838
2024-07-25,Urgences_(Passage_court),114,102,0.896
2024-07-25,MSN_(Neuro/Psy),420,334,0.796
2024-07-25,Chirurgie,324,275,0.846
2024-07-25,Coeur_Metabolisme,210,153,0.732
2024-07-25,MSN_(Neuro/Psy),191,144,0.758
2024-07-25,Pôle_31_(Infectieux),134,95,0.719
2024-07-25,Gériatrie,153,107,0.701
2024-07-25,ORPHé_(Onco/Hémato),277,206,0.744
2024-07-26,PRAGUES_(Réa/Pneumo),86,74,0.873
2024-07-26,Urgences_(Passage_court),114,98,0.861
2024-07-26,MSN_(Neuro/Psy),420,349,0.831
2024-07-26,Chirurgie,324,269,0.831
2024-07-26,Coeur_Metabolisme,210,160,0.764
2024-07-26,MSN_(Neuro/Psy),191,134,0.7
2024-07-26,Pôle_31_(Infectieux),134,94,0.714
2024-07-26,Gériatrie,153,110,0.728
2024-07-26,ORPHé_(Onco/Hémato),277,211,0.763
2024-07-27,PRAGUES_(Réa/Pneumo),86,64,0.747
2024-07-27,Urgences_(Passage_court),114,96,0.845
2024-07-27,MSN_(Neuro/Psy),420,333,0.793
2024-07-27,Chirurgie,324,251,0.776
2024-07-27,Coeur_Metabolisme,210,155,0.74
2024-07-27,MSN_(Neuro/Psy),191,145,0.766
2024-07-27,Pôle_31_(Infectieux),134,89,0.67
2024-07-27,Gériatrie,153,109,0.716
2024-07-27,ORPHé_(Onco/Hémato),277,191,0.69
2024-07-28,PRAGUES_(Réa/Pneumo),86,71,0.833
2024-07-28,Urgences_(Passage_court),114,105,0.92
2024-07-28,MSN_(Neuro/Psy),420,336,0.801
2024-07-28,Chirurgie,324,238,0.738
2024-07-28,Coeur_Metabolisme,210,160,0.764
2024-07-28,MSN_(Neuro/Psy),191,145,0.764
2024-07-28,Pôle_31_(Infectieux),134,91,0.689
2024-07-28,Gériatrie,153,105,0.691
2024-07-28,ORPHé_(Onco/Hémato),277,202,0.733
2024-07-29,PRAGUES_(Réa/Pneumo),86,72,0.844
2024-07-29,Urgences_(Passage_court),114,103,0.905
2024-07-29,MSN_(Neuro/Psy),420,326,0.779
2024-07-29,Chirurgie,324,261,0.807
2024-07-29,Coeur_Metabolisme,210,164,0.785
2024-07-29,MSN_(Neuro/Psy),191,141,0.743
2024-07-29,Pôle_31_(Infectieux),134,89,0.671
2024-07-29,Gériatrie,153,104,0.687
2024-07-29,ORPHé_(Onco/Hémato),277,207,0.749
2024-07-30,PRAGUES_(Réa/Pneumo),86,72,0.852
2024-07-30,Urgences_(Passage_court),114,104,0.916
2024-07-30,MSN_(Neuro/Psy),420,333,0.794
2024-07-30,Chirurgie,324,277,0.856
2024-07-30,Coeur_Metabolisme,210,161,0.77
2024-07-30,MSN_(Neuro/Psy),191,137,0.722
2024-07-30,Pôle_31_(Infectieux),134,92,0.691
2024-07-30,Gériatrie,153,114,0.757
2024-07-30,ORPHé_(Onco/Hémato),277,202,0.734
2024-07-31,PRAGUES_(Réa/Pneumo),86,71,0.833
2024-07-31,Urgences_(Passage_court),114,98,0.859
2024-07-31,MSN_(Neuro/Psy),420,311,0.741
2024-07-31,Chirurgie,324,260,0.803
2024-07-31,Coeur_Metabolisme,210,158,0.755
2024-07-31,MSN_(Neuro/Psy),191,136,0.715
2024-07-31,Pôle_31_(Infectieux),134,93,0.704
2024-07-31,Gériatrie,153,108,0.71
2024-07-31,ORPHé_(Onco/Hémato),277,216,0.785
2024-08-01,PRAGUES_(Réa/Pneumo),86,71,0.836
2024-08-01,Urgences_(Passage_court),114,94,0.831
2024-08-01,MSN_(Neuro/Psy),420,316,0.754
2024-08-01,Chirurgie,324,264,0.816
2024-08-01,Coeur_Metabolisme,210,161,0.769
2024-08-01,MSN_(Neuro/Psy),191,140,0.736
2024-08-01,Pôle_31_(Infectieux),134,88,0.662
2024-08-01,Gériatrie,153,110,0.723
2024-08-01,ORPHé_(Onco/Hémato),277,201,0.732
2024-08-02,PRAGUES_(Réa/Pneumo),86,72,0.842
2024-08-02,Urgences_(Passage_court),114,100,0.874
2024-08-02,MSN_(Neuro/Psy),420,331,0.788
2024-08-02,Chirurgie,324,279,0.86
2024-08-02,Coeur_Metabolisme,210,155,0.739
2024-08-02,MSN_(Neuro/Psy),191,147,0.773
2024-08-02,Pôle_31_(Infectieux),134,86,0.645
2024-08-02,Gériatrie,153,110,0.726
2024-08-02,ORPHé_(Onco/Hémato),277,209,0.755
2024-08-03,PRAGUES_(Réa/Pneumo),86,69,0.811
2024-08-03,Urgences_(Passage_court),114,103,0.902
2024-08-03,MSN_(Neuro/Psy),420,322,0.769
2024-08-03,Chirurgie,324,243,0.75
2024-08-03,Coeur_Metabolisme,210,160,0.764
2024-08-03,MSN_(Neuro/Psy),191,142,0.745
2024-08-03,Pôle_31_(Infectieux),134,91,0.684
2024-08-03,Gériatrie,153,105,0.693
2024-08-03,ORPHé_(Onco/Hémato),277,197,0.714
2024-08-04,PRAGUES_(Réa/Pneumo),86,70,0.825
2024-08-04,Urgences_(Passage_court),114,98,0.858
2024-08-04,MSN_(Neuro/Psy),420,312,0.745
2024-08-04,Chirurgie,324,271,0.839
2024-08-04,Coeur_Metabolisme,210,156,0.746
2024-08-04,MSN_(Neuro/Psy),191,138,0.726
2024-08-04,Pôle_31_(Infectieux),134,92,0.694
2024-08-04,Gériatrie,153,102,0.669
2024-08-04,ORPHé_(Onco/Hémato),277,209,0.756
2024-08-05,PRAGUES_(Réa/Pneumo),86,69,0.809
2024-08-05,Urgences_(Passage_court),114,104,0.908
2024-08-05,MSN_(Neuro/Psy),420,323,0.77
2024-08-05,Chirurgie,324,262,0.81
2024-08-05,Coeur_Metabolisme,210,157,0.751
2024-08-05,MSN_(Neuro/Psy),191,135,0.709
2024-08-05,Pôle_31_(Infectieux),134,88,0.662
2024-08-05,Gériatrie,153,110,0.724
2024-08-05,ORPHé_(Onco/Hémato),277,204,0.738
2024-08-06,PRAGUES_(Réa/Pneumo),86,73,0.855
2024-08-06,Urgences_(Passage_court),114,104,0.907
2024-08-06,MSN_(Neuro/Psy),420,346,0.826
2024-08-06,Chirurgie,324,247,0.763
2024-08-06,Coeur_Metabolisme,210,158,0.755
2024-08-06,MSN_(Neuro/Psy),191,149,0.785
2024-08-06,Pôle_31_(Infectieux),134,87,0.653
2024-08-06,Gériatrie,153,110,0.725
2024-08-06,ORPHé_(Onco/Hémato),277,208,0.755
2024-08-07,PRAGUES_(Réa/Pneumo),86,71,0.832
2024-08-07,Urgences_(Passage_court),114,96,0.845
2024-08-07,MSN_(Neuro/Psy),420,315,0.751
2024-08-07,Chirurgie,324,246,0.759
2024-08-07,Coeur_Metabolisme,210,163,0.78
2024-08-07,MSN_(Neuro/Psy),191,142,0.747
2024-08-07,Pôle_31_(Infectieux),134,89,0.67
2024-08-07,Gériatrie,153,116,0.76
2024-08-07,ORPHé_(Onco/Hémato),277,206,0.744
2024-08-08,PRAGUES_(Réa/Pneumo),86,73,0.859
2024-08-08,Urgences_(Passage_court),114,98,0.857
2024-08-08,MSN_(Neuro/Psy),420,358,0.854
2024-08-08,Chirurgie,324,253,0.781
2024-08-08,Coeur_Metabolisme,210,156,0.747
2024-08-08,MSN_(Neuro/Psy),191,140,0.734
2024-08-08,Pôle_31_(Infectieux),134,87,0.655
2024-08-08,Gériatrie,153,103,0.678
2024-08-08,ORPHé_(Onco/Hémato),277,210,0.759
2024-08-09,PRAGUES_(Réa/Pneumo),86,73,0.859
2024-08-09,Urgences_(Passage_court),114,102,0.893
2024-08-09,MSN_(Neuro/Psy),420,334,0.797
2024-08-09,Chirurgie,324,258,0.796
2024-08-09,Coeur_Metabolisme,210,164,0.785
2024-08-09,MSN_(Neuro/Psy),191,143,0.751
2024-08-09,Pôle_31_(Infectieux),134,86,0.646
2024-08-09,Gériatrie,153,109,0.719
2024-08-09,ORPHé_(Onco/Hémato),277,213,0.772
2024-08-10,PRAGUES_(Réa/Pneumo),86,69,0.813
2024-08-10,Urgences_(Passage_court),114,96,0.849
2024-08-10,MSN_(Neuro/Psy),420,307,0.734
2024-08-10,Chirurgie,324,263,0.812
2024-08-10,Coeur_Metabolisme,210,146,0.698
2024-08-10,MSN_(Neuro/Psy),191,145,0.764
2024-08-10,Pôle_31_(Infectieux),134,94,0.707
2024-08-10,Gériatrie,153,109,0.716
2024-08-10,ORPHé_(Onco/Hémato),277,213,0.771
2024-08-11,PRAGUES_(Réa/Pneumo),86,72,0.851
2024-08-11,Urgences_(Passage_court),114,102,0.897
2024-08-11,MSN_(Neuro/Psy),420,314,0.749
2024-08-11,Chirurgie,324,254,0.787
2024-08-11,Coeur_Metabolisme,210,155,0.739
2024-08-11,MSN_(Neuro/Psy),191,141,0.74
2024-08-11,Pôle_31_(Infectieux),134,86,0.643
2024-08-11,Gériatrie,153,105,0.691
2024-08-11,ORPHé_(Onco/Hémato),277,207,0.748
